,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,inn1x1,F1,Renewal,ShangHai,Electrical Engineering,Clear,2016-08-01,2016-08-27,26,detail
1,sun,J1,New,ShangHai,GIS,Clear,2016-08-01,2016-08-29,28,detail
2,frozenmaple,J1,New,ShangHai,Acoustics,Clear,2016-08-01,2016-09-08,38,detail
3,west,F1,Renewal,ShangHai,chem eng,Pending,2016-08-01,0000-00-00,926,detail
4,zhuliyezhu0911,J1,New,ShangHai,mineral engineering,Pending,2016-08-01,0000-00-00,926,detail
5,AA0065,F1,Renewal,BeiJing,ME,Pending,2016-08-01,0000-00-00,926,detail
6,DURAN666,F1,New,ShangHai,Mechanical engineering,Clear,2016-08-01,2016-09-12,42,detail
7,xc123,H1,Renewal,ShangHai,ME,Clear,2016-08-01,2016-08-31,30,detail
8,Michael,J1,New,ShangHai,Biomedical research,Clear,2016-08-01,2016-09-19,49,detail
9,juicejulia,F1,New,BeiJing,Biology,Clear,2016-08-02,2016-08-26,24,detail
10,tao,J1,New,ShangHai,"Human Anatomy, Histology",Pending,2016-08-02,0000-00-00,925,detail
11,JiaXu,J1,New,ShangHai,EE,Clear,2016-08-02,2016-08-29,27,detail
12,tzluer,J1,New,ShangHai,Biomedical Engineering,Clear,2016-08-02,2016-08-29,27,detail
13,KKClear,F1,New,BeiJing,CS,Clear,2016-08-02,2016-08-26,24,detail
14,EE_PhD,F1,Renewal,BeiJing,EE,Clear,2016-08-02,2016-08-19,17,detail
15,sig,B1,New,ShangHai,Telecom,Clear,2016-08-02,2016-08-19,17,detail
16,mushpple,F1,Renewal,ShangHai,CS,Clear,2016-08-02,2016-08-19,17,detail
17,leise,F1,Renewal,ShangHai,CS,Clear,2016-08-02,2016-08-25,23,detail
18,maomao,J1,New,ShenYang,Mechanical Engineering,Clear,2016-08-02,2016-08-26,24,detail
19,G21919495,F1,Renewal,BeiJing,Regulatory Affair,Clear,2016-08-02,2016-09-02,31,detail
20,zhangg,H1,New,BeiJing,Chemical Engineering,Clear,2016-08-02,2016-09-14,43,detail
21,samburg,J1,New,BeiJing,chemical engineering,Clear,2016-08-03,2016-08-29,26,detail
22,DREAMERWU,J1,New,ShangHai,Genetics,Pending,2016-08-03,0000-00-00,924,detail
23,sunnyleaves,J1,New,ShenYang,CS,Clear,2016-08-03,2016-08-19,16,detail
24,joyfun,F1,Renewal,ShangHai,Physics,Pending,2016-08-03,0000-00-00,924,detail
25,Chuck,B1,New,BeiJing,Electronic Engineering,Clear,2016-08-03,2016-09-02,30,detail
26,yue041,B1,Renewal,Others,Material Engineering,Clear,2016-08-03,2016-09-02,30,detail
27,willkovic,B1,New,ShangHai,CS,Clear,2016-08-03,2016-09-07,35,detail
28,havefaith,F1,Renewal,BeiJing,Environmental Science,Clear,2016-08-03,2016-09-14,42,detail
29,volver73,F1,Renewal,ShangHai,Biomedical,Clear,2016-08-04,2016-08-25,21,detail
30,memray,F1,Renewal,Toronto,Information Science,Clear,2016-08-04,2016-09-07,34,detail
31,impinth06,F1,Renewal,BeiJing,Agriculture,Clear,2016-08-04,2016-08-29,25,detail
32,axjs,J1,New,ShangHai,High energy physics,Clear,2016-08-04,2016-08-29,25,detail
33,bobbly,F1,New,ShangHai,Computer Science,Clear,2016-08-04,2016-08-25,21,detail
34,PandaJing,F1,Renewal,GuangZhou,Mechanical Engineering,Clear,2016-08-04,2016-08-26,22,detail
35,icebully521,J1,New,HongKong,EE & Physics,Clear,2016-08-04,2016-08-29,25,detail
36,xiewen,J1,New,BeiJing,Materials Science,Clear,2016-08-04,2016-09-12,39,detail
37,yase88,F1,Renewal,BeiJing,CS,Clear,2016-08-04,2016-08-25,21,detail
38,gang123,J1,New,BeiJing,Thermal Eng.,Pending,2016-08-04,0000-00-00,923,detail
39,Jacob,J1,New,ShangHai,Biology,Clear,2016-08-04,2016-08-29,25,detail
40,ksmphn,J1,New,Others,Mechanical Engineering,Clear,2016-08-05,2016-08-26,21,detail
41,Luke,F1,Renewal,BeiJing,CE,Clear,2016-08-05,2016-08-29,24,detail
42,kzmi,H1,Renewal,ShangHai,ME,Clear,2016-08-05,2016-08-30,25,detail
43,SamuelZhang,F1,Renewal,GuangZhou,CS,Clear,2016-08-05,2016-08-26,21,detail
44,zzz1004,B1,New,BeiJing,Medical Physics,Clear,2016-08-05,2016-09-02,28,detail
