,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,xjtishzh,B2,New,ShangHai,Automation,Clear,2015-01-02,2015-02-02,31,detail
1,dada204,B2,New,ShangHai,会计,Clear,2015-01-02,2015-01-15,13,detail
2,xyc424,F1,Renewal,ShenYang,Mechanical Engineering,Clear,2015-01-02,2015-01-06,4,detail
3,Nathan2015,B1,New,GuangZhou,N/A,Pending,2015-01-02,0000-00-00,1503,detail
4,lysmile,B2,Renewal,GuangZhou,Tribology,Clear,2015-01-02,2015-01-30,28,detail
5,_lxw,B1,New,ShangHai,Nuclear Science and Techn,Clear,2015-01-02,2015-02-02,31,detail
6,ianzhao,F1,New,ShangHai,BME,Clear,2015-01-02,2015-01-30,28,detail
7,H1BinBeijing,H1,Renewal,BeiJing,Physics,Clear,2015-01-02,2015-01-30,28,detail
8,Jason,F1,New,BeiJing,N/A,Clear,2015-01-02,2015-01-26,24,detail
9,safari,F1,Renewal,GuangZhou,N/A,Clear,2015-01-02,2015-01-09,7,detail
10,coolzai,F1,Renewal,BeiJing,ME,Clear,2015-01-02,2015-02-02,31,detail
11,victorc,H1,New,ShangHai,EE,Clear,2015-01-02,2015-01-27,25,detail
12,AA004LRRCU,F1,Renewal,BeiJing,Communication Studies,Pending,2015-01-03,0000-00-00,1502,detail
13,indiedepp,J1,New,BeiJing,Biomedicine,Clear,2015-01-05,2015-01-29,24,detail
14,mn01018582,F1,Renewal,ShangHai,ME,Pending,2015-01-05,0000-00-00,1500,detail
15,sally tang,F1,Renewal,ShangHai,pharm engineet,Clear,2015-01-05,2015-01-23,18,detail
16,fengzhujian,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2015-01-05,2015-01-26,21,detail
17,wolfshjj,F1,Renewal,ShangHai,CS,Clear,2015-01-05,2015-01-29,24,detail
18,wami,F2,New,BeiJing,CS,Clear,2015-01-05,2015-01-28,23,detail
19,Dddddddd,F1,Renewal,BeiJing,BioE,Pending,2015-01-05,0000-00-00,1500,detail
20,hyhzx123,B1,New,GuangZhou,ME,Clear,2015-01-05,2015-01-24,19,detail
21,happyling,B1,New,BeiJing,Medicine,Pending,2015-01-05,0000-00-00,1500,detail
22,vitebonne,H1,New,BeiJing,bioinformatic,Pending,2015-01-05,0000-00-00,1500,detail
23,hyhzx123,B1,New,GuangZhou,ME,Clear,2015-01-05,2015-07-27,203,detail
24,MAA004,B2,New,ShangHai,marine science,Clear,2015-01-06,2015-01-27,21,detail
25,jmaGZ,F1,Renewal,GuangZhou,Urban Planning,Clear,2015-01-06,2015-01-30,24,detail
26,clxiang,F1,Renewal,GuangZhou,CS,Pending,2015-01-06,0000-00-00,1499,detail
27,david,F1,Renewal,ShangHai,biochemistry,Clear,2015-01-06,2015-01-23,17,detail
28,AA004MPFQQ,J1,New,ChengDu,Cardiology,Clear,2015-01-06,2015-01-28,22,detail
