,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,cym,F1,New,ShangHai,physics,Clear,2014-05-02,2014-05-23,21,detail
1,YMENGY,F1,New,ShangHai,ME,Clear,2014-05-02,2014-06-04,33,detail
2,ThreeWeeks,F1,Renewal,BeiJing,Computer Engineering,Clear,2014-05-02,2014-06-11,40,detail
3,JJHH,F1,New,BeiJing,materials engineering,Clear,2014-05-05,2014-06-03,29,detail
4,lunaosu,B2,New,GuangZhou,food science,Clear,2014-05-05,2014-05-23,18,detail
5,demonfire,F1,New,BeiJing,Materials Science and Eng,Clear,2014-05-05,2014-05-19,14,detail
6,55,B1,New,BeiJing,bioinformatics,Clear,2014-05-05,2014-05-22,17,detail
7,aaa,F1,Renewal,BeiJing,Biostatistics,Clear,2014-05-05,2014-06-09,35,detail
8,whycheck,F1,Renewal,GuangZhou,CS,Clear,2014-05-05,2014-05-23,18,detail
9,Cami,F1,New,GuangZhou,cs,Pending,2014-05-05,0000-00-00,1745,detail
10,haha168,F1,Renewal,BeiJing,Materials Science and Eng,Clear,2014-05-05,2014-05-06,1,detail
11,Logan,F1,New,Vancouver,Biological engineering,Clear,2014-05-05,2014-05-30,25,detail
12,mtu,B1,New,BeiJing,CS,Clear,2014-05-05,2014-06-03,29,detail
13,cherubjywh,F1,Renewal,Europe,CS,Clear,2014-05-05,2014-05-23,18,detail
14,KevinHuang,F1,New,BeiJing,EE,Clear,2014-05-05,2014-05-19,14,detail
15,bobbie007,H1,New,BeiJing,CS,Pending,2014-05-06,0000-00-00,1744,detail
16,56check,F1,New,BeiJing,Computer Science,Clear,2014-05-06,2014-05-19,13,detail
17,buaaer,F1,Renewal,ShangHai,ME,Clear,2014-05-06,2014-06-06,31,detail
18,tianxingyouchan,F1,Renewal,ShangHai,Physics,Clear,2014-05-06,2014-05-07,1,detail
19,lucy,F1,Renewal,BeiJing,biology,Clear,2014-05-06,2014-05-20,14,detail
20,AA003Z8K6A,B2,New,BeiJing,Materials Science,Clear,2014-05-06,2014-05-24,18,detail
21,girl,F1,Renewal,ShangHai,pharmacy,Pending,2014-05-06,0000-00-00,1744,detail
22,Phi009,B1,New,BeiJing,IT,Clear,2014-05-06,2015-09-27,509,detail
23,ttlers,F1,New,BeiJing,MSE,Clear,2014-05-07,2014-05-22,15,detail
24,AriesWu,F1,New,BeiJing,Computer Science,Clear,2014-05-07,2014-05-22,15,detail
25,cz1991,F1,New,BeiJing,Materials Science,Clear,2014-05-07,2014-05-21,14,detail
26,linyx11,J1,New,BeiJing,Chemistry,Clear,2014-05-07,2014-05-27,20,detail
27,zhxiaox3,B1,New,GuangZhou,Material Physics,Clear,2014-05-07,2014-05-22,15,detail
28,Geoffrey,B1,New,BeiJing,ME,Clear,2014-05-08,2014-05-12,4,detail
29,Calx,F1,New,BeiJing,CS,Clear,2014-05-08,2014-05-28,20,detail
30,fang1991,F1,New,ShangHai,"Chemistry, general",Clear,2014-05-08,2014-06-05,28,detail
