,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Hawk-UNC,J1,New,BeiJing,biology,Clear,2011-03-01,2011-03-23,22,detail
1,zsjing,J1,New,BeiJing,materialogy,Clear,2011-03-01,2011-03-23,22,detail
2,solituderuner,H1,New,GuangZhou,Econ,Clear,2011-03-01,2011-04-12,42,detail
3,guests,F1,Renewal,Others,EE,Clear,2011-03-02,2011-03-18,16,detail
4,lee88,B1,New,BeiJing,biomedical eng.,Pending,2011-03-02,0000-00-00,2905,detail
5,stw2662,J1,New,BeiJing,Computer Science,Clear,2011-03-03,2011-03-15,12,detail
6,PMA,H1,Renewal,Mumbai,"Accounts , Computers",Pending,2011-03-03,0000-00-00,2904,detail
7,NN2010,B1,Renewal,ShangHai,EE,Clear,2011-03-04,2011-03-24,20,detail
8,rex,H1,Renewal,BeiJing,EE,Clear,2011-03-04,2011-03-25,21,detail
9,check_121,H4,New,NewDelhi,N/A,Clear,2011-03-04,2011-05-04,61,detail
10,xyarses,B1,Renewal,ShangHai,EE,Clear,2011-03-07,2011-03-22,15,detail
11,astone,J1,New,GuangZhou,medicine,Clear,2011-03-09,2011-03-21,12,detail
12,czy,J2,New,GuangZhou,medicine,Clear,2011-03-09,2011-03-25,16,detail
13,Suomi,B1,New,BeiJing,EE,Clear,2011-03-10,2011-03-24,14,detail
14,elecgene,J1,New,ShangHai,physics,Clear,2011-03-10,2011-03-31,21,detail
15,kraepelin,J1,New,BeiJing,BIO,Clear,2011-03-10,2011-03-30,20,detail
16,little,B1,Renewal,Montreal,Environment,Clear,2011-03-10,2011-04-01,22,detail
17,fengfengjiajia,B1,New,BeiJing,Pharmacy,Clear,2011-03-11,2011-03-25,14,detail
18,CYQ,B1,New,ShangHai,EE,Clear,2011-03-11,2011-03-30,19,detail
19,ssbssb,J1,New,ShangHai,med,Clear,2011-03-11,2011-03-30,19,detail
20,qingdao,J1,New,ChengDu,anesthesia,Clear,2011-03-14,2011-04-01,18,detail
21,180.159.32.61,J1,New,ShangHai,neurobiology,Clear,2011-03-14,2011-04-02,19,detail
22,sharp,J1,New,GuangZhou,Computer Science,Clear,2011-03-14,2011-04-07,24,detail
23,Treyem,F1,Renewal,ShangHai,Chemistry,Clear,2011-03-15,2011-04-01,17,detail
24,mplanck,J1,New,BeiJing,physics,Clear,2011-03-15,2011-03-30,15,detail
25,yukunhaha,B1,New,BeiJing,Marine Engineering,Clear,2011-03-15,2011-03-30,15,"Dear Applicant,
 
 
We are pleased to inform you that the processing of your visa application is now complete.  Your visa will be forwarded to the Chinese Ministry of Foreign Affairs, usually within 3-5 business days. Please contact the Chinese Ministry of Foreign Affairs via your local foreign affairs office to collect your passport. 
 
 
Thank you
 
 "">detail"
26,sg,J1,New,BeiJing,EE,Clear,2011-03-15,2011-04-07,23,detail
27,porsche999,L1,New,ShangHai,Automation,Clear,2011-03-16,2011-03-28,12,detail
28,davidvictory,B2,New,BeiJing,Engineering,Clear,2011-03-16,2011-03-30,14,detail
29,njxjtu,F1,New,ShenYang,Computer Science,Clear,2011-03-16,2011-04-08,23,detail
30,JY,F1,New,BeiJing,computer science,Pending,2011-03-16,0000-00-00,2891,detail
31,JY,F1,New,ShenYang,computer science,Pending,2011-03-16,0000-00-00,2891,detail
32,shanghaipiaopia,J1,New,ShangHai,Physician,Pending,2011-03-17,0000-00-00,2890,detail
33,abhishekc100@gm,H1,New,Chennai,Embedded Systems,Clear,2011-03-17,2011-04-21,35,detail
34,G48748108,J1,New,GuangZhou,N/A,Pending,2011-03-18,0000-00-00,2889,detail
35,amicus,J1,New,BeiJing,chemistry,Clear,2011-03-21,2011-03-31,10,detail
36,Feif,H1,Renewal,BeiJing,EE,Clear,2011-03-21,2011-03-30,9,detail
37,docbala,H1,New,Chennai,"medicine,bme",Pending,2011-03-21,0000-00-00,2886,detail
38,aileenning,J1,Renewal,BeiJing,computer science,Clear,2011-03-21,2011-04-04,14,detail
39,sfgbin,B1,New,Others,Computer Engineering,Clear,2011-03-21,2011-03-30,9,detail
40,shenghuang,J1,Renewal,ShangHai,biology,Clear,2011-03-21,2011-04-02,12,detail
41,shack,H1,Renewal,Kolkata,Business,Pending,2011-03-21,0000-00-00,2886,detail
42,xyz,J1,New,BeiJing,Biology,Clear,2011-03-22,2011-03-31,9,detail
43,scoutzxb,J1,New,BeiJing,biology,Clear,2011-03-25,2011-04-08,14,detail
44,被淹死的鱼,J1,New,BeiJing,Fluid Mechnicsm,Pending,2011-03-25,0000-00-00,2882,detail
45,schen,H1,Renewal,Tijuana,EE,Clear,2011-03-28,2011-04-15,18,detail
46,webidgood,H1,Renewal,Europe,Physics/Finance,Clear,2011-03-28,2011-04-27,30,detail
47,nano28,H1,Renewal,ShangHai,EE-semiconductor,Clear,2011-03-28,2011-04-08,11,detail
48,yyfnpu,J1,New,BeiJing,ME,Clear,2011-03-28,2011-04-14,17,detail
49,sue,J1,New,BeiJing,Biological medicine,Clear,2011-03-29,2011-04-12,14,detail
50,hat,H1,New,Chennai,Compsci,Clear,2011-03-29,2011-04-21,23,detail
51,qq,H1,New,ShangHai,bio,Clear,2011-03-30,2011-05-15,46,detail
52,penua,F1,Renewal,ShangHai,PHYSICS,Clear,2011-03-30,2011-04-27,28,detail
53,dodott,H1,Renewal,ShangHai,neuroscience,Clear,2011-03-31,2011-04-14,14,detail
