,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,joy,B1,New,ShangHai,Industrial economics,Clear,2014-07-01,2014-07-07,6,detail
1,Losconosciuto,F1,New,ShangHai,Mathematics,Clear,2014-07-01,2014-08-21,51,detail
2,jackie,F1,New,BeiJing,CpE,Clear,2014-07-01,2014-09-12,73,detail
3,cshcgy,J1,New,BeiJing,material,Clear,2014-07-01,2014-08-02,32,detail
4,AA0047GM2W,F1,New,BeiJing,biology,Pending,2014-07-01,0000-00-00,1688,detail
5,stlfatboy,F1,New,ShangHai,EE,Clear,2014-07-01,2014-08-14,44,detail
6,AA0047F6TO,J1,New,BeiJing,N/A,Pending,2014-07-01,0000-00-00,1688,detail
7,boligezi,F1,Renewal,BeiJing,EE,Clear,2014-07-01,2014-08-19,49,detail
8,lmj_whu,J1,New,BeiJing,CS,Clear,2014-07-01,2014-08-25,55,detail
9,yuefuzi,F1,Renewal,ChengDu,Chemistry,Clear,2014-07-01,2014-08-07,37,detail
10,Yibo,F1,Renewal,ShangHai,CS,Pending,2014-07-01,0000-00-00,1688,detail
11,AA0043RC9I,F1,New,BeiJing,ECE,Clear,2014-07-01,2014-08-08,38,detail
12,linting,F1,Renewal,ShangHai,EE,Clear,2014-07-01,2014-08-11,41,detail
13,ohyeslk,F1,New,ShangHai,EE,Pending,2014-07-01,0000-00-00,1688,detail
14,henrymickey,J1,New,ShangHai,EE,Clear,2014-07-01,2014-08-04,34,detail
15,LI,B2,New,ShangHai,Computerized management o,Clear,2014-07-01,2014-07-02,1,detail
16,buymore,J1,New,ShangHai,Industrial Engineering,Clear,2014-07-01,2014-08-21,51,detail
17,bluefantasy525,F1,Renewal,BeiJing,Computer Science,Clear,2014-07-01,2014-08-19,49,detail
18,huangbow,F1,New,BeiJing,Informatics,Pending,2014-07-01,0000-00-00,1688,detail
19,zhangjy,F1,Renewal,BeiJing,Biology,Pending,2014-07-01,0000-00-00,1688,detail
20,cosmmb,F1,New,BeiJing,cs,Clear,2014-07-01,2014-09-02,63,detail
21,AA0047F0I2,F1,New,BeiJing,Informatics,Clear,2014-07-01,2014-08-04,34,detail
22,dewang69,F1,Renewal,BeiJing,pharmaceutical sciences,Clear,2014-07-01,2014-08-18,48,detail
23,floppy,F1,New,ShangHai,Chemical Engineering,Clear,2014-07-01,2014-08-19,49,detail
24,pipa,F1,Renewal,BeiJing,Agricultual Eng.,Clear,2014-07-01,2014-09-02,63,detail
25,xiaoju,F1,New,ShangHai,EE,Clear,2014-07-01,2014-08-22,52,detail
26,chenk,F1,New,BeiJing,EE,Clear,2014-07-01,2014-09-02,63,detail
27,feixueok,F1,New,MexicoCity,EE,Clear,2014-07-01,2014-08-22,52,detail
28,flyingflier,F1,New,ShangHai,ECE,Clear,2014-07-01,2014-08-27,57,detail
29,winter,H1,New,BeiJing,EE,Clear,2014-07-01,2014-08-14,44,detail
30,lmj_whu,J1,New,BeiJing,CS,Pending,2014-07-01,0000-00-00,1688,detail
31,xm,F1,New,BeiJing,ME,Clear,2014-07-01,2014-08-21,51,detail
32,QUEENIE,F1,New,BeiJing,EE,Clear,2014-07-01,2014-08-19,49,detail
33,tmvtmv,J1,New,BeiJing,Microbiology,Clear,2014-07-01,2014-08-19,49,detail
34,AA0047XMEY,F1,New,ShangHai,EE,Clear,2014-07-01,2014-08-19,49,detail
35,Shirley,J1,New,BeiJing,N/A,Clear,2014-07-01,2014-08-20,50,detail
36,AA0045,H1,Renewal,NewDelhi,Chemical Engineering,Clear,2014-07-01,2014-08-20,50,detail
37,AA0047D82S,F1,Renewal,BeiJing,Biochem,Clear,2014-07-01,2014-08-19,49,detail
38,homuhomu,F1,Renewal,GuangZhou,CS,Clear,2014-07-01,2014-08-14,44,detail
39,AA0047NNNN,F1,Renewal,ShangHai,CS,Clear,2014-07-01,2014-08-14,44,detail
40,66351,F1,New,BeiJing,EE,Clear,2014-07-02,2014-08-19,48,detail
41,Rowell,J1,New,BeiJing,Material Science and Engi,Clear,2014-07-02,2014-08-19,48,detail
42,Matrix,F1,New,BeiJing,HCI Design,Clear,2014-07-02,2014-08-19,48,detail
43,liaozhirong,J1,New,BeiJing,Mechanical Engineering,Clear,2014-07-02,2014-08-19,48,detail
44,wtcdpj,J1,New,BeiJing,telecommunication,Clear,2014-07-02,2014-08-19,48,detail
45,jiangzheyu,F1,Renewal,GuangZhou,Chemical Engineering,Clear,2014-07-02,2014-08-03,32,detail
46,AATingHua,F1,Renewal,BeiJing,Machine Learning,Clear,2014-07-02,2014-08-19,48,detail
47,Tesla,F1,New,BeiJing,ECE,Clear,2014-07-02,2014-08-19,48,detail
48,AA0046OFJQ,J1,New,ShangHai,Biology,Clear,2014-07-02,2014-08-17,46,detail
49,AA0046OXHI,J2,New,ShangHai,N/A,Clear,2014-07-02,2014-08-17,46,detail
50,akatsuki,F1,Renewal,ShangHai,MSE,Clear,2014-07-02,2014-08-18,47,detail
51,3rd,F1,Renewal,ShangHai,CS,Clear,2014-07-02,2014-07-08,6,detail
52,48960965,B1,New,BeiJing,Wireless Communication,Clear,2014-07-02,2014-08-21,50,detail
53,l1ny1,J1,New,BeiJing,chemistry,Clear,2014-07-02,2014-08-20,49,detail
54,xxc51,F1,New,GuangZhou,CS,Pending,2014-07-02,0000-00-00,1687,detail
55,emma62,H1,New,ShangHai,Medicine,Clear,2014-07-02,2014-08-20,49,detail
56,FENGWEN,J1,Renewal,ShangHai,Biomedical,Clear,2014-07-02,2014-08-19,48,detail
57,AA00458PD2,F1,Renewal,ShenYang,EE,Clear,2014-07-02,2014-08-20,49,detail
58,AA00047HYFA,F1,New,GuangZhou,Polymer Science,Clear,2014-07-02,2014-08-19,48,detail
59,zmr416,F1,New,BeiJing,ME,Clear,2014-07-02,2014-08-11,40,detail
60,piggy,F1,New,ShenYang,CS,Clear,2014-07-02,2014-08-19,48,detail
61,syppeng,B1,Renewal,ShangHai,Chemical Engineering,Clear,2014-07-02,2014-09-11,71,detail
62,PB10025005,F1,New,ShenYang,physics,Clear,2014-07-02,2014-08-21,50,detail
63,wheatkit,H1,New,ShangHai,information security,Clear,2014-07-02,2014-09-12,72,detail
64,AA0047DA48,F1,New,ShenYang,CS,Clear,2014-07-02,2014-08-21,50,detail
65,AA0046PKPO,F1,New,BeiJing,N/A,Pending,2014-07-02,0000-00-00,1687,detail
66,txcnnn,F1,New,ShangHai,MSE,Clear,2014-07-02,2014-08-20,49,detail
67,AA0047HTRS,F1,New,BeiJing,Communication System Mana,Clear,2014-07-02,2014-09-02,62,detail
68,AA0047PESY,J1,New,BeiJing,Genetics,Clear,2014-07-02,2014-08-19,48,detail
69,esun,B1,New,BeiJing,computer science,Clear,2014-07-02,2014-08-21,50,detail
70,13241324,F1,New,BeiJing,Aerospace Engineering,Clear,2014-07-03,2014-08-20,48,detail
71,happylife,F1,Renewal,ShangHai,civil engineering,Clear,2014-07-03,2014-08-19,47,detail
72,yangfang01,J1,Renewal,ShenYang,BME,Pending,2014-07-03,0000-00-00,1686,detail
73,Holmes,B1,New,ChengDu,N/A,Clear,2014-07-03,2014-09-10,69,detail
74,Pivanchan,F1,Renewal,GuangZhou,Environmental engineering,Clear,2014-07-03,2014-08-03,31,detail
75,Jane,J1,New,ChengDu,Crop Genetics & Breeding,Clear,2014-07-03,2014-08-19,47,detail
76,yehanma,F1,Renewal,ShangHai,EE,Clear,2014-07-03,2014-08-06,34,detail
77,AA,F1,New,ShangHai,BME,Clear,2014-07-03,2014-08-21,49,detail
78,Sundae,B1,New,BeiJing,N/A,Clear,2014-07-03,2014-08-22,50,detail
79,Eric,F1,Renewal,ShangHai,EE,Clear,2014-07-03,2014-08-19,47,detail
80,yzyz617,F1,New,ShangHai,Chemical Engineering,Clear,2014-07-03,2014-08-20,48,detail
81,dora,H1,New,BeiJing,N/A,Clear,2014-07-03,2014-08-19,47,detail
82,jasonchi,F1,New,ShenYang,Computer Science,Clear,2014-07-03,2014-08-20,48,detail
83,cdog,J2,New,ShangHai,Biochemistry,Clear,2014-07-03,2014-08-19,47,detail
84,sam,F1,Renewal,ShangHai,bussiness,Clear,2014-07-03,2014-08-02,30,detail
85,yuanys,F1,New,ShangHai,EE,Clear,2014-07-05,2014-08-24,50,detail
86,AA0047,J1,New,GuangZhou,Agriculture Entomology an,Pending,2014-07-07,0000-00-00,1682,detail
87,AA0047ERNW,B1,New,ShenYang,N/A,Pending,2014-07-07,0000-00-00,1682,detail
88,pennsylvania,F1,Renewal,BeiJing,MSE,Clear,2014-07-07,2014-08-20,44,detail
89,dogxuan,H1,New,GuangZhou,EE,Clear,2014-07-07,2014-09-12,67,detail
90,necphx,H1,New,BeiJing,Computer Science,Clear,2014-07-07,2014-09-12,67,detail
91,max,F1,Renewal,ShangHai,chemistry,Clear,2014-07-07,2014-08-19,43,detail
92,scottyao,H1,New,BeiJing,Computer Science,Clear,2014-07-07,2014-09-12,67,detail
93,tina,F2,New,BeiJing,CS,Clear,2014-07-07,2014-08-19,43,detail
94,sincyp,F1,Renewal,BeiJing,Physics,Clear,2014-07-07,2014-08-19,43,detail
95,williambloom,F1,New,BeiJing,Multidisciplinary Science,Clear,2014-07-07,2014-08-20,44,detail
96,Zoe,F1,New,ShangHai,ME,Clear,2014-07-07,2014-08-14,38,detail
97,ZHAO,F1,New,BeiJing,CS,Clear,2014-07-07,2014-08-19,43,detail
98,AA00474YKS,F1,New,ShangHai,CS,Clear,2014-07-07,2014-08-20,44,detail
99,faithfulying,F1,New,ShangHai,Veterinary Medicine,Clear,2014-07-07,2014-08-20,44,detail
100,pan123369,F1,Renewal,BeiJing,EE,Clear,2014-07-07,2014-07-11,4,detail
101,Gymchick,F1,Renewal,ChengDu,Biomed,Clear,2014-07-07,2014-07-14,7,detail
102,ronatuan,H1,New,ShangHai,computer science,Clear,2014-07-07,2014-09-16,71,detail
103,helloapple,F1,New,BeiJing,CS,Clear,2014-07-07,2014-08-21,45,detail
104,jzsu,F1,New,ShangHai,EE,Clear,2014-07-07,2014-08-21,45,detail
105,liangc10,F1,New,ShangHai,Physics,Clear,2014-07-07,2014-08-20,44,detail
106,basicthinker,J1,New,BeiJing,Computer Science,Clear,2014-07-07,2014-09-25,80,detail
107,liangc10,F1,New,ShangHai,Physics,Pending,2014-07-07,0000-00-00,1682,detail
108,12345,F1,Renewal,BeiJing,EE,Clear,2014-07-07,2014-08-19,43,detail
109,leo,F1,New,BeiJing,Computer Science,Pending,2014-07-07,0000-00-00,1682,detail
110,AA00467X9C,F1,New,ShangHai,Physical Biochemistry,Clear,2014-07-07,2014-08-19,43,detail
111,yy6420,J1,Renewal,BeiJing,Environmental Engineering,Clear,2014-07-07,2014-08-19,43,detail
112,mish,H1,New,BeiJing,Physics,Clear,2014-07-07,2014-09-10,65,detail
113,laowang,F1,Renewal,ShangHai,MSE,Clear,2014-07-07,2014-08-21,45,detail
114,heather,F1,New,BeiJing,biostatistics,Clear,2014-07-07,2014-08-19,43,detail
115,starindark001,F1,Renewal,BeiJing,CS,Clear,2014-07-07,2014-08-22,46,detail
116,jackiey99,F1,Renewal,ShangHai,computer science,Clear,2014-07-07,2014-08-15,39,detail
117,AA0045QBK6,J1,New,BeiJing,N/A,Pending,2014-07-07,0000-00-00,1682,detail
118,jennifer6320,J1,New,BeiJing,Medical Science,Clear,2014-07-07,2014-08-20,44,detail
119,AA0045DDM6,F1,New,ShangHai,MSE,Clear,2014-07-07,2014-08-20,44,detail
120,wtf,H1,Renewal,NewDelhi,Electrical Engineering,Clear,2014-07-07,2014-09-15,70,detail
121,AA0045UWKC,F1,New,BeiJing,Architecture,Clear,2014-07-07,2014-11-07,123,detail
122,ysn,J1,Renewal,ShangHai,Physics,Clear,2014-07-07,2014-08-21,45,detail
123,suni,J1,New,BeiJing,Biomedical engineering,Pending,2014-07-07,0000-00-00,1682,detail
124,Kane,F1,New,BeiJing,Computer Science,Clear,2014-07-07,2014-08-20,44,detail
125,Pathos,J1,New,ShangHai,Biology,Clear,2014-07-07,2014-08-20,44,detail
126,Ge&Co,F1,Renewal,ShenYang,Chemistry,Clear,2014-07-07,2014-08-19,43,detail
127,seubaby,F1,New,ShangHai,EE,Clear,2014-07-07,2014-08-19,43,detail
128,LB,J1,New,BeiJing,Biomed,Clear,2014-07-07,2014-08-19,43,detail
129,Garfieldhao,H1,New,BeiJing,Petroleum Engineering,Clear,2014-07-07,2014-11-03,119,detail
130,ZY,B1,New,ShangHai,PE,Clear,2014-07-07,2014-09-11,66,detail
131,G27035692,J2,New,BeiJing,N/A,Clear,2014-07-07,2014-09-22,77,detail
132,AA0047QIHW,F1,New,ShangHai,Computer Engineering,Clear,2014-07-07,2014-08-07,31,detail
133,miaosha,F1,Renewal,ShangHai,ME,Clear,2014-07-07,2014-08-19,43,detail
134,Aurora,F1,New,ShenYang,Cs,Clear,2014-07-07,2014-08-19,43,detail
135,shawn90,F1,Renewal,ShangHai,ME,Clear,2014-07-07,2014-08-06,30,detail
136,goodluck,H1,New,BeiJing,OE,Clear,2014-07-07,2014-09-16,71,detail
137,adugduzhou,H1,New,BeiJing,bioinformatics,Clear,2014-07-08,2014-09-26,80,detail
138,AA0047,F1,New,ShangHai,chemical engineering,Clear,2014-07-08,2014-08-19,42,detail
139,ganesha,F1,New,NewDelhi,Nuclear Engineering,Clear,2014-07-08,2014-08-05,28,detail
140,alisha,F1,Renewal,BeiJing,biologial science,Clear,2014-07-08,2014-08-19,42,detail
141,susan,J1,New,ChengDu,electrical engineering,Pending,2014-07-08,0000-00-00,1681,detail
142,yume,B1,New,BeiJing,CS,Pending,2014-07-08,0000-00-00,1681,detail
143,Jason,J1,New,BeiJing,EE,Clear,2014-07-08,2014-08-25,48,detail
144,lwl,H1,New,ShangHai,EE,Clear,2014-07-08,2014-09-15,69,detail
145,JAKY,F1,New,BeiJing,EE,Clear,2014-07-08,2014-08-20,43,detail
146,cl2xt,F1,Renewal,ShangHai,ME,Clear,2014-07-08,2014-08-07,30,detail
147,kiseki0910,F1,New,ShangHai,CS,Clear,2014-07-08,2014-08-21,44,detail
148,eva22hay,F1,Renewal,BeiJing,Computer Science,Clear,2014-07-08,2014-08-19,42,detail
149,aa0046djf0,F1,New,Chennai,ECE,Pending,2014-07-08,0000-00-00,1681,detail
150,Cindy,F1,New,ShangHai,ChemE,Clear,2014-07-08,2014-08-11,34,detail
151,swanderingf,F1,New,ChengDu,Computer Engineering,Clear,2014-07-08,2014-08-19,42,detail
152,ygnhzeus,H1,New,BeiJing,Computer Science,Clear,2014-07-08,2014-09-10,64,detail
153,missv,F1,New,ShangHai,Information Science/Syste,Clear,2014-07-08,2014-07-15,7,detail
154,Helen,F1,Renewal,BeiJing,ECE,Clear,2014-07-08,2014-08-19,42,detail
155,hengge1023,F1,New,ShangHai,mechanical engineering,Clear,2014-07-08,2014-08-20,43,detail
156,Amoose,B1,New,Europe,Microbiology,Pending,2014-07-08,0000-00-00,1681,detail
157,AA00485JLG,J1,New,ShangHai,Pharmaceutics,Clear,2014-07-08,2014-08-20,43,detail
158,993731,F1,Renewal,BeiJing,Business administration a,Pending,2014-07-08,0000-00-00,1681,detail
159,shaoli12800,F1,New,BeiJing,N/A,Clear,2014-07-08,2014-08-19,42,detail
160,totao,J1,Renewal,BeiJing,Chemical Engineering,Clear,2014-07-08,2014-08-21,44,detail
161,G37655535,B1,Renewal,ShangHai,Biochemistry and Molecula,Clear,2014-07-08,2014-09-11,65,detail
162,stinky,F1,New,BeiJing,ME,Clear,2014-07-08,2014-08-19,42,detail
163,heitt1221,F1,New,BeiJing,Chemical Engineering,Pending,2014-07-08,0000-00-00,1681,detail
164,enjoy3days,J1,New,ShangHai,ee,Clear,2014-07-08,2014-08-20,43,detail
165,CircleRui,F1,New,GuangZhou,CS,Clear,2014-07-08,2014-08-20,43,detail
166,ClarkCheme,F1,Renewal,Mumbai,Chemical Engineering,Pending,2014-07-08,0000-00-00,1681,detail
167,stinky,F1,New,BeiJing,ME,Pending,2014-07-08,0000-00-00,1681,detail
168,zhangdada,F1,Renewal,ShenYang,EE,Clear,2014-07-08,2014-08-20,43,detail
169,lucas110928,F1,Renewal,GuangZhou,EE,Clear,2014-07-08,2014-08-19,42,detail
170,Yake,B1,New,BeiJing,EE,Clear,2014-07-08,2014-09-11,65,detail
171,AA0048DPKK,B2,New,BeiJing,N/A,Clear,2014-07-08,2014-09-16,70,detail
172,heitt1221,F1,Renewal,BeiJing,Chemical Engineering,Pending,2014-07-08,0000-00-00,1681,detail
173,Jimome,J1,New,ShangHai,Fd,Pending,2014-07-08,0000-00-00,1681,detail
174,wedwrong,F1,Renewal,ShangHai,chemistry,Clear,2014-07-08,2014-08-21,44,detail
175,patience,B1,New,Chennai,EE,Clear,2014-07-08,2014-09-12,66,detail
176,WilsonHong,F1,New,ShangHai,EE,Clear,2014-07-08,2014-08-19,42,detail
177,7/8°²¼ÒÂ¥_physi,F1,Renewal,BeiJing,Physics,Clear,2014-07-08,2014-08-19,42,detail
178,jingch61,B1,New,HongKong,biological sciences,Clear,2014-07-08,2014-09-11,65,detail
179,qwertyuiop,F1,New,BeiJing,Biology,Clear,2014-07-08,2014-08-19,42,detail
180,zdz,B1,Renewal,ShangHai,Biology,Clear,2014-07-08,2014-10-15,99,detail
181,licheeismommy,F1,New,BeiJing,Environmental Engineering,Clear,2014-07-09,2014-08-18,40,detail
182,littlesheep,B1,New,BeiJing,EE,Clear,2014-07-09,2014-09-12,65,detail
183,ryan,B1,New,Others,Microelectronics,Clear,2014-07-09,2014-09-18,71,detail
184,muqiushuang,J1,New,BeiJing,materials science and eng,Pending,2014-07-09,0000-00-00,1680,detail
185,llzh777,J1,New,ShenYang,Clinical Medicine,Clear,2014-07-09,2014-08-19,41,detail
186,4975,F1,New,ShangHai,ME,Clear,2014-07-09,2014-08-20,42,detail
187,gulesky,B1,New,ShangHai,electronic science and te,Clear,2014-07-09,2014-09-23,76,detail
188,Priscilla,F1,New,ChengDu,Chemistry,Clear,2014-07-09,2014-08-12,34,detail
189,Leo,F1,New,BeiJing,ME,Clear,2014-07-09,2014-08-19,41,detail
190,zzx04025,F1,New,ShangHai,EE,Pending,2014-07-09,0000-00-00,1680,detail
191,drofish,F1,Renewal,GuangZhou,Microbio,Clear,2014-07-09,2014-08-21,43,detail
192,tangyuan,F1,Renewal,BeiJing,Chemical Engineering,Clear,2014-07-09,2014-08-21,43,detail
193,kruthandan,H1,New,Chennai,CSE,Pending,2014-07-09,0000-00-00,1680,detail
194,wynick27,F1,New,BeiJing,CS,Clear,2014-07-09,2014-08-20,42,detail
195,hust89,H1,New,BeiJing,ME,Clear,2014-07-09,2014-09-15,68,detail
196,AA00482ZBO,F2,New,BeiJing,N/A,Clear,2014-07-09,2014-08-21,43,detail
197,appadist,F1,Renewal,ShangHai,Biomedical,Clear,2014-07-09,2014-08-19,41,detail
198,AA0046BS9Q,F1,New,BeiJing,Materials Engineering,Clear,2014-07-09,2014-08-20,42,detail
199,243372140,F1,New,BeiJing,MSE,Pending,2014-07-09,0000-00-00,1680,detail
200,dpslxr,F1,New,BeiJing,EE,Clear,2014-07-09,2014-08-19,41,detail
201,sevence,H1,New,Others,cs,Clear,2014-07-09,2014-09-05,58,detail
202,AA0048IYAG,J1,New,ChengDu,N/A,Clear,2014-07-09,2014-08-19,41,detail
203,opt,H1,New,ShenYang,EE,Clear,2014-07-09,2014-09-12,65,detail
204,tiechen@umich.e,F1,New,ShangHai,EE,Clear,2014-07-09,2014-08-25,47,detail
205,arsenalliu,F1,New,GuangZhou,ECE,Clear,2014-07-09,2014-08-21,43,detail
206,tenshou,H1,New,BeiJing,bioinformatics,Clear,2014-07-09,2014-09-19,72,detail
207,chenyafei0125,J1,New,BeiJing,N/A,Clear,2014-07-10,2014-08-20,41,detail
208,AA0048IBOM,J1,New,GuangZhou,N/A,Clear,2014-07-10,2014-07-25,15,detail
209,cubbyzhang,J1,New,ShangHai,chemistry,Clear,2014-07-10,2014-08-19,40,detail
210,njkwkl,F1,New,BeiJing,Computer Science,Clear,2014-07-10,2014-08-19,40,detail
211,huarsenal,F1,New,Europe,EE,Clear,2014-07-10,2014-08-21,42,detail
212,FRUSTRATED,H1,Renewal,BeiJing,Computational Biology,Clear,2014-07-10,2014-09-15,67,detail
213,maoqi,F1,Renewal,ShangHai,bio,Clear,2014-07-10,2014-08-13,34,detail
214,wangwei,J1,New,ShenYang,THERMAL ENGINEERING,Pending,2014-07-10,0000-00-00,1679,detail
215,uulvcd,F1,Renewal,ShangHai,ME,Clear,2014-07-10,2014-07-16,6,detail
