,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,jhp,B1,New,BeiJing,CS,Pending,2010-11-01,0000-00-00,3026,detail
1,TATA,J1,New,BeiJing,clinical medcine,Clear,2010-11-01,2010-11-23,22,detail
2,zoemumu,J1,Renewal,BeiJing,Neurobiology,Clear,2010-11-01,2010-11-26,25,detail
3,luckyboi,J1,New,ShangHai,CS,Clear,2010-11-01,2010-12-06,35,detail
4,xuchi,J1,New,ShangHai,Pharmacology,Clear,2010-11-02,2010-12-07,35,detail
5,Scarletzd,B2,New,BeiJing,Automation,Clear,2010-11-02,2010-11-30,28,detail
6,ppl,J1,New,GuangZhou,N/A,Clear,2010-11-02,2010-12-02,30,detail
7,mfa786,F1,New,Others,electrical engineering,Pending,2010-11-02,0000-00-00,3025,detail
8,ppl,J1,New,GuangZhou,microbiology,Clear,2010-11-02,2010-12-02,30,detail
9,moneybaby,L1,New,BeiJing,,Clear,2010-11-03,2010-11-10,7,detail
10,ioujustdo,B1,New,ShenYang,control theory,Pending,2010-11-03,0000-00-00,3024,detail
11,wj,J1,New,BeiJing,Biology,Clear,2010-11-03,2010-11-30,27,detail
12,Pep,F1,Renewal,BeiJing,Pharmacology,Clear,2010-11-03,2010-12-23,50,detail
13,ioujustdo,B1,New,ShenYang,Control Theory,Clear,2010-11-03,2010-11-24,21,detail
14,toto,H1,New,ShangHai,Biology,Clear,2010-11-03,2010-11-26,23,detail
15,1103,H1,Renewal,ShangHai,N/A,Clear,2010-11-03,2010-12-17,44,detail
16,guanyujing,J1,New,ShenYang,Computer Mathmatics,Clear,2010-11-03,2010-12-02,29,detail
17,whisker,F1,Renewal,BeiJing,biochemistry,Clear,2010-11-04,2010-12-02,28,detail
18,maj,H1,New,Others,Chemical Engg.,Clear,2010-11-04,2011-03-31,147,detail
19,weisha,J1,New,BeiJing,N/A,Clear,2010-11-04,2010-11-25,21,detail
20,yh83,J1,New,ChengDu,clinical medicine,Clear,2010-11-05,2010-11-23,18,detail
21,blue,J1,New,BeiJing,CS,Clear,2010-11-05,2010-12-02,27,detail
22,g39194468,J2,New,BeiJing,CS,Clear,2010-11-05,2010-12-01,26,detail
23,CWC,B1,New,BeiJing,CS,Clear,2010-11-05,2010-12-02,27,detail
24,fan,B2,New,BeiJing,N/A,Clear,2010-11-08,2010-11-13,5,detail
25,Soul,J1,New,ShangHai,Hepatology,Clear,2010-11-08,2010-12-03,25,detail
26,guest,H1,Renewal,ShangHai,BME,Clear,2010-11-08,2010-11-26,18,detail
27,zzm,B2,New,BeiJing,digital signal processing,Clear,2010-11-08,2010-11-30,22,detail
28,zjuer,J1,New,ShangHai,physics,Clear,2010-11-08,2010-12-03,25,detail
29,LZ,F1,Renewal,ShangHai,CS,Clear,2010-11-08,2010-11-24,16,detail
30,yukihyuan,F2,New,ShangHai,virology,Clear,2010-11-08,2010-12-03,25,detail
31,wifeOfH1,H4,Renewal,Chennai,N/A,Pending,2010-11-08,0000-00-00,3019,detail
