,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,ShanghaiRenew,F1,Renewal,ShangHai,Computer Science,Clear,2013-09-02,2013-10-11,39,detail
1,AA003GSSK0,J1,New,BeiJing,phys.,Pending,2013-09-03,0000-00-00,1989,detail
2,dian,F1,Renewal,ShangHai,Materials,Clear,2013-09-03,2013-10-09,36,detail
3,PE0047149,J1,New,BeiJing,immunology,Clear,2013-09-03,2013-10-11,38,detail
4,jelly,F1,Renewal,ShangHai,material,Clear,2013-09-03,2013-10-11,38,detail
5,kuangjilong,H1,New,GuangZhou,CS,Clear,2013-09-03,2013-10-17,44,detail
6,zhong335,L1,New,BeiJing,CS,Clear,2013-09-03,2013-10-15,42,detail
7,thomas,B1,Renewal,BeiJing,N/A,Clear,2013-09-03,2013-09-10,7,detail
8,dudu,J1,New,BeiJing,N/A,Clear,2013-09-03,2013-10-11,38,detail
9,paropoly,B2,Renewal,BeiJing,N/A,Pending,2013-09-03,0000-00-00,1989,detail
10,zhpeter,B1,Renewal,ShangHai,Electrical Engineering,Clear,2013-09-03,2013-10-11,38,detail
11,zhong335,L2,New,BeiJing,CS,Clear,2013-09-03,2013-10-15,42,detail
12,haoxingz,F1,Renewal,ShangHai,EE,Clear,2013-09-03,2013-10-11,38,detail
13,five,F1,Renewal,ShangHai,EE,Clear,2013-09-03,2013-10-18,45,detail
14,zengh98,H1,Renewal,ShangHai,Biology,Clear,2013-09-03,2013-10-11,38,detail
15,hsinchong02,F1,Renewal,Others,Operations Research,Clear,2013-09-03,2013-10-11,38,detail
16,hubugui,H1,Renewal,Europe,Mechanical Eng.,Clear,2013-09-03,2013-10-10,37,detail
17,jiyiche,J1,New,GuangZhou,EE,Clear,2013-09-03,2013-10-24,51,detail
18,Wy,J2,Renewal,GuangZhou,Bioengineering,Clear,2013-09-04,2013-10-15,41,detail
19,Fwang,B1,New,BeiJing,CR,Clear,2013-09-04,2013-11-01,58,detail
20,chenwentaoer,F1,Renewal,ShangHai,Chemistry,Clear,2013-09-04,2013-10-11,37,detail
21,AA003GI4U8,J1,New,BeiJing,Chemistry,Pending,2013-09-04,0000-00-00,1988,detail
22,20132470231,H1,New,Europe,Computer Science,Clear,2013-09-04,2013-10-07,33,detail
23,magic,F1,Renewal,ShangHai,chemistry,Clear,2013-09-04,2013-09-06,2,detail
24,lllj,F1,Renewal,ChengDu,Bio,Clear,2013-09-04,2013-10-11,37,detail
25,zcy439,J1,Renewal,ShangHai,Bioengineering,Pending,2013-09-05,0000-00-00,1987,detail
26,chemimp,F1,Renewal,ShangHai,polymer,Clear,2013-09-05,2013-10-11,36,detail
27,sohjiro,F1,Renewal,ShangHai,Materials Science & Engin,Clear,2013-09-05,2013-10-15,40,detail
28,DUDU,H1,New,BeiJing,Optical Engineering,Clear,2013-09-05,2013-10-11,36,detail
29,JimmyZJU,B1,New,ShangHai,Computer Science,Clear,2013-09-05,2013-09-26,21,detail
30,Huangh,F1,Renewal,GuangZhou,Chemistry,Clear,2013-09-05,2013-10-17,42,detail
31,bluebluebird,H4,New,BeiJing,physics,Clear,2013-09-05,2013-10-15,40,detail
32,cobble,H1,New,BeiJing,EE,Clear,2013-09-05,2013-10-16,41,detail
33,JY-beijing,H1,Renewal,BeiJing,plant biology,Clear,2013-09-05,2013-10-15,40,detail
34,AA002VFFZT,B2,New,Europe,N/A,Pending,2013-09-05,0000-00-00,1987,detail
35,AA002VFTUJ,B2,New,Europe,N/A,Pending,2013-09-05,0000-00-00,1987,detail
36,AA003,B1,Renewal,ShangHai,PHYSICS,Pending,2013-09-05,0000-00-00,1987,detail
37,emmarong,F1,Renewal,ShangHai,Computer Science,Clear,2013-09-05,2013-10-11,36,detail
38,m2m,B1,New,BeiJing,N/A,Reject,2013-09-05,2014-02-06,154,detail
39,Hunter,J1,New,BeiJing,CS,Clear,2013-09-05,2013-10-11,36,detail
40,ljzhang,H1,Renewal,BeiJing,Materials science,Clear,2013-09-05,2013-10-15,40,detail
41,kxf,F1,Renewal,ChengDu,EE,Pending,2013-09-06,0000-00-00,1986,detail
42,Ddevil,F1,New,BeiJing,EE,Clear,2013-09-06,2013-09-26,20,detail
43,yt,F1,Renewal,ChengDu,Bioinformatics,Clear,2013-09-06,2013-09-27,21,detail
44,Leon,F1,Renewal,ChengDu,EE,Clear,2013-09-06,2013-11-07,62,detail
45,susannaqq,F1,Renewal,ShangHai,Chemistry,Clear,2013-09-06,2013-10-11,35,detail
46,dongdongbo,J1,New,ShangHai,CS,Pending,2013-09-06,0000-00-00,1986,detail
47,hjhn,B2,New,ShangHai,CS,Clear,2013-09-06,2013-09-09,3,detail
48,hongyuer,F1,Renewal,ShangHai,Chem,Clear,2013-09-06,2013-10-11,35,detail
49,sh,J1,New,ShangHai,biology,Clear,2013-09-06,2013-10-24,48,detail
50,AA003G5RLY,B1,New,ChengDu,N/A,Pending,2013-09-06,0000-00-00,1986,detail
51,AA*******,J1,New,ChengDu,Control theory,Clear,2013-09-06,2013-11-19,74,detail
52,Liping Liu,L1,Renewal,GuangZhou,N/A,Clear,2013-09-06,2014-03-14,189,detail
53,hjl,J1,New,ShangHai,Bioinformatics,Pending,2013-09-09,0000-00-00,1983,detail
54,Godblesssky,J1,New,BeiJing,Building Environment and,Clear,2013-09-09,2013-10-11,32,detail
55,juju_sharon,F1,Renewal,ShangHai,Bioengineering,Clear,2013-09-09,2013-11-17,69,detail
56,20130910Z,F1,Renewal,BeiJing,Polymer,Clear,2013-09-09,2013-10-15,36,detail
57,20130910J,F1,Renewal,BeiJing,Polymer,Clear,2013-09-09,2013-10-15,36,detail
58,AA3H,J1,New,ShangHai,Microbiology,Clear,2013-09-09,2013-10-15,36,detail
59,catq,B2,New,Europe,Architecture,Clear,2013-09-09,2013-10-17,38,detail
60,meadow,F1,New,BeiJing,computer science,Clear,2013-09-09,2013-10-15,36,detail
61,ntgxw,F1,Renewal,ShangHai,Neuroscience,Clear,2013-09-09,2013-10-21,42,detail
62,AA003IK5ZM,J1,New,ShangHai,Marine chemistry,Clear,2013-09-09,2013-10-18,39,detail
