,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,tamboo,J1,New,BeiJing,Materials Science,Clear,2013-04-01,2013-04-26,25,detail
1,shuzi,J1,New,BeiJing,animal breeding,Clear,2013-04-01,2013-04-26,25,detail
2,Ena,J1,New,BeiJing,Biomedical,Clear,2013-04-01,2013-04-26,25,detail
3,geneontology,H1,New,Others,N/A,Clear,2013-04-01,2013-04-25,24,detail
4,Bless,B2,New,Ottawa,CS,Clear,2013-04-01,2013-05-14,43,detail
5,URL,B2,New,ShangHai,CS,Clear,2013-04-01,2013-05-03,32,detail
6,asrata,B1,Renewal,Toronto,CS,Clear,2013-04-02,2013-04-30,28,detail
7,BNfly,H1,New,BeiJing,Polymer Science,Clear,2013-04-02,2013-04-26,24,detail
8,Dzeko,H1,New,BeiJing,Chemical Engineering,Pending,2013-04-02,0000-00-00,2143,detail
9,AA00334VPH,B2,Renewal,Others,N/A,Clear,2013-04-02,2013-04-23,21,detail
10,superduncan,F1,Renewal,ShangHai,Electrical Engineering,Clear,2013-04-02,2013-04-29,27,detail
11,yanmu,J1,Renewal,BeiJing,Chemistry,Clear,2013-04-02,2013-05-07,35,detail
12,Lei,J1,New,BeiJing,Remote sensing,Clear,2013-04-03,2013-04-29,26,detail
13,lunar,J1,New,Others,Physics,Clear,2013-04-03,2013-04-26,23,detail
14,bigserve,H1,Renewal,ShangHai,EE,Clear,2013-04-03,2013-05-07,34,detail
15,chivess,J1,New,BeiJing,biology,Clear,2013-04-05,2013-05-03,28,detail
16,ucb,F1,Renewal,BeiJing,ME,Clear,2013-04-05,2013-05-03,28,detail
17,yyl,B2,New,ShenYang,CS,Clear,2013-04-05,2013-04-30,25,detail
18,丽尔瓦,F2,Renewal,ChengDu,N/A,Clear,2013-04-05,2013-07-16,102,detail
19,daisy,J1,New,ShangHai,hematology,Clear,2013-04-05,2013-05-02,27,detail
20,amtf2012,H1,Renewal,ShangHai,Biology,Clear,2013-04-05,2013-05-07,32,detail
21,mwang79,F1,New,BeiJing,Statistics,Clear,2013-04-05,2013-04-30,25,detail
22,lizispace,F1,Renewal,BeiJing,Environmental Studies,Clear,2013-04-05,2013-04-29,24,detail
23,eagleboss,F1,Renewal,ShangHai,ECE,Clear,2013-04-05,2013-05-06,31,detail
24,jiazi3,J1,Renewal,ShangHai,Immunology,Clear,2013-04-08,2013-05-03,25,detail
25,huiheng,L1,New,ShangHai,N/A,Clear,2013-04-08,2013-05-14,36,detail
26,fmga,B1,New,Others,SE,Clear,2013-04-09,2013-05-15,36,detail
27,100351,B1,New,BeiJing,welding,Clear,2013-04-10,2013-07-22,103,detail
28,DE,B1,New,Others,IT,Clear,2013-04-10,2013-05-03,23,detail
29,Jay,L1,New,BeiJing,N/A,Clear,2013-04-11,2013-08-01,112,detail
30,Han,L1,New,BeiJing,N/A,Clear,2013-04-11,2013-07-18,98,detail
31,Gavin,F1,New,BeiJing,N/A,Clear,2013-04-12,2013-05-10,28,detail
32,CAMP,H1,New,GuangZhou,Physics,Clear,2013-04-12,2013-05-09,27,detail
33,dadadoo,J1,New,BeiJing,EE,Clear,2013-04-12,2013-05-09,27,detail
34,feiniao86,B1,Renewal,ShangHai,material,Clear,2013-04-12,2013-05-20,38,detail
35,smile,B1,New,BeiJing,电气工程,Clear,2013-04-12,2013-05-07,25,detail
