,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,zyh4530,F1,New,BeiJing,Computer Science,Clear,2010-07-01,2010-07-26,25,detail
1,breezer,F1,New,BeiJing,CS,Clear,2010-07-01,2010-07-26,25,detail
2,tail,F1,Renewal,BeiJing,biochemistry,Clear,2010-07-01,2010-07-29,28,detail
3,BIGSMART,B1,New,BeiJing,N/A,Clear,2010-07-01,2010-07-22,21,detail
4,157296304,F1,New,BeiJing,MA,Clear,2010-07-01,2010-07-12,11,detail
5,xwyu,F1,Renewal,BeiJing,N/A,Clear,2010-07-01,2010-07-27,26,detail
6,nickyang07,F1,Renewal,BeiJing,ME,Clear,2010-07-01,2010-07-27,26,detail
7,backham,F1,New,BeiJing,EE,Clear,2010-07-01,2010-07-22,21,detail
8,Ilovebrownie,F1,Renewal,GuangZhou,ECE,Clear,2010-07-01,2010-07-23,22,detail
9,brother gong,F1,Renewal,BeiJing,Mining Engineering,Clear,2010-07-01,2010-07-27,26,detail
10,husr,F1,New,BeiJing,Physics,Clear,2010-07-01,2010-07-29,28,detail
11,wangyingyz,F1,New,BeiJing,biology,Clear,2010-07-01,2010-07-26,25,detail
12,lovejp,B2,New,BeiJing,Meteorology,Clear,2010-07-01,2010-07-26,25,detail
13,c1,F1,New,BeiJing,Computer Science,Clear,2010-07-01,2010-09-20,81,detail
14,superdayuci,F1,New,BeiJing,Computer Engineering,Clear,2010-07-01,2010-09-10,71,detail
15,crystaldu,B1,New,BeiJing,CS,Clear,2010-07-02,2010-08-06,35,detail
16,xingpele,J2,New,BeiJing,N/A,Clear,2010-07-02,2010-07-31,29,detail
17,xiaoqij,J1,New,HongKong,Chemistry,Clear,2010-07-02,2010-07-27,25,detail
18,echo,B1,New,ChengDu,N/A,Pending,2010-07-02,0000-00-00,3148,detail
19,renjie,F1,New,BeiJing,Physics,Clear,2010-07-02,2010-07-27,25,detail
20,HelloWorld,F1,New,BeiJing,CS,Clear,2010-07-02,2010-07-28,26,detail
21,666666,F1,New,BeiJing,CS(cyber security),Clear,2010-07-02,2010-07-29,27,detail
22,huazi,F1,New,BeiJing,CS,Clear,2010-07-02,2010-09-10,70,detail
23,sdzjc1988,F1,New,ShenYang,ME,Clear,2010-07-02,2010-07-23,21,detail
24,applehahaha,F1,Renewal,BeiJing,ECE,Clear,2010-07-02,2010-07-27,25,detail
25,aeiou,F1,Renewal,BeiJing,Chemistry,Clear,2010-07-02,2010-07-23,21,detail
26,zhg4192,F1,New,BeiJing,MSE,Clear,2010-07-02,2010-07-26,24,detail
27,blueswab,F1,New,BeiJing,chemical engineering,Clear,2010-07-02,2010-07-26,24,detail
28,cocoparagon,F1,New,BeiJing,Electrical Engineering,Clear,2010-07-02,2010-07-27,25,detail
29,vvector,F1,New,BeiJing,BS,Clear,2010-07-02,2010-07-27,25,detail
30,oliverbiology,F1,New,ChengDu,Chemistry PhD,Clear,2010-07-02,2010-07-27,25,detail
31,hitwuhong,B1,Renewal,BeiJing,Cryogenics,Clear,2010-07-02,2010-07-28,26,detail
32,ctu2010,H1,New,ChengDu,medical physics,Clear,2010-07-02,2010-07-28,26,detail
33,lateprince,F1,New,BeiJing,statistics,Clear,2010-07-02,2010-08-03,32,detail
34,xanadufw,J1,New,BeiJing,Biology,Clear,2010-07-06,2010-07-29,23,detail
35,pumbaa,J1,New,ShangHai,Optics,Clear,2010-07-06,2010-07-27,21,detail
36,puppy1226,F1,Renewal,BeiJing,EE,Clear,2010-07-06,2010-07-26,20,detail
37,Elle,F1,New,BeiJing,Electrical Engineering,Clear,2010-07-06,2010-07-29,23,detail
38,jinys,F1,New,ShangHai,EE,Clear,2010-07-06,2010-08-01,26,detail
39,zhuxiaofeng8,F1,New,GuangZhou,Geographic Information Sy,Reject,2010-07-06,2010-07-29,23,detail
40,fehler,B1,New,ShangHai,EE,Clear,2010-07-06,2010-07-27,21,detail
