,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,SSS,F1,New,GuangZhou,Physics,Clear,2015-08-03,2015-08-19,16,detail
1,Qingyuan,F1,Renewal,ShangHai,chemical engineering,Clear,2015-08-03,2015-08-25,22,detail
2,lhy9173,F1,Renewal,Others,Materials science,Clear,2015-08-03,2015-08-25,22,detail
3,Yidi,F1,Renewal,ShenYang,Asian Studies,Clear,2015-08-03,2015-08-10,7,detail
4,pauloo,F1,New,BeiJing,chemical engineering,Pending,2015-08-03,0000-00-00,1290,detail
5,Ming,J2,New,BeiJing,N/A,Clear,2015-08-03,2015-08-07,4,detail
6,fily,F1,New,ShangHai,chemical engineering,Clear,2015-08-03,2015-08-06,3,detail
7,gpcg,B1,New,BeiJing,computer science,Clear,2015-08-03,2015-08-31,28,detail
8,aa0056,F1,Renewal,ShangHai,molecular and cellular li,Clear,2015-08-03,2015-08-28,25,detail
9,aa,F2,New,BeiJing,N/A,Clear,2015-08-03,2015-08-28,25,detail
10,Echo0712,F1,New,BeiJing,Mechanical Engineering,Clear,2015-08-03,2015-08-28,25,detail
11,ALEX,F1,Renewal,ShenYang,Petroleum Engineering,Clear,2015-08-03,2015-11-17,106,detail
12,vivi,J1,New,ShangHai,material science,Clear,2015-08-04,2015-08-25,21,detail
13,AA0056G6AW,J1,New,ChengDu,optical communication,Clear,2015-08-04,2015-08-25,21,detail
14,pollynice,J1,New,ShangHai,EE,Clear,2015-08-04,2015-08-25,21,detail
15,aa_pray,F1,Renewal,BeiJing,Materials Science,Clear,2015-08-04,2015-08-24,20,detail
16,j2dependent,J2,New,ChengDu,GEO,Pending,2015-08-04,0000-00-00,1289,detail
17,potato,J1,New,ChengDu,EE,Clear,2015-08-04,2015-08-25,21,detail
18,Quickkkk,F1,New,GuangZhou,cs,Clear,2015-08-04,2015-10-26,83,detail
19,cj,F1,Renewal,BeiJing,Computer Science,Clear,2015-08-04,2015-08-24,20,detail
20,1122,F1,Renewal,BeiJing,Materials,Clear,2015-08-04,2015-08-25,21,detail
21,maquan01,J1,New,BeiJing,Bio,Clear,2015-08-04,2015-08-11,7,detail
22,jdj,F1,Renewal,ChengDu,Engineering Mechanics,Clear,2015-08-05,2015-08-25,20,detail
23,Grace2565,B2,New,BeiJing,English,Clear,2015-08-05,2015-08-28,23,detail
24,zz,B1,New,BeiJing,telecommunication,Clear,2015-08-05,2015-08-27,22,detail
25,CS2014,F1,Renewal,BeiJing,CS,Clear,2015-08-05,2015-08-25,20,detail
26,PIXHL,F1,New,BeiJing,materials chemistry,Clear,2015-08-05,2015-08-25,20,detail
27,stormfarm,F1,Renewal,ShangHai,Physics PhD,Clear,2015-08-05,2015-11-24,111,detail
28,AA0059AJYY,J1,New,BeiJing,biology,Clear,2015-08-05,2015-08-24,19,detail
29,zy,F1,Renewal,BeiJing,CS,Clear,2015-08-05,2015-08-25,20,detail
30,AA0058EHTU,B2,New,BeiJing,N/A,Clear,2015-08-05,2015-08-28,23,detail
31,Brm,F1,Renewal,ShangHai,CS,Pending,2015-08-05,0000-00-00,1288,detail
32,gxfs,F1,Renewal,GuangZhou,EE,Clear,2015-08-05,2015-08-28,23,detail
33,N/A,J1,New,BeiJing,Pathology,Clear,2015-08-05,2015-08-25,20,detail
34,zj,B2,New,ChengDu,N/A,Clear,2015-08-05,2015-09-11,37,detail
35,YW,B2,New,BeiJing,N/A,Clear,2015-08-06,2015-08-18,12,detail
36,shuihankey,J1,New,BeiJing,biology,Clear,2015-08-06,2015-08-28,22,detail
37,bobozhandou,B2,New,BeiJing,EE,Clear,2015-08-06,2015-09-08,33,detail
38,cyau,L1,New,HongKong,EE,Clear,2015-08-06,2015-08-25,19,detail
39,ZZZ,F1,New,BeiJing,EE,Clear,2015-08-06,2015-08-28,22,detail
40,YLL,J1,New,BeiJing,Medicine,Clear,2015-08-06,2015-08-28,22,detail
41,iniliu,H1,New,GuangZhou,CS,Clear,2015-08-06,2015-08-26,20,detail
42,luna,F1,New,BeiJing,Mechanical Engineering,Clear,2015-08-06,2015-08-12,6,detail
43,ljosef,B1,New,BeiJing,Computer Sicense,Clear,2015-08-06,2015-08-31,25,detail
44,yooshuai,H4,New,BeiJing,Aerospace Engineering,Clear,2015-08-06,2015-09-10,35,detail
45,AA0057TVH4,B2,Renewal,Europe,PhD,Clear,2015-08-06,2015-09-01,26,detail
46,thethirdann,J1,New,GuangZhou,Biology,Pending,2015-08-10,0000-00-00,1283,detail
47,alick,F1,New,BeiJing,ECE,Clear,2015-08-10,2015-08-28,18,detail
48,Belovedf,B2,New,BeiJing,Space Science,Clear,2015-08-11,2015-09-02,22,detail
49,song,F1,New,ChengDu,Chemistry,Clear,2015-08-11,2015-08-28,17,detail
50,miao2zr,F1,Renewal,BeiJing,economic,Pending,2015-08-11,0000-00-00,1282,detail
51,feipaopao,J1,New,GuangZhou,Immunology,Clear,2015-08-11,2015-09-01,21,detail
52,mikilet,B2,New,ShangHai,N/A,Clear,2015-08-11,2015-09-02,22,detail
53,memory,L1,New,ShangHai,ME,Clear,2015-08-11,2015-08-28,17,detail
54,quick_clear,F1,Renewal,BeiJing,CS,Clear,2015-08-11,2015-09-01,21,detail
55,uroboros,F1,Renewal,ShangHai,CS,Clear,2015-08-11,2015-09-03,23,detail
56,AA0058K812,B1,New,ShangHai,CS,Clear,2015-08-11,2015-09-01,21,detail
57,Brian,H1,Renewal,ChengDu,N/A,Pending,2015-08-11,0000-00-00,1282,detail
58,zhuzhu90,F1,Renewal,ShenYang,Biology,Clear,2015-08-11,2015-08-28,17,detail
59,Yue,J1,New,ShangHai,Chemistry,Clear,2015-08-12,2015-09-02,21,detail
60,WJQ,J1,New,BeiJing,petroleum engineering,Clear,2015-08-12,2015-09-04,23,detail
61,Realaugustus,F1,Renewal,ShangHai,Biology,Pending,2015-08-12,0000-00-00,1281,detail
62,CSB,H1,Renewal,Others,CS,Pending,2015-08-12,0000-00-00,1281,detail
63,demonfire,F1,Renewal,Ottawa,Materials Science,Pending,2015-08-12,0000-00-00,1281,detail
64,bard,H1,Renewal,Others,EE,Clear,2015-08-12,2015-09-01,20,detail
65,haha3520,H1,New,BeiJing,Materials Science,Clear,2015-08-12,2015-09-02,21,detail
66,robert0715,J1,Renewal,BeiJing,N/A,Clear,2015-08-12,2015-09-04,23,detail
67,cece,F1,Renewal,ShangHai,ECE,Pending,2015-08-12,0000-00-00,1281,detail
68,Robert,J1,New,ShangHai,N/A,Clear,2015-08-13,2015-09-09,27,detail
69,pkusaying,B1,New,BeiJing,Microelectronics,Clear,2015-08-13,2015-09-01,19,detail
70,goodluck,F1,Renewal,ShenYang,Chemistry,Pending,2015-08-13,0000-00-00,1280,detail
71,yulx001,J1,New,ShangHai,Medicine,Clear,2015-08-13,2015-09-08,26,detail
72,superpower,F1,Renewal,ShangHai,EE,Clear,2015-08-13,2015-09-02,20,detail
73,WilliamTM,F1,New,BeiJing,MBA,Clear,2015-08-13,2015-09-02,20,detail
74,alexxxxx,F1,Renewal,BeiJing,N/A,Clear,2015-08-13,2015-08-27,14,detail
75,E10846983,F1,Renewal,ShenYang,N/A,Pending,2015-08-13,0000-00-00,1280,detail
76,xiaoma1,F1,Renewal,BeiJing,EE,Clear,2015-08-13,2015-09-02,20,detail
77,ashyyy,B1,New,BeiJing,international journalism,Reject,2015-08-13,2015-08-26,13,detail
78,wind512,J1,New,GuangZhou,Chemical Engineering,Clear,2015-08-13,2015-09-04,22,detail
79,demonblueyun,B1,New,ShangHai,Biotechnology,Clear,2015-08-13,2015-09-10,28,detail
80,drpama,J1,New,ShangHai,Medicine,Clear,2015-08-14,2015-09-09,26,detail
81,ywu22,F1,New,ShangHai,Mechanical Engineering,Clear,2015-08-14,2015-09-04,21,detail
82,213231,F1,New,BeiJing,Chemical Engineering,Clear,2015-08-14,2015-09-04,21,detail
83,stones_ji,J1,New,ShangHai,Bio,Clear,2015-08-14,2015-09-11,28,detail
84,hereone,J1,New,GuangZhou,Chemistry,Clear,2015-08-14,2015-09-02,19,detail
85,lucida,J1,New,ShangHai,Environmental Toxicology,Clear,2015-08-14,2015-09-09,26,detail
86,jason_umd,F1,Renewal,Toronto,Mechanical Engineering,Clear,2015-08-14,2015-10-07,54,detail
87,wpliu,B2,New,ShangHai,Optics,Clear,2015-08-14,2015-09-11,28,detail
88,myvisacase,F1,Renewal,BeiJing,Computer Science,Clear,2015-08-14,2015-09-14,31,detail
89,florabenzene,F1,Renewal,BeiJing,Chemistry,Clear,2015-08-17,2015-09-10,24,detail
