,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,xiaomiemie,F1,Renewal,ShangHai,Bioengineering,Clear,2018-09-04,2018-09-26,22,detail
1,Tonyisbusy,H1,Renewal,BeiJing,EE,Clear,2018-09-04,2018-09-15,11,detail
2,stellaqiu,F1,Renewal,ShangHai,Chemistry,Clear,2018-09-04,2018-09-25,21,detail
3,bâ€†dkajâ€†s,H1,Renewal,BeiJing,Transportation engineer,Pending,2018-09-04,0000-00-00,162,detail
4,AA00899PN2,F1,Renewal,BeiJing,Acting,Reject,2018-09-04,2018-09-25,21,detail
5,ç‘�å…¸ç‹�ç‹¸,H1,Renewal,ShenYang,Computational Math,Clear,2018-09-04,2018-09-06,2,detail
6,flynn,B2,New,BeiJing,chemical-biology,Clear,2018-09-04,2018-09-26,22,detail
7,wzs9988,H1,New,GuangZhou,CS,Clear,2018-09-04,2018-09-05,1,detail
8,simbaç­‰ç­‰ç­‰,F1,Renewal,ShangHai,Bio,Pending,2018-09-04,0000-00-00,162,detail
9,acgw,F1,Renewal,BeiJing,Materials Science,Clear,2018-09-04,2018-09-26,22,detail
10,min,J1,New,ShangHai,mechnical engeering,Clear,2018-09-04,2018-09-26,22,detail
11,h1h0,H1,Renewal,BeiJing,CS,Clear,2018-09-04,2018-10-12,38,detail
12,å…‰æ¯›,B2,New,ShangHai,Solid Mechanics,Clear,2018-09-04,2018-09-27,23,detail
13,å”‰,B2,New,ShangHai,EE,Clear,2018-09-04,2018-09-26,22,detail
14,joyliu37,F1,Renewal,BeiJing,EE,Clear,2018-09-04,2018-09-28,24,detail
15,Winter,H1,Renewal,BeiJing,CS,Clear,2018-09-04,2018-10-15,41,detail
16,Darling,J1,New,BeiJing,SINGNAL PROCESSING,Clear,2018-09-04,2018-10-04,30,detail
17,bowy,B1,New,Europe,Automation,Clear,2018-09-04,2018-10-29,55,detail
18,syf9397,J1,New,ShenYang,agricultural engineering,Clear,2018-09-04,2018-09-28,24,detail
19,dujiaoshou,H1,Renewal,BeiJing,N/A,Clear,2018-09-04,2018-10-23,49,detail
20,Jeff,B2,New,BeiJing,Maritime Engineering,Pending,2018-09-04,0000-00-00,162,detail
21,sadcheck,H1,Renewal,ShangHai,CS,Clear,2018-09-04,2018-10-09,35,detail
22,ä½ å¦¹çš„å¤§çˆ·,H1,New,BeiJing,Applied Math,Clear,2018-09-04,2018-09-27,23,detail
23,beijing<3,H1,Renewal,BeiJing,CS,Clear,2018-09-04,2018-09-28,24,detail
24,jiban1997,H1,New,BeiJing,Immunology,Clear,2018-09-04,2018-10-16,42,detail
25,lilly,H1,New,ShangHai,Construction Management,Pending,2018-09-04,0000-00-00,162,detail
26,åˆ°åº•è¡Œä¸�è¡Œ,B1,New,BeiJing,Mechanical Engineering,Clear,2018-09-04,2018-10-15,41,detail
27,Darling,J1,New,BeiJing,SINGNAL PROCESSING,Clear,2018-09-04,2018-10-04,30,detail
28,h4h0,H4,Renewal,BeiJing,N/A,Clear,2018-09-04,2018-10-10,36,detail
29,ç­‰å¥½ä¹…,J1,New,BeiJing,EE,Clear,2018-09-04,2018-10-17,43,detail
30,Maple,J1,New,BeiJing,Materials Science&Enginee,Pending,2018-09-04,0000-00-00,162,detail
31,Jinhao,J1,New,BeiJing,N/A,Pending,2018-09-05,0000-00-00,161,detail
32,å¿«clearï¼�,H1,New,BeiJing,Finance,Clear,2018-09-05,2018-10-12,37,detail
33,æˆ‘è¦�éª‘çŒªå¤´,F1,Renewal,ShangHai,Chemistry,Clear,2018-09-05,2018-10-15,40,detail
34,Skenetulip,L1,Renewal,BeiJing,CS,Clear,2018-09-05,2018-12-07,93,detail
35,212111,L1,New,Europe,cs,Clear,2018-09-05,2019-02-05,153,detail
36,ROGERFEDERER,J1,New,ChengDu,Geoscience,Clear,2018-09-06,2018-10-09,33,detail
37,qæ˜¯é©¬æ�—æ�œ,J1,New,BeiJing,geology,Clear,2018-09-06,2018-10-15,39,detail
38,jingli,J1,New,GuangZhou,Biology,Clear,2018-09-06,2018-10-05,29,detail
39,chenzhongming,H1,Renewal,ShangHai,EE,Pending,2018-09-06,0000-00-00,160,detail
40,æˆ‘è¦�10å¹´ç­¾,B2,New,BeiJing,instrumentation science,Clear,2018-09-06,2018-10-15,39,detail
41,wfcwfcwfcwfc,H1,Renewal,BeiJing,Bio-CS,Clear,2018-09-06,2018-10-12,36,detail
42,jeremy,B1,New,ShangHai,Signal processing,Clear,2018-09-06,2018-10-18,42,detail
43,zjhbcq,J1,New,ChengDu,EE,Clear,2018-09-06,2018-10-15,39,detail
44,b2shanghai,B2,New,ShangHai,Physics and Geophysics,Clear,2018-09-06,2018-10-09,33,detail
45,zimuzhi,J2,New,BeiJing,N/A,Clear,2018-09-06,2018-09-12,6,detail
46,liaoliao,J2,New,BeiJing,N/A,Clear,2018-09-06,2018-09-14,8,detail
47,Tiffanyå´”å´”,J1,New,ChengDu,materials science,Clear,2018-09-06,2018-10-09,33,detail
48,TKoS,B1,New,BeiJing,N/A,Clear,2018-09-06,2018-10-16,40,detail
49,breezer,H1,New,BeiJing,CS,Clear,2018-09-06,2018-10-16,40,detail
50,grp,H1,New,BeiJing,CS,Clear,2018-09-06,2018-10-12,36,detail
51,ç§‹æ°´,J1,New,ShenYang,BIOSENSOR,Pending,2018-09-06,0000-00-00,160,detail
52,ç™½ç�‰æœ‰çº¹,J1,New,BeiJing,physics,Pending,2018-09-06,0000-00-00,160,detail
53,leiren,H1,Renewal,BeiJing,EE,Clear,2018-09-06,2018-10-12,36,detail
54,é˜¿å¼¥é™€ä½›,B2,New,Others,EE,Clear,2018-09-06,2018-10-09,33,detail
55,lan,J1,New,BeiJing,geography,Clear,2018-09-06,2018-10-12,36,detail
56,xbumich,H1,New,BeiJing,Mechanical Eng,Clear,2018-09-06,2018-10-12,36,detail
57,XLZ,H1,Renewal,BeiJing,Biology,Clear,2018-09-06,2018-10-12,36,detail
58,AA0088RISI,J1,New,BeiJing,Oil and Gas Field Develop,Pending,2018-09-06,0000-00-00,160,detail
59,10å¹´ç­¾æ˜¯ä¸�ï,B2,New,BeiJing,Detection guidance,Clear,2018-09-06,2018-10-15,39,detail
60,AA0085ECIS,J1,New,BeiJing,Geography,Pending,2018-09-06,0000-00-00,160,detail
61,lftyut,J1,New,BeiJing,Mechanical Engineering,Clear,2018-09-06,2018-10-12,36,detail
62,curryfan,H1,New,BeiJing,Statistics,Clear,2018-09-06,2018-10-15,39,detail
63,Maitreya,B1,Renewal,ShangHai,Physics,Clear,2018-09-07,2018-10-22,45,detail
64,doublepiao,B1,New,Others,Chemistry,Clear,2018-09-07,2018-09-07,0,detail
65,cross,L1,New,ShangHai,cs,Pending,2018-09-07,0000-00-00,159,detail
66,kerryyang,J1,New,GuangZhou,Chemical Engineering,Clear,2018-09-07,2018-10-09,32,detail
67,CHEN,J1,New,Europe,electrochemistry,Clear,2018-09-07,2018-10-23,46,detail
68,0000,B1,Renewal,ShangHai,Engineering,Clear,2018-09-07,2018-10-05,28,detail
69,AA0089IP42,J1,New,BeiJing,geochemistry,Clear,2018-09-07,2018-10-12,35,detail
70,nicholascui,B2,Renewal,BeiJing,ECE and ME,Clear,2018-09-07,2018-10-19,42,detail
71,clearamos,J1,New,BeiJing,Biological engineering,Clear,2018-09-07,2018-10-12,35,detail
72,lenaxu153,J2,New,Others,IT,Clear,2018-09-07,2018-10-23,46,detail
73,Immortal Cloud,B1,New,BeiJing,Remote Sensing,Clear,2018-09-07,2018-10-12,35,detail
74,è·ªæ±‚æ—©æ—¥iss,J1,New,BeiJing,Information Security,Clear,2018-09-07,2018-10-15,38,detail
75,Alex,J1,New,BeiJing,physics,Clear,2018-09-07,2018-10-18,41,detail
76,AA0089IP42,J1,New,BeiJing,N/A,Pending,2018-09-07,0000-00-00,159,detail
77,xy,B1,New,BeiJing,CS,Clear,2018-09-07,2018-10-15,38,detail
78,aamei,J1,New,BeiJing,biology,Clear,2018-09-07,2018-10-16,39,detail
79,rosa66,J1,New,ShangHai,chemical engineering,Clear,2018-09-07,2018-10-18,41,detail
80,AA0087V8IQ,J1,New,BeiJing,Chemistry,Pending,2018-09-07,0000-00-00,159,detail
81,Akhalajzadeh,J1,Renewal,Europe,N/A,Pending,2018-09-07,0000-00-00,159,detail
82,daisy.tang,B1,New,ShangHai,ECE,Pending,2018-09-10,0000-00-00,156,detail
83,jokyjang,H1,Renewal,BeiJing,CS,Clear,2018-09-10,2018-10-12,32,detail
84,jingyu49,B2,New,BeiJing,information management,Clear,2018-09-10,2018-09-19,9,detail
85,Random1020,J1,New,BeiJing,Microelectronics,Clear,2018-09-10,2018-10-13,33,detail
86,daisy.tang,B1,New,ShangHai,N/A,Clear,2018-09-10,2018-09-13,3,detail
87,xybgeorge,F1,Renewal,BeiJing,Bioinformatics,Clear,2018-09-10,2018-10-16,36,detail
88,Visachecker,H1,New,ShangHai,Material Science,Clear,2018-09-10,2018-10-09,29,detail
