,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,201803,B1,Renewal,ShangHai,N/A,Clear,2018-01-02,2018-01-26,24,detail
1,bochet,F1,Renewal,ShangHai,N/A,Pending,2018-01-02,0000-00-00,407,detail
2,melo,H1,New,ShenYang,me,Clear,2018-01-02,2018-02-21,50,detail
3,fung,F1,Renewal,BeiJing,CS,Clear,2018-01-02,2018-01-19,17,detail
4,clxviii,L1,New,BeiJing,CS,Clear,2018-01-02,2018-01-26,24,detail
5,luciferchao,F1,Renewal,BeiJing,Chemistry,Clear,2018-01-02,2018-01-25,23,detail
6,scarletrutgers,F1,Renewal,BeiJing,Plant Biology,Clear,2018-01-02,2018-02-01,30,detail
7,checker,F1,New,BeiJing,Humanities,Clear,2018-01-02,2018-02-09,38,detail
8,SomeNum,F1,Renewal,GuangZhou,EE,Clear,2018-01-02,2018-01-25,23,detail
9,8778999,H1,Renewal,ShenYang,cs,Clear,2018-01-02,2018-02-21,50,detail
10,fed,F1,Renewal,Others,CS,Clear,2018-01-02,2018-01-23,21,detail
11,kidd,H1,Renewal,BeiJing,EE,Clear,2018-01-02,2018-01-31,29,detail
12,hejie2345,H1,New,ShenYang,Chemical Engineering,Clear,2018-01-02,2018-02-01,30,detail
13,20069060,H1,New,BeiJing,HCI,Clear,2018-01-02,2018-02-14,43,detail
14,AA007EZAZO,H1,New,ShenYang,Accounting,Clear,2018-01-02,2018-01-17,15,detail
15,soap604,H1,New,BeiJing,Physics,Clear,2018-01-02,2018-02-14,43,detail
16,HUSTMONK,H1,New,BeiJing,EE,Clear,2018-01-02,2018-02-14,43,detail
17,venezsia1573,B2,New,Others,TSE,Clear,2018-01-03,2018-01-09,6,detail
18,CX,F1,Renewal,GuangZhou,Pharma,Clear,2018-01-03,2018-01-09,6,detail
19,bbua,B2,New,GuangZhou,N/A,Clear,2018-01-03,2018-01-10,7,detail
20,littlefish,J1,New,ChengDu,Materials,Clear,2018-01-03,2018-01-25,22,detail
21,paopao93,H1,New,ShangHai,Accounting,Clear,2018-01-03,2018-01-22,19,detail
22,robbier,B1,New,Others,Aerospace Engineering,Clear,2018-01-03,2018-01-25,22,detail
23,iveryone,B1,New,ShangHai,Biology,Clear,2018-01-03,2018-01-26,23,detail
24,frederick,F1,Renewal,ShenYang,N/A,Clear,2018-01-03,2018-01-24,21,detail
25,lin,F1,New,ShangHai,CS,Clear,2018-01-04,2018-01-26,22,detail
26,ntgxw,H1,New,ShangHai,Biomedical,Clear,2018-01-04,2018-01-26,22,detail
27,doccheng,J1,New,ShangHai,Medicine,Clear,2018-01-04,2018-01-26,22,detail
28,asdf,J1,New,ShangHai,N/A,Pending,2018-01-04,0000-00-00,405,detail
29,wildpace,F1,Renewal,GuangZhou,Chemical Engineering,Clear,2018-01-04,2018-01-23,19,detail
30,kuangcikuangci,B2,New,GuangZhou,Material Science,Clear,2018-01-04,2018-01-26,22,detail
31,lucky,H1,New,GuangZhou,CS,Clear,2018-01-04,2018-01-26,22,detail
32,lplplplplp,F1,Renewal,BeiJing,cs,Clear,2018-01-04,2018-01-27,23,detail
33,shenlexixi,J1,Renewal,ShangHai,Education,Clear,2018-01-04,2018-01-25,21,detail
34,BE9126491,B2,New,ChengDu,Biochemistry,Clear,2018-01-04,2018-01-29,25,detail
35,qyxx01,J1,New,Others,CS,Clear,2018-01-04,2018-01-26,22,detail
36,pumpkin4857,B1,Renewal,Others,CS,Clear,2018-01-04,2018-01-30,26,detail
37,cguan,H1,New,GuangZhou,Computer Science,Clear,2018-01-04,2018-03-09,64,detail
38,kuangcikuangci,B2,New,GuangZhou,Material Science,Clear,2018-01-04,2018-01-26,22,detail
39,Goodluck,F1,Renewal,Others,Chemistry,Clear,2018-01-04,2018-03-16,71,detail
40,zxw000,B1,New,BeiJing,EE,Pending,2018-01-04,0000-00-00,405,detail
41,KK,B2,New,Toronto,Systems Design Engineerin,Pending,2018-01-04,0000-00-00,405,detail
42,eric,J1,New,BeiJing,N/A,Clear,2018-01-04,2018-02-09,36,detail
43,eric,F1,New,BeiJing,N/A,Clear,2018-01-04,2018-02-09,36,detail
44,xiao4816,J1,New,ShangHai,MIS,Clear,2018-01-05,2018-01-26,21,detail
45,jiazhu,J1,New,ShangHai,physics,Clear,2018-01-05,2018-01-11,6,detail
46,Qi,H1,New,ShangHai,Statistics,Clear,2018-01-05,2018-01-23,18,detail
47,xz2018,H1,Renewal,BeiJing,CS,Clear,2018-01-05,2018-01-26,21,detail
48,txy2018,H4,Renewal,BeiJing,CS,Clear,2018-01-05,2018-01-26,21,detail
49,mofei,B2,New,BeiJing,CS,Clear,2018-01-05,2018-01-26,21,detail
50,ray,B1,New,ShangHai,CS,Clear,2018-01-05,2018-01-29,24,detail
51,qqqqted,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2018-01-05,2018-01-29,24,detail
52,elf,B2,New,GuangZhou,Software Engineering,Clear,2018-01-05,2018-01-29,24,detail
53,AA007GE68,J1,New,BeiJing,N/A,Pending,2018-01-05,0000-00-00,404,detail
54,LJY,H1,New,Vancouver,Computer Engineering,Clear,2018-01-08,2018-01-30,22,detail
55,facebbook,B2,New,BeiJing,CS,Clear,2018-01-08,2018-01-12,4,detail
56,123case,H1,New,BeiJing,finance,Clear,2018-01-08,2018-01-12,4,detail
57,jun20180108,J1,Renewal,ShangHai,Biology,Pending,2018-01-08,0000-00-00,401,detail
58,daidai,B1,New,ShenYang,N/A,Clear,2018-01-08,2018-01-26,18,detail
59,maomao123,H1,New,ShangHai,Industrial Engineering,Clear,2018-01-08,2018-01-17,9,detail
60,young298,B2,New,BeiJing,communication engineering,Clear,2018-01-08,2018-02-06,29,detail
61,asukarei,B1,Renewal,BeiJing,optical fiber communicati,Clear,2018-01-08,2018-01-31,23,detail
62,zrw93,H1,New,BeiJing,CS,Clear,2018-01-08,2018-01-26,18,detail
63,check2018,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2018-01-08,2018-01-29,21,detail
64,reformasky,H1,New,BeiJing,CS + Bio,Pending,2018-01-08,0000-00-00,401,detail
65,miumiubeta,H1,Renewal,ShangHai,N/A,Clear,2018-01-08,2018-01-30,22,detail
66,wye11083,B1,New,BeiJing,Computer Science,Clear,2018-01-08,2018-01-26,18,detail
67,clover,J1,New,ShangHai,pathology,Clear,2018-01-08,2018-02-07,30,detail
