,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,akum,H1,New,Europe,Mech. Engg,Pending,2015-05-01,0000-00-00,1384,detail
1,1232yu,F1,New,BeiJing,N/A,Clear,2015-05-01,2015-05-28,27,detail
2,cyuanh,B1,Renewal,GuangZhou,optical engineering,Clear,2015-05-04,2015-05-28,24,detail
3,pangolin,F1,Renewal,BeiJing,Computer Science,Clear,2015-05-04,2015-05-28,24,detail
4,ronghanghu,F1,New,BeiJing,Computer Science,Clear,2015-05-04,2015-05-25,21,detail
5,keig,H1,Renewal,BeiJing,Applie Math,Clear,2015-05-04,2015-05-27,23,detail
6,Smart,F1,Renewal,ShangHai,Chemistry,Clear,2015-05-04,2015-05-28,24,detail
7,Urashima9616,F1,Renewal,BeiJing,EE,Clear,2015-05-04,2015-06-01,28,detail
8,RR,H1,New,ShangHai,chemE,Clear,2015-05-04,2015-05-29,25,detail
9,ad13,F1,New,ShangHai,N/A,Clear,2015-05-04,2015-05-29,25,detail
10,ad13-1,F1,New,ShangHai,NA,Clear,2015-05-04,2015-05-29,25,detail
11,gogogo,F1,New,ShangHai,AE,Clear,2015-05-04,2015-06-02,29,detail
12,linkage,J1,New,ShangHai,Genetics,Clear,2015-05-04,2015-06-04,31,detail
13,cuckoo8211,J1,New,GuangZhou,N/A,Pending,2015-05-04,0000-00-00,1381,detail
14,66547560,J1,New,ShangHai,N/A,Pending,2015-05-04,0000-00-00,1381,detail
15,Jorney5,B1,New,BeiJing,CS,Clear,2015-05-04,2015-06-23,50,detail
16,ronghanghu,F1,New,BeiJing,Computer Science,Clear,2015-05-04,2015-05-25,21,detail
17,williamwjs,F1,Renewal,BeiJing,EE,Clear,2015-05-05,2015-06-01,27,detail
18,C,F1,New,GuangZhou,Chemistry,Clear,2015-05-05,2015-05-27,22,detail
19,nannan,F1,New,BeiJing,Computer Science,Clear,2015-05-05,2015-06-01,27,detail
20,kevin,J1,Renewal,BeiJing,medicine,Clear,2015-05-05,2015-06-02,28,detail
21,AA004Y0VCE,B1,New,ChengDu,thermal engineering,Pending,2015-05-05,0000-00-00,1380,detail
22,billy,H1,New,BeiJing,material engineering,Clear,2015-05-05,2015-05-29,24,detail
23,lskane,F1,Renewal,BeiJing,ME,Clear,2015-05-05,2015-05-28,23,detail
24,twang,H1,New,BeiJing,CS,Clear,2015-05-05,2015-06-01,27,detail
