,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,PhDPhysicsRenew,F1,Renewal,Mumbai,Physics,Clear,2018-05-01,2018-05-29,28,detail
1,wu,B1,Renewal,BeiJing,N/A,Clear,2018-05-02,2018-06-01,30,detail
2,320305199011041,J1,New,ShangHai,N/A,Clear,2018-05-02,2018-05-31,29,detail
3,zheng,F1,New,BeiJing,PhDMechanicalEngineering,Clear,2018-05-02,2018-05-31,29,detail
4,123,F1,Renewal,ShenYang,cs,Clear,2018-05-02,2018-05-04,2,detail
5,lollipop,F1,Renewal,ShangHai,Computer Science,Clear,2018-05-02,2018-05-29,27,detail
6,shcipc2018,B2,New,GuangZhou,N/A,Reject,2018-05-02,2018-05-10,8,detail
7,bonbon,J1,New,ShangHai,Statisitcs,Clear,2018-05-02,2018-05-30,28,detail
8,taotao,B2,Renewal,BeiJing,BME,Clear,2018-05-02,2018-06-08,37,detail
9,Yang,J1,New,ShangHai,Computer Science,Clear,2018-05-02,2018-05-30,28,detail
10,Kathy,B1,New,BeiJing,CS,Pending,2018-05-02,0000-00-00,287,detail
11,violette,B1,New,BeiJing,French,Pending,2018-05-02,0000-00-00,287,detail
12,GZXY,F1,New,ShangHai,EE,Clear,2018-05-02,2018-05-29,27,detail
13,joejoejoe,H1,New,BeiJing,Information Science,Clear,2018-05-02,2018-06-01,30,detail
14,checking,B2,New,BeiJing,CS,Clear,2018-05-02,2018-06-20,49,detail
15,MYOS,F1,New,BeiJing,Optical Science,Clear,2018-05-02,2018-05-31,29,detail
16,180412734,H1,New,ShangHai,EE,Clear,2018-05-02,2018-05-30,28,detail
17,Wying,H1,New,ShangHai,EE,Pending,2018-05-02,0000-00-00,287,detail
18,Fang,J1,New,ShangHai,marine sciences,Pending,2018-05-02,0000-00-00,287,detail
19,excelle08,F1,New,ChengDu,Computer Science,Clear,2018-05-02,2018-05-30,28,detail
20,blackwings,F1,Renewal,BeiJing,EE,Clear,2018-05-02,2018-06-01,30,detail
21,april,J2,Renewal,ShenYang,biochemistry,Clear,2018-05-02,2018-05-29,27,detail
22,YJT123,F1,New,GuangZhou,Biology,Clear,2018-05-02,2018-05-31,29,detail
23,ps,F1,Renewal,ShangHai,Statistics,Clear,2018-05-02,2018-05-30,28,detail
24,Yiwen,J1,New,BeiJing,Biology,Pending,2018-05-02,0000-00-00,287,detail
25,yang260,F1,Renewal,BeiJing,Biochemistry,Clear,2018-05-02,2018-06-15,44,detail
26,kirk,F1,New,BeiJing,Computer Science,Clear,2018-05-02,2018-06-08,37,detail
27,Hengtao,B1,New,BeiJing,Chemical Engineering,Clear,2018-05-02,2018-06-05,34,detail
28,DHJ,B2,New,GuangZhou,Electrical & Information,Pending,2018-05-02,0000-00-00,287,detail
29,qiugengxin,J1,New,ChengDu,Engineer,Pending,2018-05-02,0000-00-00,287,detail
30,ouyangmaoming,J1,Renewal,GuangZhou,Chemistry,Clear,2018-05-02,2018-06-12,41,detail
31,t133,F1,Renewal,BeiJing,CHM,Clear,2018-05-02,2018-06-20,49,detail
32,ç­‰ç­‰ç­¾è¯�,F1,Renewal,BeiJing,chemistrt,Clear,2018-05-02,2018-06-12,41,detail
33,peggy,B1,New,BeiJing,CS,Pending,2018-05-02,0000-00-00,287,detail
34,Kathy,B1,New,BeiJing,CS,Clear,2018-05-02,2018-06-12,41,detail
35,kylin0010,F1,Renewal,BeiJing,BME,Clear,2018-05-02,2018-07-06,65,detail
