,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,chunhui,F1,New,BeiJing,Computet Science,Clear,2013-12-02,2013-12-16,14,detail
1,Galaxia,H1,Renewal,ShangHai,N/A,Clear,2013-12-02,2013-12-05,3,detail
2,Mindy,F1,Renewal,BeiJing,Molecular biology,Clear,2013-12-02,2013-12-13,11,detail
3,NN,H1,New,ShangHai,bioinfromatic,Clear,2013-12-02,2013-12-24,22,detail
4,yiyi,H1,New,ShangHai,chemical engineering,Clear,2013-12-02,2013-12-23,21,detail
5,cai,J1,New,BeiJing,EE,Clear,2013-12-02,2013-12-17,15,detail
6,mimiyang5,F1,Renewal,BeiJing,PHY,Pending,2013-12-02,0000-00-00,1899,detail
7,greeneye0,H1,Renewal,BeiJing,EE,Clear,2013-12-03,2013-12-23,20,detail
8,btzhangmen,F1,Renewal,ChengDu,Theoretical physics,Clear,2013-12-03,2013-12-20,17,detail
9,6986000,F1,New,ShenYang,N/A,Pending,2013-12-03,0000-00-00,1898,detail
10,maomao,H1,Renewal,BeiJing,ee,Pending,2013-12-03,0000-00-00,1898,detail
11,minger1012,J1,New,ChengDu,Physics,Clear,2013-12-03,2013-12-31,28,detail
12,shajinj,H1,New,ShangHai,Environmental Science,Clear,2013-12-03,2014-01-28,56,detail
13,yllucia,J1,New,ShangHai,pharmacy,Clear,2013-12-03,2013-12-23,20,detail
14,5466,F1,New,BeiJing,Engineering,Clear,2013-12-03,2013-12-20,17,detail
15,GotVisa,H1,Renewal,BeiJing,Nuclear Engineering,Clear,2013-12-03,2013-12-20,17,detail
16,icycoke,J1,New,BeiJing,ME,Clear,2013-12-04,2013-12-20,16,detail
17,E32635589,B2,New,ShangHai,N/A,Pending,2013-12-05,0000-00-00,1896,detail
18,losting37,F1,Renewal,ShangHai,ME,Clear,2013-12-05,2013-12-23,18,detail
19,Stephnia,F1,New,ShangHai,Biology,Clear,2013-12-05,2013-12-24,19,detail
20,dlm,F1,Renewal,ShangHai,chemistry,Pending,2013-12-05,0000-00-00,1896,detail
21,winnie2013,H1,Renewal,ShangHai,Materials Engineering,Clear,2013-12-05,2014-01-24,50,detail
22,jyun0207,F1,Renewal,ShangHai,BME,Clear,2013-12-06,2013-12-23,17,detail
23,ericair,J1,New,ShangHai,Chemical Engineering,Clear,2013-12-06,2013-12-23,17,detail
24,qmlu,H1,Renewal,ShangHai,Physics/Computer Science,Clear,2013-12-06,2013-12-20,14,detail
25,dn74,J2,New,BeiJing,N/A,Clear,2013-12-06,2013-12-20,14,detail
26,Leon,F1,New,BeiJing,EE,Clear,2013-12-06,2013-12-20,14,detail
27,dn74,J1,New,BeiJing,Computational Mathematics,Clear,2013-12-06,2013-12-20,14,detail
28,snoowball,H1,New,BeiJing,CS,Clear,2013-12-06,2013-12-23,17,detail
29,lidoudou,L1,Renewal,BeiJing,N/A,Clear,2013-12-06,2014-06-12,188,detail
30,claierh0323,F1,Renewal,ShangHai,chemical engineering,Clear,2013-12-06,2014-01-07,32,detail
31,phillipsarea,H1,New,ShangHai,EE,Clear,2013-12-09,2014-01-08,30,detail
32,forrunning,F1,Renewal,ChengDu,Computer Science,Clear,2013-12-09,2013-12-16,7,detail
33,guest,J1,New,ChengDu,N/A,Clear,2013-12-09,2013-12-23,14,detail
34,cecilia,F1,Renewal,BeiJing,materials science and eng,Clear,2013-12-09,2013-12-24,15,detail
35,Cub,H1,New,Toronto,Computer,Pending,2013-12-09,0000-00-00,1892,detail
36,carrot,F1,Renewal,ChengDu,physics,Clear,2013-12-09,2013-12-25,16,detail
37,xjoe,F1,New,BeiJing,computer science,Clear,2013-12-09,2013-12-23,14,detail
38,t1964t3y17,F1,New,BeiJing,CS,Clear,2013-12-09,2014-01-03,25,detail
39,zwang89,F1,Renewal,ShangHai,ME,Clear,2013-12-10,2013-12-24,14,detail
40,xujun45,F1,Renewal,ShangHai,Physics,Clear,2013-12-10,2014-01-08,29,detail
41,jiajialuo1984,F1,Renewal,BeiJing,Computer Engineering,Clear,2013-12-10,2013-12-16,6,detail
42,E22778474,B2,New,GuangZhou,photoelectric,Clear,2013-12-10,2013-12-24,14,detail
43,apricot,H1,New,BeiJing,EE,Clear,2013-12-10,2013-12-23,13,detail
44,qianyin1,F1,Renewal,ShangHai,Material Science Engineer,Clear,2013-12-10,2013-12-24,14,detail
45,yao,F1,Renewal,ShangHai,Chemistry,Pending,2013-12-10,0000-00-00,1891,detail
46,yli,H1,New,ChengDu,Computer Science,Clear,2013-12-11,2013-12-23,12,detail
47,humanity,H1,New,ShangHai,CS,Clear,2013-12-11,2014-01-09,29,detail
48,c175353,F1,Renewal,ShangHai,Computer Science,Clear,2013-12-11,2013-12-12,1,detail
49,checkee,F1,Renewal,ShangHai,Computer Science,Clear,2013-12-11,2013-12-13,2,detail
50,rainnight,F1,Renewal,GuangZhou,phy,Clear,2013-12-12,2013-12-26,14,detail
51,rainnight,F1,Renewal,GuangZhou,phy,Clear,2013-12-12,2013-12-26,14,detail
52,akeelah,F1,Renewal,ShangHai,ME,Pending,2013-12-12,0000-00-00,1889,detail
53,ccss,F1,Renewal,BeiJing,Applied Math,Pending,2013-12-12,0000-00-00,1889,detail
54,stl,H1,New,ShangHai,Pharmaceutics,Clear,2013-12-12,2014-01-03,22,detail
55,Ccdd,H1,New,BeiJing,ChE,Pending,2013-12-13,0000-00-00,1888,detail
