,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Maziar,B1,New,Others,N/A,Pending,2014-06-01,0000-00-00,1718,detail
1,leciel9071,F1,New,BeiJing,Biology,Clear,2014-06-03,2014-06-20,17,detail
2,Adnd2000,F1,Renewal,BeiJing,Material Science & Engine,Clear,2014-06-03,2014-06-23,20,detail
3,Leo Zhou,F1,New,GuangZhou,ECE,Clear,2014-06-03,2014-08-03,61,detail
4,CHEN,B1,New,ShangHai,Engineering thermophysics,Clear,2014-06-03,2014-07-14,41,detail
5,CHRIS,F1,Renewal,BeiJing,N/A,Clear,2014-06-03,2014-07-07,34,detail
6,Shicheng,F1,New,ShangHai,biology,Clear,2014-06-03,2014-07-14,41,detail
7,angel,F1,New,BeiJing,IT,Pending,2014-06-03,0000-00-00,1716,detail
8,chaney,F2,New,BeiJing,N/A,Pending,2014-06-03,0000-00-00,1716,detail
9,qiqi,F1,Renewal,GuangZhou,ECE,Clear,2014-06-03,2014-07-10,37,detail
10,emilyqoo,F1,Renewal,ShangHai,EE,Clear,2014-06-03,2014-07-07,34,detail
11,lixinhao,J1,New,BeiJing,ME,Clear,2014-06-03,2014-07-07,34,detail
12,bluemoon,B1,New,BeiJing,Materials Processing Engi,Clear,2014-06-03,2014-07-07,34,detail
13,DoreenHao,J1,New,ShangHai,Wood Chemistry,Clear,2014-06-03,2014-07-21,48,detail
14,RenneRice,F1,Renewal,BeiJing,Chemistry,Pending,2014-06-03,0000-00-00,1716,detail
15,yzf1215,F1,Renewal,ShangHai,aerospace engineering,Clear,2014-06-03,2014-07-03,30,detail
16,penguinichi,F1,Renewal,BeiJing,Biochemistry,Clear,2014-06-03,2014-07-01,28,detail
17,AA00434,B1,New,ShangHai,Mechanical Engineering,Clear,2014-06-03,2014-07-02,29,detail
18,tinatina,F1,New,BeiJing,Information Science,Clear,2014-06-03,2014-06-25,22,detail
19,tadas,F1,New,Others,CS,Clear,2014-06-03,2014-07-03,30,detail
20,pkuthu,H1,Renewal,BeiJing,Statistics,Clear,2014-06-03,2014-07-17,44,detail
21,lsdyf,F1,New,BeiJing,chemistry,Clear,2014-06-03,2014-07-01,28,detail
22,AA004482C6,J1,New,ShenYang,EE,Pending,2014-06-03,0000-00-00,1716,detail
23,aimodoleres,F1,New,ChengDu,MSE,Clear,2014-06-03,2014-06-20,17,detail
24,ayysh,B1,New,BeiJing,communication system,Clear,2014-06-03,2014-06-24,21,detail
25,Billy,F2,New,ShangHai,Computer Science,Clear,2014-06-03,2014-08-04,62,detail
26,Tennenq,F1,Renewal,GuangZhou,Studio art,Pending,2014-06-04,0000-00-00,1715,detail
27,sxtnxy,F1,Renewal,ChengDu,Biochemistry,Clear,2014-06-04,2014-07-29,55,detail
28,AlfredChen,F1,Renewal,ShangHai,Computer Science,Clear,2014-06-04,2014-07-03,29,detail
29,doremifasol,F1,New,ShangHai,Aerospace Engineering,Clear,2014-06-04,2014-07-14,40,detail
30,yuldu,F1,New,ShangHai,chem,Clear,2014-06-04,2014-06-24,20,detail
31,ELAINE,F1,New,BeiJing,ME,Clear,2014-06-04,2014-06-23,19,detail
32,Zheng,H1,New,ChengDu,Computer Science,Clear,2014-06-04,2014-06-27,23,detail
33,67539jame,F1,New,ShangHai,CE,Clear,2014-06-04,2014-07-07,33,detail
34,acgnipper,F1,New,ShangHai,ME,Clear,2014-06-04,2014-06-24,20,detail
35,ccg,F1,New,GuangZhou,Petroleum Engineering,Pending,2014-06-04,0000-00-00,1715,detail
36,Maggie,F1,New,GuangZhou,Chemical,Clear,2014-06-04,2014-08-12,69,detail
37,freeman,H1,Renewal,ChengDu,ECE,Clear,2014-06-04,2014-06-24,20,detail
38,wenminmin,J1,Renewal,BeiJing,Applied math,Clear,2014-06-04,2014-06-26,22,detail
39,G22916666,F1,New,GuangZhou,Computer science,Clear,2014-06-04,2014-06-23,19,detail
40,flyer,J1,Renewal,ShangHai,biology,Clear,2014-06-04,2014-07-08,34,detail
41,superymk,F1,Renewal,BeiJing,ECE,Clear,2014-06-04,2014-10-08,126,detail
42,MILANO,F1,New,BeiJing,Chemical and Biochemical,Clear,2014-06-05,2014-07-18,43,detail
43,lyw8566,F1,Renewal,BeiJing,Agricultural and Biologic,Clear,2014-06-05,2014-06-30,25,detail
44,ci07,F1,Renewal,ShangHai,Pharmaceutical Sciences,Clear,2014-06-05,2014-06-30,25,detail
45,zhuozhi,F1,Renewal,BeiJing,EE,Pending,2014-06-05,0000-00-00,1714,detail
46,yoyo,F1,Renewal,ShangHai,CS,Pending,2014-06-05,0000-00-00,1714,detail
47,crazyguy,F1,Renewal,ShangHai,CS,Clear,2014-06-05,2014-07-14,39,detail
48,lqalyy,F1,New,ChengDu,EE,Pending,2014-06-05,0000-00-00,1714,detail
49,lqz,F1,New,ShangHai,MSE,Clear,2014-06-05,2014-08-02,58,detail
50,digo,F1,Renewal,ShenYang,CS,Clear,2014-06-05,2014-06-27,22,detail
51,Sachi14,F1,New,GuangZhou,Biology,Clear,2014-06-05,2014-06-30,25,detail
52,raccoon,L1,Renewal,ShangHai,EE,Clear,2014-06-05,2014-06-19,14,detail
53,speedy,F1,New,BeiJing,chemistry,Clear,2014-06-05,2014-06-30,25,detail
54,sishanchen,F1,New,ShangHai,Chemistry,Clear,2014-06-05,2014-07-01,26,detail
55,extremist,F1,Renewal,BeiJing,mechanical engineering,Clear,2014-06-05,2014-06-27,22,detail
56,Maxma,F1,New,ShangHai,Computer science,Clear,2014-06-05,2014-07-01,26,detail
57,fra,J1,New,BeiJing,molecular biology,Clear,2014-06-05,2014-06-30,25,detail
58,jystarter,B2,New,BeiJing,Remote sensing,Clear,2014-06-05,2014-07-02,27,detail
