,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,20000526,B2,New,Others,computer science,Clear,2018-10-01,2019-01-24,115,detail
1,NewInput,H1,New,Europe,CS,Clear,2018-10-01,2018-10-30,29,detail
2,vivma,H1,Renewal,Others,Microelectronics & Photon,Clear,2018-10-02,2018-11-08,37,detail
3,Aaaaaaaaaa,H1,New,BeiJing,CS,Clear,2018-10-04,2018-10-10,6,detail
4,eva,J1,Renewal,GuangZhou,CS,Pending,2018-10-04,0000-00-00,140,detail
5,fantix,H1,New,BeiJing,CS,Clear,2018-10-04,2018-12-21,78,detail
6,AA0089SJQU,J1,Renewal,BeiJing,Neurobiology,Clear,2018-10-04,2018-10-29,25,detail
7,seanthered,H1,New,BeiJing,CS,Clear,2018-10-04,2018-10-30,26,detail
8,pangolin,H1,New,Vancouver,EE,Clear,2018-10-04,2018-10-24,20,detail
9,ybf80,J1,New,ShangHai,biology,Clear,2018-10-04,2018-10-31,27,detail
10,miesian77,H1,New,BeiJing,Chemistry,Clear,2018-10-04,2018-10-30,26,detail
11,Aaron,H4,New,BeiJing,N/A,Clear,2018-10-04,2018-11-02,29,detail
12,developerif,B1,New,BeiJing,N/A,Clear,2018-10-04,2018-11-16,43,detail
13,ç­¾è¯�å¿«æ�¥,J1,New,BeiJing,business management,Clear,2018-10-04,2019-01-11,99,detail
14,yiyiFromSpace,H1,New,ChengDu,EE,Clear,2018-10-04,2018-11-02,29,detail
15,SEA,H1,New,BeiJing,MIS,Pending,2018-10-04,0000-00-00,140,detail
16,APClear,F1,New,BeiJing,Environmental Engineering,Pending,2018-10-04,0000-00-00,140,detail
17,SFN,B1,New,BeiJing,Neuroscience,Pending,2018-10-04,0000-00-00,140,detail
18,shenanqi,H1,New,ShenYang,petroleum engineering,Clear,2018-10-04,2018-10-29,25,detail
19,å¿«ç­‰ç–¯äº†,J1,New,BeiJing,Clinical medicine,Clear,2018-10-04,2018-11-02,29,detail
20,firstCheckeeDD,H1,Renewal,BeiJing,ITM,Clear,2018-10-04,2018-11-16,43,detail
21,ç�ƒç�ƒ,H1,New,BeiJing,MSE,Clear,2018-10-04,2018-11-08,35,detail
22,aptx4869,H1,New,BeiJing,MIS,Clear,2018-10-04,2018-11-01,28,detail
23,firstCheckeeAY,H4,Renewal,BeiJing,N/A,Clear,2018-10-04,2018-11-16,43,detail
24,hiphopleg,H1,New,ShangHai,EE,Pending,2018-10-04,0000-00-00,140,detail
25,hiphopleg,H4,New,ShangHai,N/A,Pending,2018-10-04,0000-00-00,140,detail
26,share,J1,New,BeiJing,EE,Pending,2018-10-04,0000-00-00,140,detail
27,aaaaaaaaaa,F1,Renewal,GuangZhou,biology,Clear,2018-10-04,2018-12-31,88,detail
28,kkkks,B1,New,GuangZhou,Engineering,Pending,2018-10-04,0000-00-00,140,detail
29,I am not Koko,B2,New,ChengDu,Chemistry,Clear,2018-10-04,2019-01-14,102,detail
30,ShakeMyHead,H1,Renewal,BeiJing,EE,Clear,2018-10-05,2018-11-01,27,detail
31,ShakeMyHead,H4,Renewal,BeiJing,NA,Clear,2018-10-05,2018-11-01,27,detail
32,OldMan,F1,Renewal,ShangHai,CE,Pending,2018-10-05,0000-00-00,139,detail
33,Hui_Ge_999,H4,New,BeiJing,N/A,Clear,2018-10-05,2018-10-15,10,detail
34,josh,H1,Renewal,BeiJing,Industrial Engineering,Clear,2018-10-05,2018-11-01,27,detail
35,B1-BJ,B1,New,BeiJing,Ecology,Clear,2018-10-05,2018-11-01,27,detail
36,elaine,H1,New,BeiJing,CS,Clear,2018-10-05,2018-11-02,28,detail
37,Ym,B1,New,BeiJing,biology,Clear,2018-10-05,2018-11-05,31,detail
38,SouthLakeCat,H1,Renewal,BeiJing,CE,Clear,2018-10-05,2018-11-02,28,detail
39,LICHKKKK,F1,Renewal,BeiJing,Computer Science,Clear,2018-10-05,2018-11-08,34,detail
40,AA008A0000,J1,New,BeiJing,nephrology,Clear,2018-10-05,2018-11-09,35,detail
41,cdut,J1,New,ChengDu,geology,Clear,2018-10-05,2018-11-09,35,detail
42,Donjno,J1,Renewal,ShangHai,Medicine,Clear,2018-10-05,2018-11-08,34,detail
43,ç­¾è¯�å•Šç­¾è¯�,F1,Renewal,ShangHai,CS,Clear,2018-10-05,2018-11-08,34,detail
44,luckylucky,J1,New,ShangHai,Information Security,Clear,2018-10-05,2018-11-01,27,detail
45,ç­¾è¯�å¿«å¿«æ�¥,H1,New,BeiJing,CS,Clear,2018-10-05,2019-01-15,102,detail
46,dadaxiaobao,H1,New,BeiJing,CS,Clear,2018-10-05,2018-11-09,35,detail
47,AA008FCEX4,F1,New,BeiJing,biological engineering,Pending,2018-10-07,0000-00-00,137,detail
48,PE1657033,B1,New,ShangHai,N/A,Pending,2018-10-08,0000-00-00,136,detail
49,AA00110000,J1,New,ShangHai,Biomedical Engineering,Clear,2018-10-09,2018-11-01,23,detail
50,shaoting,F1,Renewal,ShangHai,ME,Clear,2018-10-09,2018-12-28,80,detail
51,mgr9514,F1,New,BeiJing,CS,Clear,2018-10-09,2018-12-27,79,detail
52,xxxyyy,H1,Renewal,GuangZhou,CS,Clear,2018-10-09,2018-11-02,24,detail
53,peaceful,H1,Renewal,BeiJing,N/A,Pending,2018-10-09,0000-00-00,135,detail
54,tt,B1,New,BeiJing,Optics,Clear,2018-10-09,2018-11-14,36,detail
55,ç­‰å¾…ä¸­,B1,New,BeiJing,N/A,Pending,2018-10-09,0000-00-00,135,detail
56,20181009hao,J1,Renewal,ShangHai,clinical medicine,Pending,2018-10-09,0000-00-00,135,detail
57,MJ,F1,Renewal,ShenYang,Biomedical Engineering,Clear,2018-10-09,2018-11-05,27,detail
58,é—¨å‰�å¤§æ¡¥ä¸‹,H1,New,BeiJing,cs,Clear,2018-10-09,2018-10-18,9,detail
59,LIN,J1,New,GuangZhou,Mechanical engineering,Clear,2018-10-09,2018-11-02,24,detail
60,DearGod,H1,New,ChengDu,Information Systems,Clear,2018-10-09,2018-11-02,24,detail
61,Violetdaisy,H1,Renewal,BeiJing,Statistics,Clear,2018-10-09,2018-10-12,3,detail
62,haweibo,J1,New,BeiJing,environmental engineering,Clear,2018-10-09,2018-11-06,28,detail
63,aaaaaaaaaaaa,H1,New,BeiJing,EE,Clear,2018-10-09,2018-11-01,23,detail
64,shuwenc77,H1,Renewal,ShangHai,N/A,Clear,2018-10-09,2018-11-08,30,detail
65,dyjc,F2,Renewal,ChengDu,EE,Clear,2018-10-09,2018-11-02,24,detail
66,ss,H1,New,ShangHai,cs,Pending,2018-10-09,0000-00-00,135,detail
