,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,fairy,B2,New,BeiJing,automation,Clear,2011-01-04,2011-01-31,27,detail
1,Arlo,F1,Renewal,ShangHai,BME,Clear,2011-01-04,2011-01-28,24,detail
2,enjoynet,F1,Renewal,BeiJing,ECE,Clear,2011-01-04,2011-01-10,6,detail
3,4072,B2,New,BeiJing,Mechnical Engineering,Clear,2011-01-04,2011-03-23,78,detail
4,mcven,J1,New,BeiJing,biology,Clear,2011-01-04,2011-02-07,34,detail
5,vincentyj,F1,Renewal,BeiJing,EE,Clear,2011-01-04,2011-01-31,27,detail
6,Www,H1,Renewal,Tijuana,Physics,Clear,2011-01-04,2011-01-31,27,detail
7,sb,H1,Renewal,NewDelhi,EE,Clear,2011-01-04,2011-02-04,31,detail
8,megaxin,F1,Renewal,BeiJing,NE,Clear,2011-01-04,2011-01-27,23,detail
9,spring,F1,Renewal,BeiJing,Biostatistics,Clear,2011-01-04,2011-01-31,27,detail
10,vin,F1,Renewal,GuangZhou,biology,Clear,2011-01-04,2011-02-01,28,detail
11,samling106,F1,Renewal,ShangHai,EE,Pending,2011-01-04,0000-00-00,2962,detail
12,aloha,J1,New,BeiJing,Meteorology,Clear,2011-01-04,2011-01-31,27,detail
13,pupupu,F1,Renewal,GuangZhou,geosciences,Clear,2011-01-04,2011-02-07,34,detail
14,maccsi1206,B1,New,ShenYang,Chemistry,Clear,2011-01-04,2011-02-09,36,detail
15,kalli,H1,New,BeiJing,Accounting,Clear,2011-01-04,2011-02-22,49,detail
16,Vin,F1,Renewal,GuangZhou,Biology,Clear,2011-01-04,2011-01-28,24,detail
17,xuran,F1,New,BeiJing,EE,Pending,2011-01-04,0000-00-00,2962,detail
18,hanachen,F1,Renewal,BeiJing,EE,Clear,2011-01-04,2011-01-31,27,detail
19,bubblebubble,F1,Renewal,BeiJing,Chemical Engineering,Clear,2011-01-04,2011-02-07,34,detail
20,kvi,L1,New,Mumbai,Finance,Pending,2011-01-04,0000-00-00,2962,detail
21,mshah80,H1,Renewal,Mumbai,CS,Clear,2011-01-04,2011-04-08,94,detail
22,06542,H1,New,NewDelhi,MBA,Pending,2011-01-04,0000-00-00,2962,detail
23,NYW,H1,Renewal,ShangHai,Biochem,Clear,2011-01-05,2011-02-01,27,detail
24,koust,F1,New,ShenYang,virology,Clear,2011-01-05,2011-02-03,29,detail
25,beibirdch,F1,Renewal,BeiJing,Chemistry,Clear,2011-01-05,2011-01-27,22,detail
26,1984sqq,J1,New,GuangZhou,medicine,Clear,2011-01-05,2011-02-07,33,detail
27,olive,F1,Renewal,BeiJing,Biology,Clear,2011-01-05,2011-01-28,23,detail
28,indian,H1,Renewal,Mumbai,CS,Pending,2011-01-05,0000-00-00,2961,detail
29,NY,H1,Renewal,ShangHai,Biochem,Pending,2011-01-05,0000-00-00,2961,detail
30,anjeeshine,B1,New,GuangZhou,N/A,Clear,2011-01-05,2011-02-01,27,detail
31,pett,B1,New,BeiJing,N/A,Pending,2011-01-05,0000-00-00,2961,detail
32,Stanleytian,J1,New,BeiJing,CS,Clear,2011-01-06,2011-02-01,26,detail
33,romi,F1,New,ShangHai,EE,Pending,2011-01-06,0000-00-00,2960,detail
34,crazee,H1,New,NewDelhi,BME,Clear,2011-01-06,2011-02-17,42,detail
