,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,happyche,J1,New,BeiJing,Inorganic Chemistry,Clear,2013-02-01,2013-03-14,41,detail
1,aaron,J2,New,BeiJing,N/A,Clear,2013-02-01,2013-02-28,27,detail
2,xia100,F1,Renewal,GuangZhou,EE,Clear,2013-02-01,2013-03-04,31,detail
3,Tourist9,B1,New,BeiJing,N/A,Clear,2013-02-01,2013-02-28,27,detail
4,AA002U8NZ3,B1,Renewal,BeiJing,Aeronautics,Clear,2013-02-01,2013-03-15,42,detail
5,checkee,H1,New,BeiJing,CS,Clear,2013-02-04,2013-03-14,38,detail
6,yehao3024,H1,New,ShangHai,Information Technology,Pending,2013-02-04,0000-00-00,2200,detail
7,8888,J1,New,ShangHai,MS,Clear,2013-02-04,2013-03-05,29,detail
8,ericenkin,F1,Renewal,ShangHai,Material Science and engi,Clear,2013-02-04,2013-03-10,34,detail
9,Todd,J1,New,BeiJing,E.E.,Pending,2013-02-04,0000-00-00,2200,detail
10,earth&sky,F1,Renewal,GuangZhou,Chemical Engineering,Clear,2013-02-04,2013-03-04,28,detail
11,gneedy,H1,Renewal,GuangZhou,Mechanical Engineering,Clear,2013-02-04,2013-02-27,23,detail
12,bozhang,F1,Renewal,BeiJing,geophysics,Clear,2013-02-04,2013-03-18,42,detail
13,check,J1,Renewal,ShangHai,N/A,Clear,2013-02-04,2013-02-28,24,detail
14,Max4,J1,Renewal,ShangHai,Biochem,Clear,2013-02-04,2013-03-05,29,detail
15,Dummy,H1,New,BeiJing,EE,Clear,2013-02-04,2013-03-14,38,detail
16,fycao,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2013-02-04,2013-02-27,23,detail
17,sym,F1,Renewal,GuangZhou,EE,Clear,2013-02-04,2013-02-27,23,detail
18,Fourteenzh,H1,Renewal,BeiJing,Biochem,Clear,2013-02-04,2013-03-14,38,detail
19,justinmilan,F1,Renewal,BeiJing,Materials Chemistry,Clear,2013-02-05,2013-03-05,28,detail
20,Shanky,B1,New,Others,Industrial Engineering,Clear,2013-02-05,2013-03-04,27,detail
