,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,yangfan,B1,Renewal,GuangZhou,Geophysics,Clear,2016-11-01,2016-11-28,27,detail
1,oklinux,B1,Renewal,ShangHai,EE,Clear,2016-11-01,2016-11-07,6,detail
2,edwardzhang2000,H1,New,BeiJing,CS,Clear,2016-11-01,2016-12-05,34,detail
3,westpcl,J1,New,ShangHai,EE/CS,Clear,2016-11-01,2016-12-06,35,detail
4,GLGL,B2,New,ChengDu,CS,Clear,2016-11-01,2016-11-29,28,detail
5,dashu,L1,New,ShangHai,Mechanical Engineering,Clear,2016-11-01,2016-12-12,41,detail
6,Eagle,F1,Renewal,ShangHai,Computer Science,Clear,2016-11-01,2016-12-05,34,detail
7,FantomeXS,F1,New,BeiJing,MSE,Clear,2016-11-01,2016-12-07,36,detail
8,ylzhong1216,J1,New,BeiJing,Chemistry,Clear,2016-11-01,2016-12-06,35,detail
9,issueplease,H4,New,BeiJing,Microelectronics,Pending,2016-11-01,0000-00-00,834,detail
10,moon11,H1,New,BeiJing,CS,Clear,2016-11-02,2016-12-01,29,detail
11,666666,F1,Renewal,GuangZhou,Bio,Pending,2016-11-02,0000-00-00,833,detail
12,blueheaven,B1,New,Others,Bioinformatics,Clear,2016-11-02,2016-12-06,34,detail
13,tacolynn,B2,New,BeiJing,CS,Clear,2016-11-02,2016-12-06,34,detail
14,helena,B2,New,BeiJing,N/A,Clear,2016-11-02,2016-11-16,14,detail
15,herry,B1,New,ChengDu,ME,Clear,2016-11-02,2016-11-29,27,detail
16,CQLS,J1,New,ChengDu,Mechanical Engineering,Clear,2016-11-02,2016-11-28,26,detail
17,6666666,F1,Renewal,GuangZhou,Immunology,Clear,2016-11-02,2016-12-01,29,detail
18,kirkendall,J1,New,GuangZhou,Material science,Clear,2016-11-02,2016-12-01,29,detail
19,shirley0926,J1,New,ShangHai,molecular biology,Pending,2016-11-02,0000-00-00,833,detail
20,pingprakash@yah,H1,Renewal,Ottawa,N/A,Clear,2016-11-03,2016-11-18,15,detail
21,ruoran,B1,Renewal,Toronto,Chemistry,Clear,2016-11-03,2016-12-02,29,detail
22,ETASKY,F1,Renewal,ShangHai,Toxicology,Clear,2016-11-03,2016-12-01,28,detail
23,mouselovefox,H1,New,BeiJing,medicine,Clear,2016-11-03,2016-12-01,28,detail
24,good luck,J1,New,BeiJing,customs declaration and i,Clear,2016-11-03,2016-12-02,29,detail
25,richie1801,H1,New,Others,Physics,Clear,2016-11-03,2016-12-05,32,detail
26,why2,J1,New,BeiJing,Computer Architecture,Clear,2016-11-04,2016-12-01,27,detail
