,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,home2015,H1,Renewal,GuangZhou,N/A,Pending,2015-12-01,0000-00-00,1170,detail
1,wfzmgbp,H1,New,ShangHai,EE,Clear,2015-12-01,2015-12-29,28,detail
2,cactaceae0718,H1,New,BeiJing,Microbiology/Pharmaceutic,Clear,2015-12-01,2015-12-28,27,detail
3,crcrcr,H1,Renewal,BeiJing,CS,Clear,2015-12-01,2015-12-28,27,detail
4,xl2963,H1,Renewal,ShenYang,Pharmaceutical Science,Clear,2015-12-01,2016-02-26,87,detail
5,toughwu,H1,Renewal,BeiJing,computer science,Clear,2015-12-02,2015-12-29,27,detail
6,Karl,J1,New,BeiJing,BME,Pending,2015-12-02,0000-00-00,1169,detail
7,yukuner,B1,New,BeiJing,Electronic Science,Pending,2015-12-02,0000-00-00,1169,detail
8,may0324,B2,New,BeiJing,Communication & Informati,Clear,2015-12-02,2015-12-24,22,detail
9,roy_2000,B2,New,ShangHai,MSE,Clear,2015-12-02,2016-01-11,40,detail
10,jokerwsd,H1,New,ChengDu,CS,Clear,2015-12-03,2015-12-08,5,detail
11,gauss1,F1,New,ShangHai,EE,Clear,2015-12-03,2015-12-29,26,detail
12,ycai5,F1,Renewal,ShangHai,Chemical Engineering,Clear,2015-12-03,2015-12-07,4,detail
13,GerryGuo,B2,New,ShangHai,Biochemistry,Clear,2015-12-03,2015-12-31,28,detail
14,biubiu,F1,Renewal,ShangHai,CS,Pending,2015-12-03,0000-00-00,1168,detail
15,nklinfeng,H1,New,BeiJing,Plant breeding,Clear,2015-12-03,2015-12-24,21,detail
16,HLZ90,F1,New,GuangZhou,Materials Science,Clear,2015-12-03,2016-01-14,42,detail
17,Wmhit,B2,New,GuangZhou,MSE,Clear,2015-12-03,2015-12-30,27,detail
18,zjj_cathy,B2,Renewal,ShangHai,N/A,Pending,2015-12-03,0000-00-00,1168,detail
19,bluesfan,B2,Renewal,BeiJing,CS,Clear,2015-12-04,2015-12-10,6,detail
20,zheda,H1,New,BeiJing,CS,Clear,2015-12-04,2015-12-30,26,detail
21,aaazhuzhu,F1,New,BeiJing,fashion merchandising,Clear,2015-12-04,2015-12-29,25,detail
22,sjtutong,F1,Renewal,ShangHai,EE,Pending,2015-12-04,0000-00-00,1167,detail
23,shzhou,B2,New,BeiJing,N/A,Clear,2015-12-04,2015-12-30,26,detail
24,hqfrank,F1,Renewal,ShangHai,EE,Clear,2015-12-04,2016-01-08,35,detail
25,AA005GW7N6,F1,Renewal,BeiJing,Chemistry,Clear,2015-12-04,2015-12-28,24,detail
26,jackie,F1,Renewal,BeiJing,Chemical/Petroleum,Clear,2015-12-07,2015-12-29,22,detail
27,threetcow,H1,New,BeiJing,EE,Clear,2015-12-07,2015-12-29,22,detail
28,Norikoling,B2,New,BeiJing,N/A,Clear,2015-12-07,2015-12-30,23,detail
29,stanislashzc,F1,Renewal,ShangHai,EE,Clear,2015-12-07,2015-12-29,22,detail
30,shaox058,H1,New,BeiJing,EE,Clear,2015-12-07,2015-12-28,21,detail
31,jenny380,F1,Renewal,BeiJing,EE,Clear,2015-12-07,2016-01-04,28,detail
32,pinye1988,H1,New,BeiJing,ME,Clear,2015-12-07,2015-12-29,22,detail
33,jujutea,H1,New,BeiJing,Statistics,Pending,2015-12-07,0000-00-00,1164,detail
34,gym0415,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2015-12-07,2016-01-05,29,detail
35,wuyuebupt,F1,New,BeiJing,computer engineering,Clear,2015-12-07,2015-12-28,21,detail
36,yuruyuri,F1,New,BeiJing,Computer Science,Clear,2015-12-07,2016-01-08,32,detail
37,GB2015,F1,Renewal,ShangHai,N/A,Pending,2015-12-07,0000-00-00,1164,detail
38,stephanielfy,F1,Renewal,BeiJing,Chemical Engineering,Clear,2015-12-07,2016-01-08,32,detail
39,Ivybaby06,J1,New,BeiJing,Biology,Pending,2015-12-07,0000-00-00,1164,detail
40,rainbowcastle,H1,Renewal,BeiJing,EE,Pending,2015-12-07,0000-00-00,1164,detail
41,123,F1,Renewal,ShangHai,Chem,Clear,2015-12-07,2015-12-29,22,detail
42,shenyang2015h1,H1,New,ShenYang,Medical Device,Clear,2015-12-07,2015-12-30,23,detail
43,sunway513,F1,Renewal,BeiJing,Computer Science,Clear,2015-12-08,2015-12-28,20,detail
44,jjss,J1,Renewal,ShangHai,Chemistry,Clear,2015-12-08,2015-12-31,23,detail
45,lonelyninja,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2015-12-08,2015-12-31,23,detail
46,wlonelyninja,F1,Renewal,BeiJing,ME,Clear,2015-12-08,2015-12-11,3,detail
47,tank19881110,H1,New,ShangHai,ME,Pending,2015-12-08,0000-00-00,1163,detail
48,jeffz,H1,New,ShangHai,Construction Management,Clear,2015-12-08,2015-12-23,15,detail
49,tank19881110,H1,New,ShangHai,ME,Clear,2015-12-08,2015-12-10,2,detail
50,Alice,F1,Renewal,BeiJing,plant biology,Clear,2015-12-08,2016-01-04,27,detail
51,tony,F1,Renewal,ShangHai,CS,Clear,2015-12-08,2015-12-24,16,detail
52,sobasin,B1,Renewal,ShangHai,Bio,Clear,2015-12-08,2015-12-31,23,detail
53,prayandwait,J1,New,ShangHai,CS,Clear,2015-12-08,2016-01-07,30,detail
54,simva,H1,New,BeiJing,Neuropharmacology,Pending,2015-12-08,0000-00-00,1163,detail
55,longlong,H1,New,ShangHai,ChE,Pending,2015-12-08,0000-00-00,1163,detail
56,victor47,F1,Renewal,ShangHai,EE,Pending,2015-12-08,0000-00-00,1163,detail
57,2015-12-08,L1,Renewal,BeiJing,Chemistry,Clear,2015-12-08,2016-01-05,28,detail
58,AA005I9K12,B1,New,BeiJing,International finance,Clear,2015-12-08,2016-01-04,27,detail
59,meowmeow,H1,Renewal,ShangHai,Physics,Clear,2015-12-08,2015-12-28,20,detail
60,simva,H1,Renewal,BeiJing,Neuropharmacology,Clear,2015-12-08,2016-01-04,27,detail
61,simva,H1,Renewal,BeiJing,Neuropharmacology,Clear,2015-12-08,2016-01-04,27,detail
62,littlecry,F1,New,ShangHai,EE,Clear,2015-12-08,2015-12-31,23,detail
63,xinyueyanliang,H1,New,ChengDu,Chemical Engineering,Clear,2015-12-08,2016-01-07,30,detail
64,lep,F1,Renewal,ShangHai,N/A,Clear,2015-12-08,2015-12-31,23,detail
65,wonderfulandok,H1,Renewal,BeiJing,Electrical Engineering,Clear,2015-12-09,2016-01-04,26,detail
66,yuuy1014,J1,New,BeiJing,EE,Pending,2015-12-09,0000-00-00,1162,detail
67,CHECKREPORT,H1,New,BeiJing,Geoscience,Clear,2015-12-09,2016-01-04,26,detail
68,karma,F1,New,ShangHai,CS,Clear,2015-12-09,2016-01-05,27,detail
69,milkshake,J1,Renewal,ChengDu,Biology,Clear,2015-12-09,2016-01-08,30,detail
70,Synyc,H1,Renewal,Montreal,CE,Clear,2015-12-09,2015-12-24,15,detail
71,WP,F1,Renewal,ShangHai,Biology,Clear,2015-12-09,2016-01-06,28,detail
72,bi1117,B1,New,GuangZhou,pharmaceutical,Clear,2015-12-09,2016-01-06,28,detail
73,QueenieLi,F1,Renewal,BeiJing,CS,Clear,2015-12-09,2015-12-31,22,detail
74,iwannasay,H1,Renewal,BeiJing,HCI,Clear,2015-12-09,2016-01-27,49,detail
75,haya,F1,Renewal,ShenYang,CE,Pending,2015-12-10,0000-00-00,1161,detail
76,laurie99,F1,Renewal,ShangHai,Bioengineering,Clear,2015-12-10,2016-01-05,26,detail
77,gmx,J1,New,ShangHai,Chemical Engineering,Clear,2015-12-10,2016-01-04,25,detail
78,creamgirl7,B2,New,BeiJing,N/A,Clear,2015-12-10,2015-12-14,4,detail
79,HMZ,F1,Renewal,BeiJing,EE,Clear,2015-12-10,2016-01-05,26,detail
80,kiersten,B2,New,ChengDu,N/A,Clear,2015-12-10,2015-12-14,4,detail
81,kang205,B1,New,ShangHai,CS,Clear,2015-12-10,2016-01-05,26,detail
82,ljfjyl,F1,Renewal,ShenYang,Chemical Engineering,Clear,2015-12-10,2015-12-30,20,detail
83,AA005IJE6S,F1,Renewal,ShangHai,CS,Clear,2015-12-10,2015-12-31,21,detail
84,TaiChiBen,H1,New,BeiJing,Materials Science,Clear,2015-12-10,2016-01-07,28,detail
85,carolcheck2015,H1,Renewal,BeiJing,Computer Science,Clear,2015-12-10,2016-01-11,32,detail
86,wtx,B1,New,ShangHai,CS,Clear,2015-12-10,2016-01-11,32,detail
87,nathanzhu,F1,Renewal,ShangHai,EE,Clear,2015-12-10,2016-01-07,28,detail
88,flyingbird,B1,New,GuangZhou,N/A,Clear,2015-12-11,2015-12-15,4,detail
89,flyingboat,B1,New,BeiJing,N/A,Clear,2015-12-11,2015-12-15,4,detail
90,quadpixels,F1,Renewal,ShangHai,EE,Clear,2015-12-11,2016-01-05,25,detail
91,Mei,F1,New,ChengDu,Petroleum Engineering,Clear,2015-12-11,2016-01-05,25,detail
92,meidww40,H1,Renewal,GuangZhou,EE,Clear,2015-12-11,2015-12-15,4,detail
93,sqiu522@gmail.c,F1,Renewal,ShangHai,N/A,Clear,2015-12-11,2015-12-29,18,detail
94,soultomato,H1,New,BeiJing,Pharmaceutics,Clear,2015-12-11,2016-01-04,24,detail
95,WatsonWoo,H1,Renewal,Montreal,Computer Science,Clear,2015-12-11,2016-01-19,39,detail
96,joyoox,F1,New,BeiJing,ECE,Clear,2015-12-11,2016-01-05,25,detail
97,Qi,F1,Renewal,ShangHai,Biostatistics,Clear,2015-12-11,2016-01-04,24,detail
98,ccchhhwww,L1,New,ShangHai,N/A,Pending,2015-12-11,0000-00-00,1160,detail
99,TalkShou,H1,New,BeiJing,Chemical Engineering,Clear,2015-12-11,2016-01-05,25,detail
100,nykmelo,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2015-12-11,2016-01-15,35,detail
101,lkhust,J1,New,BeiJing,Image Processing,Clear,2015-12-11,2016-01-07,27,detail
102,xw1120,F1,Renewal,BeiJing,CSE,Clear,2015-12-11,2016-01-05,25,detail
103,swut,H1,New,BeiJing,Industrial Engineering,Clear,2015-12-11,2016-01-04,24,detail
104,moyiming1,F1,Renewal,BeiJing,Chemical Engineering,Clear,2015-12-11,2016-01-05,25,detail
105,KKK,F1,New,BeiJing,ECE,Clear,2015-12-11,2016-01-05,25,detail
106,AMorg,F1,Renewal,ShangHai,EE,Clear,2015-12-11,2016-01-07,27,detail
107,ccchhhwww,L1,New,ShangHai,CS,Clear,2015-12-11,2016-01-05,25,detail
108,xin123,H1,Renewal,BeiJing,EE,Clear,2015-12-11,2016-01-08,28,detail
109,zl891202,F1,New,BeiJing,N/A,Clear,2015-12-14,2015-12-21,7,detail
