,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,zxh,H1,New,ShangHai,N/A,Clear,2017-06-01,2017-09-14,105,detail
1,luckylin,H1,Renewal,BeiJing,Financial Engineering,Clear,2017-06-01,2017-06-22,21,detail
2,larry516,F1,Renewal,ShangHai,CS,Pending,2017-06-01,0000-00-00,622,detail
3,zmaplef,J1,Renewal,GuangZhou,materials science,Clear,2017-06-01,2017-06-26,25,detail
4,Explorer0601,F1,New,Europe,ECE,Clear,2017-06-01,2017-07-17,46,detail
5,brianhjt,B1,New,BeiJing,Materials Science and Eng,Clear,2017-06-01,2017-06-22,21,detail
6,mmd,F1,Renewal,ShangHai,BIOENGINEERING,Clear,2017-06-01,2017-06-22,21,detail
7,naiye,F1,Renewal,ShangHai,CS,Clear,2017-06-01,2017-07-05,34,detail
8,poplee,J1,Renewal,ChengDu,N/A,Pending,2017-06-01,0000-00-00,622,detail
9,fill_10,F1,Renewal,BeiJing,Chemical Engineering,Clear,2017-06-02,2017-06-22,20,detail
10,TrevenLone,F1,New,BeiJing,CS MS,Clear,2017-06-02,2017-06-22,20,detail
11,cappu,F1,New,BeiJing,Computer Science,Clear,2017-06-02,2017-06-22,20,detail
12,bjkk,J1,New,BeiJing,information science,Clear,2017-06-02,2017-06-22,20,detail
13,SevisCheck,F1,New,ShangHai,XX,Clear,2017-06-02,2017-06-28,26,detail
14,niaofei,F1,Renewal,BeiJing,Materials Sci Eng,Clear,2017-06-02,2017-06-22,20,detail
15,Joielee,F1,New,BeiJing,Mechatronics master,Clear,2017-06-02,2017-06-22,20,detail
16,liuhb,J1,Renewal,ShangHai,EE,Clear,2017-06-02,2017-06-30,28,detail
17,jellyfish,H1,New,ShangHai,Business,Clear,2017-06-02,2017-06-28,26,detail
18,amiaomimi,H4,New,ShangHai,Coastal engineering,Pending,2017-06-02,0000-00-00,621,detail
19,kflijia,F1,Renewal,BeiJing,CS,Clear,2017-06-02,2017-07-05,33,detail
20,dopamine,F1,New,BeiJing,MPH,Clear,2017-06-02,2017-06-23,21,detail
21,yyy,F1,New,BeiJing,ECE,Clear,2017-06-02,2017-06-29,27,detail
22,stefs,H1,New,BeiJing,CS,Clear,2017-06-02,2017-06-27,25,detail
23,huang3,B2,Renewal,BeiJing,ME,Clear,2017-06-05,2017-07-19,44,detail
24,qdkac,F1,New,BeiJing,Computer Science,Pending,2017-06-05,0000-00-00,618,detail
25,huladuo,H1,New,BeiJing,Chemistry,Clear,2017-06-05,2017-07-05,30,detail
26,hellosquirrel,F1,New,BeiJing,Electrical and Electronic,Clear,2017-06-05,2017-06-22,17,detail
27,meltook,F1,Renewal,ShenYang,Mechanical Engineering,Clear,2017-06-05,2017-06-23,18,detail
28,enjoylife123,H1,Renewal,ShenYang,CS,Pending,2017-06-05,0000-00-00,618,detail
29,123456,B2,New,ShangHai,Mechanical Engineer,Clear,2017-06-05,2017-07-06,31,detail
30,wzy,F1,Renewal,GuangZhou,Mechanical Engineering,Pending,2017-06-05,0000-00-00,618,detail
31,bunny,F1,New,BeiJing,Computer Engineering,Clear,2017-06-05,2017-06-30,25,detail
32,Fanest,F1,New,GuangZhou,BME,Clear,2017-06-05,2017-06-30,25,detail
33,Yulin yang,F1,Renewal,ShangHai,Mechanical Engineering,Clear,2017-06-05,2017-06-27,22,detail
34,ftjack,F1,New,BeiJing,Petroleum Engineering,Pending,2017-06-05,0000-00-00,618,detail
35,GTT,B2,New,BeiJing,CS,Clear,2017-06-05,2017-07-10,35,detail
36,xu13579,F1,New,BeiJing,CS,Clear,2017-06-05,2017-06-30,25,detail
37,lun0522,F1,New,BeiJing,ECE,Clear,2017-06-05,2017-07-19,44,detail
38,lalalala,F1,New,ShangHai,CHEM,Clear,2017-06-05,2017-06-30,25,detail
39,checkee124,F1,Renewal,GuangZhou,CS,Clear,2017-06-05,2017-06-30,25,detail
40,chinchilla,H4,New,BeiJing,environment science,Clear,2017-06-05,2017-07-13,38,detail
41,lisabug,B1,New,BeiJing,CS,Clear,2017-06-05,2017-08-07,63,detail
42,USAVISA,J1,New,BeiJing,N/A,Pending,2017-06-05,0000-00-00,618,detail
43,xiuli,F1,New,BeiJing,CS,Clear,2017-06-05,2017-07-19,44,detail
44,Lilylily,F1,Renewal,ShenYang,CS,Clear,2017-06-06,2017-06-26,20,detail
45,txxt,F1,New,BeiJing,Information Security,Clear,2017-06-06,2017-06-08,2,detail
46,jin000317,F1,New,BeiJing,Materials Science,Clear,2017-06-06,2017-07-12,36,detail
47,weikunz,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2017-06-06,2017-07-12,36,detail
48,wcp,F1,New,BeiJing,law,Clear,2017-06-06,2017-06-26,20,detail
49,2nd AP,F1,Renewal,ShangHai,ME,Pending,2017-06-06,0000-00-00,617,detail
50,vince1991,H1,Renewal,ShangHai,CS,Clear,2017-06-06,2017-07-20,44,detail
51,952112549@qq.co,B1,New,ShangHai,uav,Clear,2017-06-06,2017-07-12,36,detail
52,NAOC,B1,New,BeiJing,Optical Engineer,Pending,2017-06-06,0000-00-00,617,detail
53,xxm8911,F1,Renewal,BeiJing,ME,Clear,2017-06-06,2017-07-11,35,detail
54,ufotalent,L1,New,ShangHai,CS,Clear,2017-06-06,2017-07-11,35,detail
55,dashengboy,J1,New,BeiJing,Material Science,Clear,2017-06-06,2017-08-10,65,detail
56,AA006WNZUU,B2,New,ShangHai,Automation,Clear,2017-06-06,2017-07-11,35,detail
57,csbiubiu,F1,New,ShangHai,cs,Clear,2017-06-06,2017-07-14,38,detail
58,Honolulu,F1,New,BeiJing,Biomedical Sciences,Clear,2017-06-06,2017-07-12,36,detail
59,duyu,J1,New,BeiJing,BioEng,Clear,2017-06-06,2017-08-31,86,detail
60,Jiang,B1,New,ChengDu,Radio Science,Clear,2017-06-07,2017-07-07,30,detail
61,arda,J1,New,ShangHai,CS,Pending,2017-06-07,0000-00-00,616,detail
62,wjun,B1,New,ShangHai,material,Pending,2017-06-07,0000-00-00,616,detail
63,oinkoink,H1,New,Europe,Finance,Pending,2017-06-07,0000-00-00,616,detail
64,checkj,B2,Renewal,Europe,Geoinformatics,Clear,2017-06-07,2017-07-06,29,detail
65,jx1989,F1,Renewal,ShenYang,Aerospace Eng,Clear,2017-06-07,2017-06-08,1,detail
66,kxy,F1,New,ShangHai,Systems Engineering,Pending,2017-06-07,0000-00-00,616,detail
