,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,iassa,B1,New,Europe,chemistry,Clear,2011-02-01,2011-02-25,24,detail
1,ottawa2011,H1,Renewal,Ottawa,Physics,Clear,2011-02-01,2011-02-19,18,detail
2,hfmm633,B1,New,ShangHai,EE,Clear,2011-02-01,2011-02-19,18,detail
3,greeneye,H1,New,BeiJing,EE,Clear,2011-02-01,2011-02-28,27,detail
4,js2006xyz,J1,New,BeiJing,biophysics,Clear,2011-02-01,2011-03-01,28,detail
5,sodium,F1,Renewal,BeiJing,EE,Clear,2011-02-01,2011-02-28,27,detail
6,shsh,J1,New,ShangHai,chemical engineering,Clear,2011-02-01,2011-04-01,59,detail
7,amc326,B1,New,Others,EE,Clear,2011-02-02,2011-03-06,32,detail
8,mshah80,H1,Renewal,Mumbai,N/A,Pending,2011-02-03,0000-00-00,2932,detail
9,drGaGa,J1,New,Others,Chemistry,Clear,2011-02-03,2011-03-07,32,detail
10,harman2211,H1,Renewal,NewDelhi,Computer Engineering,Clear,2011-02-03,2011-10-14,253,detail
11,onlineeraj,L1,New,NewDelhi,N/A,Clear,2011-02-04,2011-05-06,91,detail
12,Shanky,F1,Renewal,Others,Industrial Engineering,Clear,2011-02-07,2011-03-16,37,detail
13,Pinmingmm,F1,Renewal,ShangHai,Physics,Clear,2011-02-07,2011-02-28,21,detail
14,mazhgyi,J1,New,ShenYang,chemical,Clear,2011-02-07,2011-03-04,25,detail
15,rye,J1,New,BeiJing,computer science,Clear,2011-02-07,2011-02-25,18,detail
16,shenjjjj,J1,New,ShangHai,Pharmcology,Clear,2011-02-07,2011-03-01,22,detail
17,alpha137,B1,New,BeiJing,Physics,Clear,2011-02-07,2011-02-25,18,detail
18,flywest2001,H1,Renewal,BeiJing,EE,Clear,2011-02-07,2011-02-28,21,detail
19,qqqqqqqq,F1,Renewal,ShangHai,bio,Clear,2011-02-07,2011-03-01,22,detail
20,20040055,J1,New,ShangHai,statistics,Pending,2011-02-07,0000-00-00,2928,detail
21,visawoes,B1,New,Mumbai,N/A,Clear,2011-02-07,2011-02-07,0,detail
22,zeeec2000,J1,Renewal,Toronto,Medicine,Clear,2011-02-07,2011-04-05,57,detail
23,puffwang,F1,Renewal,ShangHai,Optical Engineering,Clear,2011-02-08,2011-02-28,20,detail
24,guangdian,B1,New,BeiJing,Biology,Clear,2011-02-08,2011-02-28,20,detail
25,nphard,F1,Renewal,Montreal,CS,Clear,2011-02-08,2011-03-04,24,detail
26,beyondage,F1,Renewal,ShangHai,EE,Clear,2011-02-08,2011-03-04,24,detail
27,Dude,J1,New,BeiJing,Medicine,Clear,2011-02-08,2011-03-10,30,detail
