,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,cmt9964,F1,New,BeiJing,Mechanical Engineering,Reject,2010-06-01,2011-03-25,297,detail
1,aehlorux,F1,New,BeiJing,MSE,Clear,2010-06-01,2010-06-23,22,detail
2,joyee,F1,New,GuangZhou,Cell & Mol. Bio.,Clear,2010-06-01,2010-06-29,28,detail
3,pandahuggle,F1,New,BeiJing,MSE,Clear,2010-06-01,2010-06-21,20,detail
4,magicfine,F1,Renewal,Ottawa,EE,Clear,2010-06-01,2010-06-22,21,detail
5,realhire,F1,New,ShangHai,Computer Science,Clear,2010-06-01,2010-07-08,37,detail
6,Charlie,F1,New,GuangZhou,ECE,Clear,2010-06-01,2010-06-23,22,detail
7,Dube,F1,New,ShangHai,ME,Clear,2010-06-01,2010-06-29,28,detail
8,Zealing,F1,New,BeiJing,EE,Clear,2010-06-01,2010-06-21,20,detail
9,jane,F1,New,GuangZhou,Environmental health scie,Clear,2010-06-01,2010-06-27,26,detail
10,lucky,H1,New,Vancouver,CS,Clear,2010-06-01,2010-06-28,27,detail
11,yanzhou,F1,Renewal,BeiJing,Chemistry,Clear,2010-06-01,2010-06-18,17,detail
12,VCQ2010,B2,New,BeiJing,N/A,Clear,2010-06-01,2010-06-17,16,detail
13,jxvenus,L1,Renewal,BeiJing,Computer Science,Clear,2010-06-01,2010-06-23,22,detail
14,lyscu,B2,New,ChengDu,N/A,Clear,2010-06-01,2010-07-07,36,detail
15,360321198412230,F1,New,BeiJing,Chemistry,Clear,2010-06-01,2010-06-21,20,detail
16,Andy,F1,New,BeiJing,EE,Clear,2010-06-01,2010-06-22,21,detail
17,hervegao,H1,Renewal,BeiJing,Physics,Clear,2010-06-01,2010-06-22,21,detail
18,Sun,F1,Renewal,ShangHai,biochem,Clear,2010-06-01,2010-06-26,25,detail
19,ares,F1,Renewal,GuangZhou,Computer Science,Clear,2010-06-01,2010-06-27,26,detail
20,ck1001,F1,New,GuangZhou,Chemical Engineering,Clear,2010-06-01,2010-07-15,44,detail
21,maoxiong,F1,Renewal,BeiJing,EE,Clear,2010-06-02,2010-06-24,22,detail
22,ljq08013,F1,New,BeiJing,Pharmaceutics,Clear,2010-06-02,2010-06-22,20,detail
23,hellochris,F1,New,HongKong,civil engineering,Clear,2010-06-02,2010-06-23,21,detail
