,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,moonewxp,B1,New,BeiJing,CS,Clear,2018-02-01,2018-02-28,27,detail
1,tianzhisun,B1,New,ShangHai,Envirmen Sci. and eng.,Clear,2018-02-01,2018-02-26,25,detail
2,bunnybunny,B1,New,ChengDu,signal and information pr,Pending,2018-02-01,0000-00-00,377,detail
3,xingyuan,B2,New,BeiJing,CS,Clear,2018-02-01,2018-03-01,28,detail
4,aban_61,J1,New,GuangZhou,Surgery,Clear,2018-02-01,2018-03-05,32,detail
5,233233123,B2,New,ChengDu,N/A,Clear,2018-02-01,2018-02-07,6,detail
6,AA007L0AJ0,J2,New,BeiJing,N/A,Pending,2018-02-01,0000-00-00,377,detail
7,Helis,B1,New,ShangHai,CS,Clear,2018-02-01,2018-02-06,5,detail
8,27149,B2,New,ShangHai,EE,Pending,2018-02-01,0000-00-00,377,detail
9,nmyhappysky,H1,New,BeiJing,Biomedical Research,Clear,2018-02-01,2018-02-26,25,detail
10,weiwei,B1,New,ShangHai,Material Physics,Clear,2018-02-01,2018-03-13,40,detail
11,teethfish,F1,Renewal,ShangHai,ME,Clear,2018-02-01,2018-03-01,28,detail
12,louiseyang1106,B2,New,ShangHai,Chemical,Pending,2018-02-01,0000-00-00,377,detail
13,tay584,J1,New,BeiJing,mining,Clear,2018-02-01,2018-03-06,33,detail
14,yutiandengfangq,H1,Renewal,BeiJing,Computer Engineering,Clear,2018-02-02,2018-02-06,4,detail
15,coconie,H1,New,GuangZhou,chemical engineering,Clear,2018-02-02,2018-03-05,31,detail
16,JOE,J1,Renewal,BeiJing,Biology,Clear,2018-02-02,2018-02-26,24,detail
17,AA007K7GI0,J1,New,BeiJing,N/A,Pending,2018-02-02,0000-00-00,376,detail
18,eeeqxxtg,J1,Renewal,ShangHai,Computer Science,Clear,2018-02-02,2018-02-27,25,detail
19,fx999xf,H1,Renewal,BeiJing,Management Science and En,Clear,2018-02-02,2018-03-05,31,detail
