,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,yunjiam,F1,New,BeiJing,EE,Clear,2012-09-04,2012-09-18,14,detail
1,pupopo,H1,Renewal,ShangHai,EE,Clear,2012-09-04,2012-09-19,15,detail
2,mengz,B2,New,BeiJing,EE,Clear,2012-09-04,2012-09-20,16,detail
3,bluedreamer2012,J1,New,ShangHai,Immunology,Clear,2012-09-04,2012-09-29,25,detail
4,kxxxx,F1,Renewal,ShangHai,biomedical,Clear,2012-09-04,2012-09-21,17,detail
5,t47,F1,Renewal,BeiJing,Biochemistry,Clear,2012-09-04,2012-09-24,20,detail
6,chemo,J1,New,ChengDu,Biomedical,Clear,2012-09-04,2012-10-02,28,detail
7,wusangcn,F1,Renewal,ShangHai,Aerospace,Clear,2012-09-04,2012-10-03,29,detail
8,Hamburger,F1,Renewal,BeiJing,Chemical Engineering,Clear,2012-09-04,2012-09-25,21,detail
9,jay,H1,New,ShangHai,BME,Clear,2012-09-04,2012-09-19,15,detail
10,123456,J1,New,BeiJing,Mechancis,Pending,2012-09-04,0000-00-00,2353,detail
11,xinnian823,L2,New,BeiJing,automation,Clear,2012-09-05,2012-09-26,21,detail
12,duyu040,J1,New,BeiJing,Meteorology,Clear,2012-09-05,2012-09-25,20,detail
13,totao,J1,New,Ottawa,chemical engineering,Clear,2012-09-06,2012-09-28,22,detail
14,Jored,H1,New,ShangHai,Hematology,Pending,2012-09-06,0000-00-00,2351,detail
15,LLSS,F1,Renewal,BeiJing,EE,Pending,2012-09-06,0000-00-00,2351,detail
16,dxm_88,J1,New,BeiJing,GEOLOGY ENGINEERING,Clear,2012-09-06,2012-09-25,19,detail
17,dendtdg,H1,New,ShangHai,EE,Clear,2012-09-06,2012-09-25,19,detail
18,paipaishi,J1,New,BeiJing,engineering,Pending,2012-09-06,0000-00-00,2351,detail
19,sam,B1,New,ShangHai,"CS, Information Security",Clear,2012-09-07,2012-09-29,22,detail
20,yisuang1186,F1,Renewal,Others,EE,Clear,2012-09-07,2012-09-28,21,detail
21,jyuaneri,F1,Renewal,BeiJing,Chemical Engineering,Clear,2012-09-09,2012-09-24,15,detail
22,suguse,F1,Renewal,Europe,EE,Clear,2012-09-10,2012-10-09,29,detail
23,kirk20,F1,Renewal,ShangHai,Information Systems,Clear,2012-09-10,2012-09-27,17,detail
24,cpu2oo2,B1,Renewal,GuangZhou,Bio-pharmacy,Clear,2012-09-10,2012-09-26,16,detail
25,sunzymnzym,J1,New,ShenYang,Mechatronics,Clear,2012-09-10,2013-01-17,129,detail
26,ooaoodoop,J1,New,BeiJing,GIS,Clear,2012-09-10,2012-09-27,17,detail
