,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,qzhever,F1,Renewal,ShangHai,Neuroscience,Clear,2011-08-01,2011-08-23,22,detail
1,Daniel,F1,Renewal,BeiJing,physics,Clear,2011-08-01,2011-08-18,17,detail
2,fish,H1,New,ShangHai,CS,Clear,2011-08-01,2011-08-26,25,detail
3,×£ÎÒºÃÔË,F1,New,BeiJing,EE,Clear,2011-08-01,2011-08-18,17,detail
4,bmh1234567,F1,Renewal,ShangHai,Electrical Engineering,Clear,2011-08-01,2011-08-19,18,detail
5,jamison,F1,New,BeiJing,bioengineering,Clear,2011-08-01,2011-08-23,22,detail
6,ZD,F1,New,BeiJing,EE,Pending,2011-08-01,0000-00-00,2753,detail
7,Xeen,B1,New,BeiJing,AP,Clear,2011-08-01,2011-08-15,14,detail
8,GOOD LCUK,F1,New,BeiJing,Remote Sensing,Clear,2011-08-01,2011-08-18,17,detail
9,hs,F1,New,BeiJing,Telecommunication,Clear,2011-08-01,2011-08-15,14,detail
10,etherlight,J1,New,BeiJing,CS,Clear,2011-08-02,2011-08-16,14,detail
11,cisety,F1,New,BeiJing,CS,Clear,2011-08-02,2011-08-17,15,detail
12,jcx,J1,New,BeiJing,EE,Clear,2011-08-02,2011-08-18,16,detail
13,zhumengtiantang,B1,New,BeiJing,solid mechanics,Clear,2011-08-02,2011-08-19,17,detail
14,jsleon1986,J1,New,ShenYang,Marine Engineering,Pending,2011-08-02,0000-00-00,2752,detail
15,check2,J1,New,BeiJing,Climate Change,Clear,2011-08-03,2011-08-17,14,detail
16,emily,F1,New,BeiJing,Chem,Clear,2011-08-03,2011-08-17,14,detail
17,1234,F1,New,BeiJing,high school,Clear,2011-08-03,2011-08-19,16,detail
18,miaomiao,F1,Renewal,BeiJing,stem cell,Clear,2011-08-03,2011-08-26,23,detail
19,ferr,F1,Renewal,BeiJing,Physics,Clear,2011-08-03,2011-08-17,14,detail
20,ligd,J1,New,BeiJing,Physics,Clear,2011-08-04,2011-08-18,14,detail
21,yup,H1,New,Vancouver,CS,Clear,2011-08-04,2011-08-18,14,detail
22,pkusaying,B2,New,BeiJing,Microelectronics,Clear,2011-08-04,2011-08-18,14,detail
23,bell1104,H1,New,BeiJing,cell biology,Clear,2011-08-04,2011-08-18,14,detail
24,haha,J1,New,BeiJing,Physics-Nano,Clear,2011-08-04,2011-08-19,15,detail
25,cqfish,J1,New,ChengDu,microbiology,Clear,2011-08-04,2011-08-19,15,detail
26,wuhanese,H1,Renewal,ShangHai,Genetics,Clear,2011-08-04,2011-08-25,21,detail
27,ahubuntu,B2,New,ChengDu,Nuclear Science and Techn,Pending,2011-08-04,0000-00-00,2750,detail
28,linda,F1,New,ShangHai,Chemical Engineering,Clear,2011-08-05,2011-08-24,19,detail
29,shanhg,J1,New,GuangZhou,ES,Clear,2011-08-05,2011-08-19,14,detail
30,Sean,F1,Renewal,BeiJing,CS,Clear,2011-08-05,2011-08-22,17,detail
31,smartbubble,B1,New,BeiJing,medicine,Clear,2011-08-05,2011-08-19,14,detail
32,skch,F1,New,BeiJing,EE,Clear,2011-08-05,2011-09-26,52,detail
