,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,ptp,B1,New,Others,information science,Clear,2018-03-01,2018-03-26,25,detail
1,sdouding,J1,New,BeiJing,GIS,Clear,2018-03-01,2018-03-22,21,detail
2,lastexile,H1,New,ShangHai,Music,Clear,2018-03-01,2018-03-13,12,detail
3,leadingoe,B1,New,BeiJing,purchase,Pending,2018-03-01,0000-00-00,349,detail
4,bugsbunny8,B2,Renewal,BeiJing,CS,Clear,2018-03-02,2018-03-27,25,detail
5,shuling731,H1,New,Toronto,BME,Clear,2018-03-02,2018-03-29,27,detail
6,Biomaterials,F1,Renewal,BeiJing,Chemistry,Clear,2018-03-02,2018-03-30,28,detail
7,lidonglai198412,B2,New,BeiJing,Mathematic,Clear,2018-03-02,2018-03-27,25,detail
8,lancy,B1,Renewal,BeiJing,Immunology,Clear,2018-03-02,2018-03-28,26,detail
9,Kire,L1,Renewal,ShangHai,Finance,Clear,2018-03-05,2018-03-22,17,detail
10,dumb,B1,New,ShangHai,management,Clear,2018-03-05,2018-03-15,10,detail
11,snowkylin,B1,New,BeiJing,CS,Clear,2018-03-05,2018-03-27,22,detail
12,aitest,J1,New,GuangZhou,CS,Clear,2018-03-05,2018-03-30,25,detail
13,shuke,B2,New,BeiJing,ap,Clear,2018-03-05,2018-03-08,3,detail
14,skong2,B1,New,ShangHai,Optics,Clear,2018-03-05,2018-03-26,21,detail
15,minzhi,B1,New,ShangHai,public sculpture,Pending,2018-03-05,0000-00-00,345,detail
16,mcy,J1,New,GuangZhou,immunology,Clear,2018-03-05,2018-03-23,18,detail
17,CheCheckCase,H1,New,BeiJing,MIS,Clear,2018-03-05,2018-03-27,22,detail
18,wufuckshuo,B2,New,BeiJing,Physics,Clear,2018-03-05,2018-03-28,23,detail
19,rainy,F2,New,BeiJing,N/A,Clear,2018-03-05,2018-03-27,22,detail
20,QAQ,B2,New,ShangHai,Bio,Clear,2018-03-05,2018-04-15,41,detail
21,123456,B1,Renewal,BeiJing,ME,Clear,2018-03-05,2018-04-03,29,detail
22,cola5,B1,New,BeiJing,N/A,Clear,2018-03-05,2018-04-12,38,detail
23,ggood,J1,New,BeiJing,Environmental Science,Clear,2018-03-06,2018-03-27,21,detail
24,jjss,J1,Renewal,ShangHai,Chemistry,Clear,2018-03-06,2018-04-10,35,detail
25,AIQIANMIAN,B2,New,BeiJing,Nuclear science,Clear,2018-03-06,2018-03-29,23,detail
26,Amyyyyyy,H1,New,ShenYang,STATS,Clear,2018-03-06,2018-03-08,2,detail
27,Albert,L1,New,BeiJing,CS,Clear,2018-03-06,2018-03-29,23,detail
28,effie,B2,New,Others,clinical pharmacy,Pending,2018-03-06,0000-00-00,344,detail
29,lpd1027,B1,New,BeiJing,CS,Pending,2018-03-06,0000-00-00,344,detail
30,leon,B2,New,ShenYang,Chemistry,Pending,2018-03-06,0000-00-00,344,detail
31,abccheck,J1,New,ShangHai,biology,Clear,2018-03-06,2018-04-02,27,detail
32,qwerty,B1,New,GuangZhou,N/A,Pending,2018-03-06,0000-00-00,344,detail
33,Ivy.pan,B2,New,GuangZhou,N/A,Pending,2018-03-06,0000-00-00,344,detail
34,STuaaaa,J1,New,GuangZhou,GIS,Clear,2018-03-07,2018-04-02,26,detail
35,erickaraz,F2,New,GuangZhou,N/A,Pending,2018-03-07,0000-00-00,343,detail
36,ERICKARAZ,F2,New,GuangZhou,N/A,Pending,2018-03-07,0000-00-00,343,detail
37,海酱,B1,New,BeiJing,CS,Clear,2018-03-07,2018-04-03,27,detail
38,懒懒,J1,New,BeiJing,Biochemistry and Molecula,Pending,2018-03-07,0000-00-00,343,detail
39,Andrew,J1,New,BeiJing,Chemistry,Clear,2018-03-07,2018-04-03,27,detail
40,lin,B1,New,BeiJing,mechanics,Clear,2018-03-07,2018-04-28,52,detail
41,lorelai,B1,New,ShangHai,Communication Engineering,Clear,2018-03-07,2018-03-30,23,detail
42,bobby,J1,New,Europe,ME,Pending,2018-03-07,0000-00-00,343,detail
43,AA007OD918,B1,New,ShangHai,cell biology,Clear,2018-03-08,2018-04-12,35,detail
44,bjzhengzt,B1,New,BeiJing,Mechanical Engineering,Clear,2018-03-08,2018-04-09,32,detail
45,abccheck,J1,New,ShangHai,biology,Pending,2018-03-08,0000-00-00,342,detail
46,snmlb,L1,New,ShangHai,EE,Clear,2018-03-08,2018-04-12,35,detail
47,cinvro,F1,Renewal,ChengDu,CS,Clear,2018-03-08,2018-04-06,29,detail
48,mengsli,F1,New,ShangHai,Computer Engineering,Clear,2018-03-08,2018-03-30,22,detail
49,GARY,F2,New,ShangHai,east asia study,Pending,2018-03-08,0000-00-00,342,detail
50,abc111,H1,New,BeiJing,CS,Clear,2018-03-08,2018-04-09,32,detail
51,Damon,B1,New,ShangHai,Automotive electronics,Clear,2018-03-08,2018-03-30,22,detail
52,Zhangxinask,B2,New,BeiJing,Medicine,Clear,2018-03-08,2018-04-11,34,detail
53,quantum,B1,New,Others,Applied Physics,Clear,2018-03-08,2018-04-06,29,detail
54,taller,B1,Renewal,ShangHai,Software Engineer,Clear,2018-03-08,2018-04-09,32,detail
55,Smiling Man,B1,Renewal,ShangHai,CS,Clear,2018-03-09,2018-04-04,26,detail
56,puluobi@gmail.c,B1,New,BeiJing,Aerospace Engineering,Clear,2018-03-09,2018-03-28,19,detail
57,duoduoqiao,B1,New,ShangHai,CS,Clear,2018-03-09,2018-03-29,20,detail
58,grace890511,B1,New,BeiJing,BME,Clear,2018-03-09,2018-03-30,21,detail
59,doris,B1,New,GuangZhou,microelectronics,Clear,2018-03-09,2018-03-30,21,detail
60,luck,B1,New,GuangZhou,CS,Clear,2018-03-09,2018-03-30,21,detail
61,lue8888,L1,New,ShangHai,N/A,Pending,2018-03-09,0000-00-00,341,detail
62,Albert,J1,New,Toronto,N/A,Clear,2018-03-09,2018-04-19,41,detail
63,leon,F1,Renewal,BeiJing,CS,Clear,2018-03-09,2018-05-10,62,detail
64,yineima,B2,New,BeiJing,CS,Clear,2018-03-11,2018-03-13,2,detail
65,Haoyunlai,H1,New,BeiJing,CS,Clear,2018-03-12,2018-04-10,29,detail
66,101017,B1,New,ShangHai,Biostat,Pending,2018-03-12,0000-00-00,338,detail
67,swordfeng,B1,New,ShangHai,CS,Clear,2018-03-12,2018-03-13,1,detail
68,AA007P,H1,Renewal,BeiJing,CS,Clear,2018-03-12,2018-06-08,88,detail
69,0005,H4,New,BeiJing,CS,Clear,2018-03-12,2018-04-10,29,detail
70,QL,H1,Renewal,BeiJing,Materials,Clear,2018-03-12,2018-04-10,29,detail
71,Foster,B1,Renewal,GuangZhou,Sales,Clear,2018-03-12,2018-03-27,15,detail
72,guagua,H4,New,BeiJing,Tech,Clear,2018-03-12,2018-04-13,32,detail
73,Laona,H1,New,BeiJing,CS,Clear,2018-03-12,2018-04-02,21,detail
74,Xiezi,H4,New,BeiJing,Architecture,Clear,2018-03-12,2018-03-13,1,detail
75,xu5bo5yang,H1,New,BeiJing,CS,Clear,2018-03-12,2018-04-10,29,detail
76,xiaozhangzhang,B2,New,ShangHai,chemical,Clear,2018-03-12,2018-04-09,28,detail
77,ffm,J1,New,Others,Business,Clear,2018-03-12,2018-06-21,101,detail
78,DCG,J1,New,ShangHai,CHEMISTRY,Clear,2018-03-12,2018-04-09,28,detail
79,Xiaobai,H1,New,ShangHai,Systems engineering,Clear,2018-03-13,2018-03-15,2,detail
80,randyy,B1,New,GuangZhou,BME,Clear,2018-03-13,2018-04-09,27,detail
81,lingpiao,J1,New,ShangHai,Neuroscience,Clear,2018-03-13,2018-04-12,30,detail
82,jangmyeong,F1,Renewal,BeiJing,CS,Clear,2018-03-13,2018-04-06,24,detail
83,nick,B1,New,GuangZhou,Mechanical Engineering,Clear,2018-03-13,2018-04-09,27,detail
84,whibbite,J2,New,Others,Chemistry,Clear,2018-03-13,2018-04-10,28,detail
85,young,B1,New,ShangHai,imstrument science,Clear,2018-03-13,2018-04-13,31,detail
86,secondtry,B1,Renewal,ShangHai,Astrophysics,Clear,2018-03-13,2018-04-06,24,detail
87,Yuchuan,H1,New,ShangHai,EE,Clear,2018-03-13,2018-04-12,30,detail
