,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,pinktea,H1,Renewal,BeiJing,N/A,Clear,2012-12-03,2012-12-27,24,detail
1,shuimupipi,F1,Renewal,BeiJing,materials science and eng,Clear,2012-12-03,2013-01-14,42,detail
2,goalfly,H1,New,BeiJing,Materials Engineering,Clear,2012-12-03,2012-12-18,15,detail
3,special12,B1,New,ShenYang,immunology,Clear,2012-12-03,2012-12-31,28,detail
4,labilizations,J1,New,BeiJing,EE,Clear,2012-12-03,2012-12-28,25,detail
5,colca7,F1,New,ShangHai,Computer Science,Clear,2012-12-03,2012-12-21,18,detail
6,panoptes,B1,Renewal,Mumbai,ee,Clear,2012-12-03,2012-12-20,17,detail
7,Tutorbear,H1,New,ShangHai,EE,Clear,2012-12-04,2013-01-15,42,detail
8,UIUC,F1,New,ShangHai,N/A,Reject,2012-12-04,2012-12-26,22,detail
9,avril87,F1,Renewal,BeiJing,Chemistry,Clear,2012-12-04,2012-12-18,14,detail
10,mahongmin,B2,New,ShangHai,Materials,Clear,2012-12-04,2012-12-27,23,detail
11,cc1308,H1,New,ShangHai,Chemical Engineering,Pending,2012-12-05,0000-00-00,2261,detail
12,19ivan,F1,New,ShangHai,Math,Clear,2012-12-06,2012-12-31,25,detail
13,futurejoto,F1,Renewal,ShangHai,Chemistry,Clear,2012-12-06,2012-12-27,21,detail
14,belleII,F1,Renewal,BeiJing,Nuclear Physics,Clear,2012-12-07,2012-12-27,20,detail
15,rellpdx,F1,Renewal,BeiJing,CS,Clear,2012-12-07,2012-12-27,20,detail
16,ivoryhq,H1,New,BeiJing,chemistry,Clear,2012-12-07,2012-12-26,19,detail
17,alice,J1,New,BeiJing,physical chemistry,Clear,2012-12-07,2012-12-27,20,detail
18,ecotalk,H1,New,BeiJing,Bio,Clear,2012-12-07,2012-12-26,19,detail
19,bigpea,F1,New,BeiJing,CS,Pending,2012-12-08,0000-00-00,2258,detail
20,Tianhuo,F1,Renewal,ChengDu,Mechanical engineering,Clear,2012-12-10,2013-01-18,39,detail
21,peak,F1,Renewal,ShangHai,Neurobio,Clear,2012-12-10,2013-01-11,32,detail
22,bhzdbx,F1,Renewal,ShangHai,Chemistry,Clear,2012-12-10,2013-01-04,25,detail
23,wzj0713,F1,Renewal,ShangHai,EE,Clear,2012-12-10,2013-01-08,29,detail
24,wzj0713,F1,Renewal,ShangHai,EE,Pending,2012-12-10,0000-00-00,2256,detail
25,leyy,F1,Renewal,GuangZhou,CS,Clear,2012-12-10,2012-12-27,17,detail
26,wo_chenjing,F1,New,GuangZhou,EE,Clear,2012-12-10,2012-12-28,18,detail
27,barrel,F1,Renewal,BeiJing,Material Science,Clear,2012-12-10,2012-12-28,18,detail
28,jack,F1,Renewal,BeiJing,Chemical Eng.,Clear,2012-12-10,2012-12-28,18,detail
29,checkagain,H1,New,ShangHai,CS,Clear,2012-12-10,2013-01-07,28,detail
30,mknnn,B1,New,BeiJing,computer,Clear,2012-12-10,2013-01-02,23,detail
31,Sasa,H1,New,BeiJing,EE,Clear,2012-12-10,2012-12-27,17,detail
32,crazychem,F1,Renewal,ShangHai,chemistry,Clear,2012-12-10,2012-12-28,18,detail
33,ray,B1,Renewal,GuangZhou,N/A,Clear,2012-12-10,2012-12-28,18,detail
34,chicago,J1,Renewal,BeiJing,chemistry,Clear,2012-12-11,2012-12-29,18,detail
35,mathapine,J1,New,BeiJing,Chemical Engineering,Clear,2012-12-11,2013-01-02,22,detail
36,yadgiri,H1,New,Ottawa,Biology,Clear,2012-12-11,2012-12-28,17,detail
37,nicole,F1,New,GuangZhou,Chemistry,Clear,2012-12-11,2013-01-02,22,detail
38,liurongxuan,H1,New,ShenYang,Computer Engineer,Clear,2012-12-11,2012-12-20,9,detail
39,qianjiqianji,F1,Renewal,BeiJing,materials,Clear,2012-12-11,2013-01-03,23,detail
40,bearbear,J1,Renewal,BeiJing,chemistry,Clear,2012-12-12,2013-01-10,29,detail
41,mryg,H1,Renewal,ShangHai,Materials,Clear,2012-12-12,2012-12-31,19,detail
42,pthsick,B1,New,BeiJing,computer,Clear,2012-12-12,2013-01-02,21,detail
43,florrieee,F1,Renewal,ShangHai,imaging science,Clear,2012-12-12,2013-01-07,26,detail
44,tata_916,L1,New,BeiJing,CS,Clear,2012-12-12,2013-07-01,201,detail
45,DES,F1,Renewal,BeiJing,ME,Clear,2012-12-13,2013-02-01,50,detail
46,Fzwytyywl,H1,New,ShangHai,EE,Clear,2012-12-13,2013-01-08,26,detail
47,woweeee,F1,Renewal,ShangHai,EE,Clear,2012-12-13,2013-01-08,26,detail
48,olivery,F1,Renewal,ShangHai,Chemical Engineering,Clear,2012-12-13,2013-01-08,26,detail
49,maggie,F1,New,BeiJing,chemistry,Clear,2012-12-13,2013-01-03,21,detail
50,almonddy,F1,Renewal,ShangHai,EE,Clear,2012-12-14,2013-01-17,34,detail
51,LY,F1,New,BeiJing,material and physics,Clear,2012-12-14,2013-01-05,22,detail
52,Silicon,H1,New,GuangZhou,EE,Clear,2012-12-14,2013-01-03,20,detail
53,yoyoyo,H1,New,BeiJing,biochem,Clear,2012-12-14,2013-01-10,27,detail
