,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,wuliao,H1,Renewal,ShangHai,N/A,Clear,2010-02-01,2010-03-02,29,detail
1,kearney,H1,Renewal,ShangHai,EE,Clear,2010-02-02,2010-02-17,15,detail
2,mummyreturns,H1,New,BeiJing,EE,Clear,2010-02-02,2010-02-22,20,detail
3,surefirer,H1,New,ShangHai,EE,Clear,2010-02-02,2010-04-16,73,detail
4,saiga,J1,New,BeiJing,CFD of Combustion,Clear,2010-02-02,2010-05-04,91,detail
5,south402,J1,Renewal,GuangZhou,ophthalmology,Clear,2010-02-03,2010-03-02,27,detail
6,bobolala521,H1,New,ShenYang,EE,Clear,2010-02-03,2010-03-01,26,detail
7,ZnPMg,B2,Renewal,Others,Chemical Engineering,Clear,2010-02-03,2010-02-23,20,detail
8,confused,H1,New,GuangZhou,biomedical research,Clear,2010-02-04,2010-02-26,22,detail
9,saul,F1,Renewal,ShangHai,cs,Clear,2010-02-04,2010-02-25,21,detail
10,allic,J1,New,ShangHai,immunology,Clear,2010-02-04,2010-02-19,15,detail
11,yingying0011,J1,Renewal,ChengDu,molecular evolution,Clear,2010-02-04,2010-03-01,25,detail
12,wttyyyy,F1,New,GuangZhou,EE,Clear,2010-02-05,2010-03-23,46,detail
13,ccc,F1,Renewal,GuangZhou,Molecular Neuroscience,Clear,2010-02-05,2010-03-09,32,detail
14,popobox,J1,New,BeiJing,Biology,Clear,2010-02-05,2010-02-28,23,detail
15,ferrari,F1,New,BeiJing,Chemical Engingeering,Clear,2010-02-05,2010-05-13,97,detail
16,celia,F1,Renewal,MexicoCity,Materials Science,Clear,2010-02-08,2010-02-23,15,detail
17,diaotn,F1,Renewal,ShangHai,Chemistry,Clear,2010-02-08,2010-02-27,19,detail
18,worm,B2,New,GuangZhou,N/A,Reject,2010-02-08,2010-03-27,47,detail
19,Mike,H1,New,Toronto,Chemistry,Clear,2010-02-08,2010-03-26,46,detail
20,Mike-wu,H1,Renewal,BeiJing,Mechanical Engineering,Clear,2010-02-08,2010-03-19,39,detail
21,23141976,J1,Renewal,BeiJing,biology,Clear,2010-02-08,2010-04-12,63,detail
22,520131,J1,Renewal,BeiJing,biology,Clear,2010-02-08,2010-04-12,63,detail
23,cheng,J1,Renewal,BeiJing,biology,Clear,2010-02-08,2011-03-01,386,detail
24,smileforlife,H1,Renewal,BeiJing,EE,Clear,2010-02-09,2010-03-02,21,detail
25,litao2k,H1,New,ChengDu,Electrical Engineering,Clear,2010-02-09,2010-03-03,22,detail
26,Zane,B1,New,ShangHai,EE,Clear,2010-02-09,2010-03-09,28,detail
27,gaba,H4,New,BeiJing,medical genetecs,Clear,2010-02-09,2010-02-26,17,detail
