,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Ptuckgh,B2,Renewal,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
1,comDavid,B2,Renewal,BeiJing,N/A,Pending,2019-02-01,0000-00-00,28,detail
2,wildcat007,H1,New,GuangZhou,EE,Pending,2019-02-01,0000-00-00,28,detail
3,快过吧,H1,Renewal,BeiJing,EE,Pending,2019-02-01,0000-00-00,28,detail
4,vancvisa,H1,Renewal,Ottawa,EE,Pending,2019-02-01,0000-00-00,28,detail
5,Hope,J1,Renewal,GuangZhou,Medicine,Pending,2019-02-01,0000-00-00,28,detail
6,数据点123,H1,New,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
7,jingche,H1,Renewal,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
8,fateacher,H1,New,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
9,T_T,J1,New,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
10,DAHUANG,H1,New,ChengDu,HCI,Clear,2019-02-01,2019-02-19,18,detail
11,蛋疼五道口,H1,Renewal,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
12,ClearPlz,H1,Renewal,GuangZhou,CS,Pending,2019-02-01,0000-00-00,28,detail
13,luodong163,J1,New,ChengDu,Plant stress Physiology,Pending,2019-02-01,0000-00-00,28,detail
14,hehehe,B1,New,BeiJing,CS,Pending,2019-02-01,0000-00-00,28,detail
15,allenzhaoty,F1,Renewal,BeiJing,CE,Pending,2019-02-01,0000-00-00,28,detail
16,summer111,O1,New,HongKong,EE,Pending,2019-02-01,0000-00-00,28,detail
17,qingm,H1,New,BeiJing,Mechanical Engineering,Pending,2019-02-01,0000-00-00,28,detail
18,Goodluck,B1,New,ChengDu,Dental Science,Pending,2019-02-01,0000-00-00,28,detail
19,luckyPass,H1,New,Vancouver,EE,Pending,2019-02-04,0000-00-00,25,detail
20,ioeric,L1,New,Europe,CS,Pending,2019-02-05,0000-00-00,24,detail
21,DD_DD,B2,Renewal,Europe,CS,Pending,2019-02-06,0000-00-00,23,detail
22,qqyytt,B1,New,Others,Physics,Pending,2019-02-07,0000-00-00,22,detail
23,Paaaassss,B1,New,Europe,CS,Pending,2019-02-08,0000-00-00,21,detail
24,miaomiao,F1,Renewal,BeiJing,Chemistry,Pending,2019-02-08,0000-00-00,21,detail
25,过,H1,Renewal,BeiJing,engineering,Pending,2019-02-08,0000-00-00,21,detail
26,visachongchong,H1,Renewal,Vancouver,CS,Pending,2019-02-08,0000-00-00,21,detail
27,求过GYQ,J1,New,BeiJing,Microbiology,Pending,2019-02-08,0000-00-00,21,detail
28,luc7x5000,F1,Renewal,BeiJing,Neurology,Pending,2019-02-08,0000-00-00,21,detail
29,ggg,H1,Renewal,BeiJing,EE,Pending,2019-02-11,0000-00-00,18,detail
30,清影别,F1,Renewal,ChengDu,CS,Pending,2019-02-11,0000-00-00,18,detail
31,Dandan,H1,New,ShenYang,N/A,Pending,2019-02-11,0000-00-00,18,detail
32,xyz,H1,New,BeiJing,CS,Pending,2019-02-11,0000-00-00,18,detail
33,Alicepass花花,H1,Renewal,BeiJing,Statsittics,Pending,2019-02-11,0000-00-00,18,detail
34,freyagan,B2,New,BeiJing,N/A,Pending,2019-02-11,0000-00-00,18,detail
35,1335,H1,Renewal,BeiJing,Mathematics,Pending,2019-02-11,0000-00-00,18,detail
36,xl,H1,New,BeiJing,Statistics,Pending,2019-02-11,0000-00-00,18,detail
37,0223,H1,New,ShenYang,MathFin,Clear,2019-02-11,2019-02-14,3,detail
38,dfcmichael,H1,Renewal,ShangHai,Software,Clear,2019-02-11,2019-02-12,1,detail
39,henryxy,J1,New,Others,CS,Pending,2019-02-11,0000-00-00,18,detail
40,claire,H1,New,BeiJing,CS,Pending,2019-02-11,0000-00-00,18,detail
41,jhcnan,B2,New,BeiJing,Pharmacy,Pending,2019-02-11,0000-00-00,18,detail
42,1123,B1,New,BeiJing,N/A,Pending,2019-02-11,0000-00-00,18,detail
43,求放过,H1,New,ShangHai,CS,Pending,2019-02-11,0000-00-00,18,detail
44,Ottawa_stuck,L1,Renewal,Ottawa,N/A,Pending,2019-02-11,0000-00-00,18,detail
45,ff,H1,New,BeiJing,ChemE,Pending,2019-02-11,0000-00-00,18,detail
46,cici7941,H1,New,BeiJing,Statistics,Pending,2019-02-11,0000-00-00,18,detail
47,Xazc,H1,Renewal,BeiJing,CS,Pending,2019-02-11,0000-00-00,18,detail
48,JoeJoe1989,O1,New,BeiJing,Civi Engineering,Pending,2019-02-11,0000-00-00,18,detail
49,Yangyangyang,B2,New,BeiJing,N/A,Pending,2019-02-11,0000-00-00,18,detail
50,guoer,F2,New,ShenYang,electrical engineering,Pending,2019-02-12,0000-00-00,17,detail
51,frozenwind,F2,New,GuangZhou,N/A,Clear,2019-02-12,2019-02-15,3,detail
52,fengzisuifeng,B2,New,BeiJing,Aerospace Propulsion Theo,Clear,2019-02-12,2019-02-12,0,detail
53,yangela123,H1,New,GuangZhou,ECE,Pending,2019-02-12,0000-00-00,17,detail
54,jlbb,O1,Renewal,ShangHai,architecture,Pending,2019-02-12,0000-00-00,17,detail
55,快快快,F1,Renewal,ShangHai,pharmaceutical science,Pending,2019-02-12,0000-00-00,17,detail
56,pcma,B1,New,GuangZhou,CS,Pending,2019-02-12,0000-00-00,17,detail
57,helloworld,B2,New,BeiJing,ME,Pending,2019-02-12,0000-00-00,17,detail
58,AA008OGXQ4,B2,New,BeiJing,N/A,Pending,2019-02-13,0000-00-00,16,detail
59,谁知道,L1,New,BeiJing,EE,Pending,2019-02-13,0000-00-00,16,detail
60,Elle,F1,Renewal,ChengDu,CS,Pending,2019-02-13,0000-00-00,16,detail
61,Prajnabalance,B2,New,ShangHai,Mechanics,Pending,2019-02-13,0000-00-00,16,detail
62,linao,J1,New,BeiJing,N/A,Pending,2019-02-13,0000-00-00,16,detail
63,wxcsdhr,H1,New,ShenYang,Civil and Environment Eng,Pending,2019-02-13,0000-00-00,16,detail
64,ccz_byywt!,H1,New,ShangHai,Business,Clear,2019-02-14,2019-02-21,7,detail
65,AA008NJI58,B1,New,GuangZhou,N/A,Clear,2019-02-14,2019-02-15,1,detail
66,求clear,H1,New,Vancouver,N/A,Pending,2019-02-14,0000-00-00,15,detail
67,要过啊,B1,New,ShangHai,Microelectronics,Pending,2019-02-14,0000-00-00,15,detail
68,Chouheao,B1,New,BeiJing,Biology,Pending,2019-02-14,0000-00-00,15,detail
69,lfray_ly,B1,New,Others,Biostatistics,Pending,2019-02-15,0000-00-00,14,detail
70,sheila,H1,New,GuangZhou,CS,Clear,2019-02-15,2019-02-19,4,detail
