,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,scottliu,F1,New,HongKong,physics,Clear,2010-05-04,2010-05-18,14,detail
1,aaa,H1,Renewal,ShenYang,ee,Clear,2010-05-04,2010-05-22,18,detail
2,Trydo8,F1,New,ShangHai,EE,Clear,2010-05-04,2010-05-23,19,detail
3,watera427,F1,New,BeiJing,EE,Clear,2010-05-04,2010-05-21,17,detail
4,cashbwm,F1,New,BeiJing,Computer science,Reject,2010-05-04,2010-08-29,117,detail
5,mrfox,J1,New,Others,computational biology,Clear,2010-05-04,2010-05-21,17,detail
6,renchailp,F1,Renewal,GuangZhou,organic chemistry,Clear,2010-05-04,2010-05-24,20,detail
7,flyToUS,H1,New,ShangHai,CS,Clear,2010-05-04,2010-05-19,15,detail
8,pentaquine,F1,New,ShangHai,ECE,Clear,2010-05-04,2010-05-19,15,detail
9,haohaohao,F1,Renewal,ShenYang,ee,Clear,2010-05-04,2010-08-13,101,detail
10,510302199407170,B2,New,ChengDu,N/A,Pending,2010-05-04,0000-00-00,3207,detail
11,yshmzhan,F1,New,ShangHai,CS,Clear,2010-05-04,2010-05-27,23,detail
12,mimi,F1,New,ShangHai,language,Clear,2010-05-04,2010-05-18,14,detail
13,simprince,F1,Renewal,GuangZhou,ENE,Clear,2010-05-04,2010-05-24,20,detail
14,wh,H1,Renewal,ShangHai,pharmacology,Clear,2010-05-04,2010-06-15,42,detail
15,7777,F1,Renewal,ShenYang,chem,Clear,2010-05-04,2010-05-26,22,detail
16,040040835324-7,F1,New,BeiJing,mechanical and aerospace,Clear,2010-05-05,2010-06-02,28,detail
17,wudong,F1,New,ShangHai,MSE,Clear,2010-05-05,2010-05-22,17,detail
18,leesuin,J1,New,BeiJing,mechanic,Pending,2010-05-05,0000-00-00,3206,detail
19,tango,B1,New,Others,Aerospace,Clear,2010-05-05,2010-05-26,21,detail
20,qrs0000,F1,Renewal,ShenYang,biochemistry,Clear,2010-05-06,2010-05-24,18,detail
21,lyclara,F1,New,ShangHai,Mechanical engineering,Clear,2010-05-06,2010-05-21,15,detail
22,andy2china,F1,Renewal,ShangHai,Computational biology,Clear,2010-05-06,2010-05-11,5,detail
23,yang,B1,New,BeiJing,bioinformatics,Clear,2010-05-06,2010-05-21,15,detail
24,XiaoLunTai,B2,New,BeiJing,Aeronautics Engineering,Clear,2010-05-06,2010-05-21,15,detail
25,iici,F1,New,BeiJing,physics,Clear,2010-05-06,2010-05-25,19,detail
26,jrf,F1,New,BeiJing,N/A,Clear,2010-05-06,2010-05-25,19,detail
27,tuqy,F1,Renewal,BeiJing,Aerospace Engineering,Reject,2010-05-06,2011-03-18,316,detail
28,xielx,F1,Renewal,BeiJing,Mechanical Engineering,Reject,2010-05-06,2010-11-15,193,detail
29,Fred,F1,Renewal,ShangHai,METEO,Clear,2010-05-07,2010-06-13,37,detail
30,sjtuzidane,F1,New,ShangHai,EE,Clear,2010-05-07,2010-05-25,18,detail
31,kakazsh,F1,New,ShangHai,ME,Clear,2010-05-07,2010-06-02,26,detail
32,02020202,J1,New,ShangHai,Applied mathematics,Clear,2010-05-07,2010-05-26,19,detail
33,baobao,F1,New,BeiJing,Physics,Clear,2010-05-07,2010-05-28,21,detail
34,Aaron,F1,New,BeiJing,Computer,Clear,2010-05-07,2010-05-21,14,detail
35,mike,F1,New,BeiJing,CS,Clear,2010-05-07,2010-06-07,31,detail
36,littlepig,H1,New,BeiJing,EE,Clear,2010-05-07,2010-05-25,18,detail
37,xiaojiafeng,F1,Renewal,BeiJing,chemical engineering,Clear,2010-05-07,2010-05-25,18,detail
38,cereus,J1,Renewal,ShangHai,physics,Clear,2010-05-07,2010-07-29,83,detail
39,Rashel2010,J1,Renewal,BeiJing,Computational biology,Clear,2010-05-10,2010-05-25,15,detail
40,xiaosickle,F1,New,GuangZhou,ECE,Clear,2010-05-10,2010-06-09,30,detail
41,xfzhao,F1,New,Europe,Mathematical Finance,Clear,2010-05-10,2010-05-28,18,detail
42,Aqualight,F1,New,BeiJing,Chemical Engineering,Clear,2010-05-10,2010-06-07,28,detail
43,xinxinxin,F1,New,BeiJing,EE,Clear,2010-05-11,2010-06-01,21,detail
44,sundk,F1,New,BeiJing,Materials,Clear,2010-05-11,2010-06-07,27,detail
45,sirius,F1,Renewal,BeiJing,ECE,Clear,2010-05-11,2010-05-27,16,detail
46,abacusliu,H1,Renewal,ShenYang,Physics,Clear,2010-05-11,2010-05-28,17,detail
47,wangmeng0408301,F1,New,ShenYang,MSE,Clear,2010-05-11,2010-06-16,36,detail
48,123,F1,New,ChengDu,biology,Clear,2010-05-11,2010-06-08,28,detail
49,DDD,F1,New,BeiJing,IE,Clear,2010-05-11,2010-05-27,16,detail
50,xjmm,H1,New,BeiJing,chemistry,Clear,2010-05-11,2010-06-02,22,detail
51,checkee,F1,Renewal,BeiJing,Epidemiology,Clear,2010-05-11,2010-05-26,15,detail
52,kidmu,F1,Renewal,ShenYang,Organic Chemistry,Clear,2010-05-11,2010-06-03,23,detail
53,cosoul,F1,New,ShenYang,CS,Clear,2010-05-11,2010-06-03,23,detail
54,Bryantjar,F1,New,BeiJing,Microelectronics,Clear,2010-05-11,2010-06-07,27,detail
55,creisler,F1,New,BeiJing,EE,Clear,2010-05-11,2010-06-07,27,detail
56,jordandong,F1,New,BeiJing,CS,Clear,2010-05-11,2010-07-27,77,detail
57,tracy,F2,New,BeiJing,Cs,Clear,2010-05-12,2010-06-02,21,detail
58,xj,J1,New,Ottawa,CS,Clear,2010-05-12,2010-06-07,26,detail
59,ningding,F1,Renewal,ShangHai,Astronautical Engineering,Clear,2010-05-12,2010-06-12,31,detail
60,doublelei,F1,Renewal,BeiJing,EE,Clear,2010-05-12,2010-06-07,26,detail
61,guang,F1,Renewal,BeiJing,ee,Clear,2010-05-12,2010-06-01,20,detail
62,WWW,F1,Renewal,ShangHai,Bioinformatics,Pending,2010-05-12,0000-00-00,3199,detail
63,laiweijia,F1,New,BeiJing,EE,Clear,2010-05-12,2010-06-01,20,detail
64,Maxclear,F1,New,BeiJing,Microbiology,Clear,2010-05-12,2010-06-01,20,detail
65,blook,F1,Renewal,ShangHai,nuclear engineering,Clear,2010-05-12,2010-05-28,16,detail
66,forget1027,F1,New,ShangHai,artificial intelligence,Clear,2010-05-12,2010-06-03,22,detail
67,qkhhly,F1,New,ShangHai,computatinonal biology,Clear,2010-05-12,2010-06-07,26,detail
68,phil512,F1,New,BeiJing,electrical engineering,Clear,2010-05-12,2010-06-01,20,detail
69,yanmingyuan1116,F1,New,BeiJing,CS,Clear,2010-05-12,2010-06-01,20,detail
70,starlure,F1,New,BeiJing,EE,Clear,2010-05-12,2010-06-01,20,detail
71,wtt0824,F1,New,BeiJing,Chemistry,Clear,2010-05-12,2010-06-01,20,detail
72,noid,F1,Renewal,ShangHai,Genetics,Clear,2010-05-12,2010-05-27,15,detail
73,ldksjaf,F1,New,BeiJing,chemistry,Clear,2010-05-12,2010-06-04,23,detail
74,youngking,F1,New,ShangHai,Wireless communication,Clear,2010-05-12,2010-06-03,22,detail
75,dabble,F1,New,ShangHai,CS,Clear,2010-05-12,2010-06-03,22,detail
76,seriousam,F1,New,ShangHai,Computer Science,Clear,2010-05-12,2010-06-08,27,detail
77,afu,F1,New,GuangZhou,Biology,Clear,2010-05-12,2010-08-14,94,detail
78,yayahu,B1,New,BeiJing,CS,Clear,2010-05-13,2010-06-03,21,detail
79,beijing513,F1,Renewal,BeiJing,EE,Clear,2010-05-13,2010-06-04,22,detail
80,jl,B1,New,ShangHai,biology,Clear,2010-05-13,2010-06-08,26,detail
81,rockayu,F1,New,BeiJing,Aerospace Engineering,Clear,2010-05-13,2010-07-09,57,detail
82,1357246,F1,New,BeiJing,EE,Clear,2010-05-13,2010-06-01,19,detail
83,350182198610251,F1,New,GuangZhou,MBA,Pending,2010-05-13,0000-00-00,3198,detail
84,fest,B1,New,ShangHai,CS,Clear,2010-05-13,2010-06-07,25,detail
85,19202034,F1,Renewal,ShangHai,chemistry,Clear,2010-05-13,2010-06-02,20,detail
86,christinezxl,J2,New,BeiJing,N/A,Clear,2010-05-13,2010-06-02,20,detail
87,terry,F1,New,BeiJing,CS,Clear,2010-05-13,2010-06-01,19,detail
88,twogirls,H1,Renewal,ShangHai,CE,Clear,2010-05-13,2010-06-08,26,detail
89,gogotily,J1,New,ShangHai,Biochemistry,Clear,2010-05-13,2010-06-05,23,detail
90,hhh,J1,New,BeiJing,N/A,Clear,2010-05-13,2010-06-08,26,detail
