,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,56k,B2,New,ChengDu,IT,Pending,2017-09-01,0000-00-00,530,detail
1,Yantang,H1,New,ShangHai,ACCOUNTING,Pending,2017-09-01,0000-00-00,530,detail
2,AA0076,H1,Renewal,ShangHai,MBA,Pending,2017-09-01,0000-00-00,530,detail
3,octopuswuyu,F1,Renewal,BeiJing,CS,Clear,2017-09-05,2017-09-26,21,detail
4,codetrick,F1,Renewal,ShangHai,Physics,Clear,2017-09-05,2017-09-27,22,detail
5,AA0075F0X8,L1,New,BeiJing,CS,Clear,2017-09-05,2017-09-26,21,detail
6,jjj,F1,New,ShangHai,N/A,Clear,2017-09-05,2017-09-21,16,detail
7,SL,B1,New,ChengDu,Chemistry,Clear,2017-09-05,2017-09-25,20,detail
8,oviedoprince,H1,New,ShangHai,Statistics,Clear,2017-09-05,2017-09-26,21,detail
9,0718200,F1,Renewal,ShangHai,Computer Science,Clear,2017-09-05,2017-09-25,20,detail
10,H4092017,H4,New,ShangHai,Math & Econ,Clear,2017-09-05,2017-09-26,21,detail
11,Rampay,H1,New,ShangHai,ME,Clear,2017-09-05,2017-10-19,44,detail
12,silky1010,B1,New,ChengDu,microbiology,Clear,2017-09-06,2017-09-25,19,detail
13,elrelr,B1,New,BeiJing,Telecommunication,Pending,2017-09-06,0000-00-00,525,detail
14,123,J1,New,BeiJing,N/A,Clear,2017-09-06,2017-09-28,22,detail
15,YQZHabcdefghijk,J1,New,ShangHai,EE,Clear,2017-09-06,2017-09-30,24,detail
16,AA0077ZHXX,B1,New,ShangHai,Chemistry,Clear,2017-09-06,2017-09-26,20,detail
17,lookforward,B2,New,BeiJing,Horticulture,Clear,2017-09-06,2017-09-15,9,detail
18,krystal,H1,New,ShangHai,Statistics,Clear,2017-09-06,2017-09-26,20,detail
19,TK15,J1,Renewal,BeiJing,Physics,Clear,2017-09-06,2017-09-28,22,detail
20,AA0078D67**,B1,New,GuangZhou,CS,Clear,2017-09-06,2017-09-26,20,detail
21,zrp,H1,New,BeiJing,MIS,Clear,2017-09-06,2017-09-28,22,detail
22,Shawn01609,H1,Renewal,BeiJing,Material Science and Engi,Pending,2017-09-06,0000-00-00,525,detail
23,AA007,F1,Renewal,BeiJing,Nanotechnology,Clear,2017-09-07,2017-09-28,21,detail
24,Ouy,F1,Renewal,BeiJing,Biotechnology,Clear,2017-09-07,2017-09-26,19,detail
25,neverlandly,F1,Renewal,ChengDu,EE,Clear,2017-09-07,2017-10-16,39,detail
26,吕小布,J1,Renewal,ChengDu,Biology,Clear,2017-09-07,2017-09-26,19,detail
27,fzhang,B1,New,GuangZhou,CS,Clear,2017-09-07,2017-09-26,19,detail
28,金刚怪乖,L1,Renewal,ShangHai,CEO,Clear,2017-09-07,2018-01-22,137,detail
29,fpe110,J1,Renewal,ChengDu,Biochemical,Clear,2017-09-08,2017-09-28,20,detail
30,AA0077***,J1,Renewal,ChengDu,Electrical and Computer,Pending,2017-09-08,0000-00-00,523,detail
31,等到花儿也,L1,New,ShangHai,logistics,Pending,2017-09-08,0000-00-00,523,detail
32,我又来了,F1,New,ShangHai,Statistics,Reject,2017-09-11,2017-09-11,0,detail
33,theory,J1,New,BeiJing,N/A,Pending,2017-09-11,0000-00-00,520,detail
34,wjtOK,B1,New,BeiJing,Biochemistry,Clear,2017-09-11,2017-10-12,31,detail
35,AA0078MKLE,J1,New,ShangHai,Robotics,Pending,2017-09-11,0000-00-00,520,detail
36,biffex,B1,New,BeiJing,Physical Chemistry,Clear,2017-09-11,2017-10-11,30,detail
37,Ruyang,B1,Renewal,BeiJing,Blood examination,Pending,2017-09-11,0000-00-00,520,detail
38,AA0077****,B2,New,BeiJing,computer science,Clear,2017-09-11,2017-09-18,7,detail
39,被签证折腾,H1,Renewal,ShangHai,business,Clear,2017-09-11,2017-09-27,16,detail
40,GGGGNUI,F1,Renewal,BeiJing,MSE,Clear,2017-09-11,2017-09-30,19,detail
41,lorabit,F1,Renewal,ShangHai,CS,Clear,2017-09-11,2017-10-10,29,detail
42,Devonshire,H1,New,BeiJing,ME,Clear,2017-09-11,2017-10-12,31,detail
43,签证快点过,H1,New,BeiJing,CS,Clear,2017-09-11,2017-09-29,18,detail
44,1234567,H1,Renewal,ShangHai,Physics,Clear,2017-09-11,2017-10-10,29,detail
45,Pthinker,H1,Renewal,BeiJing,CS,Pending,2017-09-11,0000-00-00,520,detail
46,tuhou,L1,Renewal,Europe,CS,Clear,2017-09-11,2017-10-04,23,detail
47,下次就不会,H1,Renewal,BeiJing,Metallurgical engineering,Clear,2017-09-11,2017-10-19,38,detail
48,Newryland,H1,New,ShangHai,Chemical Engineering,Clear,2017-09-11,2017-10-16,35,detail
49,Alessio,H1,New,Europe,cs,Clear,2017-09-12,2017-09-28,16,detail
50,AA0078,J1,New,ShangHai,Systems engineering,Clear,2017-09-12,2017-10-26,44,detail
51,AA0078GNO6,B1,New,BeiJing,CS,Clear,2017-09-12,2017-10-13,31,detail
52,********,H1,New,BeiJing,EE,Clear,2017-09-12,2017-09-19,7,detail
53,liuxinyue99999,H1,New,BeiJing,Pharmacoepidemiology,Clear,2017-09-12,2017-10-13,31,detail
54,pinfeir,H1,Renewal,ShangHai,computer science,Clear,2017-09-12,2017-10-10,28,detail
55,aa0077,B1,New,ShangHai,nursing,Pending,2017-09-12,0000-00-00,519,detail
56,blueaqua,L1,New,BeiJing,BioPharmacy,Clear,2017-09-12,2017-10-12,30,detail
57,BF,B1,New,BeiJing,Engineering,Clear,2017-09-12,2017-10-15,33,detail
58,goodluck,H1,New,BeiJing,CS,Clear,2017-09-12,2017-10-24,42,detail
59,COYG,F1,Renewal,ShangHai,Biology,Clear,2017-09-12,2017-10-12,30,detail
60,yanglei,B1,New,BeiJing,Aviation,Clear,2017-09-12,2017-10-13,31,detail
61,lol,F1,Renewal,BeiJing,EE,Clear,2017-09-12,2017-10-12,30,detail
62,Alexxxxxxx,J1,New,BeiJing,Chemical Engineering,Clear,2017-09-12,2017-10-12,30,detail
63,marvell,H1,Renewal,ShangHai,EE,Pending,2017-09-12,0000-00-00,519,detail
64,fhdmGZ,H1,New,GuangZhou,Mechanical Engineering,Clear,2017-09-12,2017-10-11,29,detail
65,www.feng.com,H1,Renewal,BeiJing,CS,Clear,2017-09-12,2017-10-12,30,detail
66,xxq,H1,Renewal,BeiJing,CS,Clear,2017-09-12,2017-10-13,31,detail
67,大鬼100,F1,New,BeiJing,计算机信息管理,Pending,2017-09-12,0000-00-00,519,detail
68,大鬼100,F1,New,BeiJing,计算机信息管理,Clear,2017-09-12,2017-11-09,58,detail
69,AA0078IB1S,B1,New,BeiJing,CS,Clear,2017-09-13,2017-10-12,29,detail
70,jason,F1,New,BeiJing,CS,Pending,2017-09-13,0000-00-00,518,detail
71,xiaobetty,H4,Renewal,BeiJing,Biotechnology,Clear,2017-09-13,2017-10-13,30,detail
72,jiangxu,B1,New,BeiJing,N/A,Pending,2017-09-13,0000-00-00,518,detail
73,1,J1,New,BeiJing,Materials,Clear,2017-09-13,2017-10-13,30,detail
74,CRRC,F1,Renewal,BeiJing,Materials science,Clear,2017-09-14,2017-10-13,29,detail
75,sxtnxy,H1,New,GuangZhou,Biochem,Pending,2017-09-14,0000-00-00,517,detail
76,mzluv61,B2,New,BeiJing,Petrochemical,Clear,2017-09-14,2017-10-13,29,detail
77,wentuthu,J1,New,BeiJing,CS,Clear,2017-09-14,2017-10-13,29,detail
