,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Adeling,F1,New,BeiJing,Computer Science,Pending,2018-07-01,0000-00-00,227,detail
1,whycheckme,H4,Renewal,ShangHai,Mechanical Engineering,Clear,2018-07-02,2018-07-30,28,detail
2,WongYM,F1,Renewal,ChengDu,CS,Clear,2018-07-02,2018-07-10,8,detail
3,IssueFast,H4,New,ShangHai,Atmospheric Sciences,Clear,2018-07-02,2018-07-26,24,detail
4,nicole,B1,New,BeiJing,CS,Clear,2018-07-02,2018-07-23,21,detail
5,upcwyx,F1,New,BeiJing,Chemical Engineering,Clear,2018-07-02,2018-07-24,22,detail
6,AA0081587A,H1,Renewal,MexicoCity,ACCOUNTING,Pending,2018-07-02,0000-00-00,226,detail
7,zycdm,H1,Renewal,GuangZhou,Computer Science,Pending,2018-07-02,0000-00-00,226,detail
8,24KMAGICIAN,H1,New,ChengDu,ACCOUNTING,Pending,2018-07-02,0000-00-00,226,detail
9,ljxing,H1,New,ShangHai,ECE,Clear,2018-07-02,2018-07-23,21,detail
10,QQQ,H1,Renewal,ShangHai,Edu,Clear,2018-07-02,2018-07-25,23,detail
11,OliviaOia,B2,New,ChengDu,ECE,Clear,2018-07-02,2018-07-26,24,detail
12,jianguo,F1,Renewal,BeiJing,Applied Math,Clear,2018-07-02,2018-07-23,21,detail
13,BlockChain,H1,New,BeiJing,Chemical Engineering,Clear,2018-07-02,2018-07-24,22,detail
14,bwzhou,H1,Renewal,ShangHai,CS,Clear,2018-07-02,2018-07-23,21,detail
15,goamerica,F2,New,BeiJing,Chemical Engineering,Clear,2018-07-02,2018-07-23,21,detail
16,cxhsyh120,F1,New,ShangHai,Biology,Clear,2018-07-02,2018-08-06,35,detail
17,AngryDoc,F1,Renewal,ShangHai,Medicine,Pending,2018-07-02,0000-00-00,226,detail
18,clearå�§å�§å�§,F1,New,BeiJing,biostatistics,Clear,2018-07-02,2018-07-25,23,detail
19,jz,H1,Renewal,BeiJing,ME,Pending,2018-07-02,0000-00-00,226,detail
20,xjping,H1,New,BeiJing,neuroscience,Clear,2018-07-02,2018-08-10,39,detail
21,forever1year,F1,Renewal,ChengDu,Biochemistry,Clear,2018-07-02,2018-07-06,4,detail
22,Checkå¤§ä½œæˆ˜,F1,New,ShangHai,Computer Engineering,Clear,2018-07-02,2018-09-05,65,detail
23,redzt,F1,New,ShangHai,Philosophy,Clear,2018-07-02,2018-09-10,70,detail
24,æ±‚ç»“æžœ,F1,New,ChengDu,Project Management,Pending,2018-07-02,0000-00-00,226,detail
25,M,F1,New,BeiJing,Engineering Design,Clear,2018-07-03,2018-07-27,24,detail
26,arsenalpan,B1,New,ShangHai,EE,Clear,2018-07-03,2018-07-26,23,detail
27,Let me go,F1,Renewal,ShangHai,Bioengineering,Clear,2018-07-03,2018-07-26,23,detail
28,MW,F1,Renewal,BeiJing,Chemical Engineering,Clear,2018-07-03,2018-07-30,27,detail
29,prince_of_vio,F1,New,BeiJing,EE,Clear,2018-07-03,2018-07-30,27,detail
30,891016,B1,New,ShangHai,English,Pending,2018-07-03,0000-00-00,225,detail
31,å¯»äºº,F1,New,BeiJing,Cancer Biology,Pending,2018-07-03,0000-00-00,225,detail
32,ED4831255,B1,New,BeiJing,Cyberspace Security,Clear,2018-07-03,2018-08-01,29,detail
33,leoleocs,L1,New,BeiJing,CS,Clear,2018-07-03,2018-08-07,35,detail
34,roger0303,F1,New,ChengDu,CS,Clear,2018-07-03,2018-07-27,24,detail
35,7.3.2018H1B,H1,New,BeiJing,Information Systems,Pending,2018-07-03,0000-00-00,225,detail
36,TXY,F1,New,BeiJing,Information Systems,Pending,2018-07-03,0000-00-00,225,detail
37,æ±‚è¿‡å•Šå•Šå•Š,F1,New,ShangHai,EE,Clear,2018-07-03,2018-07-23,20,detail
38,yding4,F1,Renewal,ChengDu,Computer Engineering,Pending,2018-07-03,0000-00-00,225,detail
39,èµ¶ç´§clear,F1,Renewal,HongKong,Law,Clear,2018-07-03,2018-07-24,21,detail
40,cestbon,J1,New,ShangHai,N/A,Pending,2018-07-03,0000-00-00,225,detail
41,ç»ˆäºŽclearå•¦ï,H1,New,BeiJing,CS/ML,Clear,2018-07-03,2018-07-24,21,detail
42,AA0082YSTA,F1,New,ShenYang,Computer Engineering,Clear,2018-07-03,2018-07-28,25,detail
43,BlessedXX,H1,New,ChengDu,Bioinformatics,Clear,2018-07-03,2018-08-23,51,detail
44,dichen2018,F1,New,BeiJing,åŒ–å·¥,Clear,2018-07-03,2018-09-03,62,detail
45,PZ,F1,New,ShangHai,Statistics,Pending,2018-07-05,0000-00-00,223,detail
46,ludan,F1,New,ShangHai,Biomedical Science,Clear,2018-07-05,2018-07-26,21,detail
