,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Suyol,B1,New,Others,Chemistry,Clear,2016-06-01,2016-06-21,20,detail
1,wtxidian,B1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-23,22,detail
2,BonnieHuang,H1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-23,22,detail
3,aldjfalks,F1,Renewal,BeiJing,Math,Clear,2016-06-01,2016-06-24,23,detail
4,Pony,J1,New,ChengDu,Computer Science,Clear,2016-06-01,2016-06-22,21,detail
5,stillwaiting,J1,New,BeiJing,Biology,Clear,2016-06-01,2016-06-23,22,detail
6,berthajcy,J1,New,BeiJing,biology,Clear,2016-06-01,2016-06-23,22,detail
7,jsnjfgy,F1,New,ShangHai,Chemistry,Clear,2016-06-01,2016-06-28,27,detail
8,zet1nn,H1,New,ShangHai,Electrical and Electronic,Clear,2016-06-01,2016-06-23,22,detail
9,Fast,H1,New,Montreal,Material S&E,Clear,2016-06-01,2016-06-30,29,detail
10,lehaij,F1,New,Others,Robotics,Clear,2016-06-01,2016-07-07,36,detail
11,anonymous,F1,Renewal,ShangHai,CS,Clear,2016-06-01,2016-06-20,19,detail
12,176931527,F1,New,ShenYang,Biostat,Clear,2016-06-01,2016-06-22,21,detail
13,AA005XNLWQ,F1,New,ShangHai,physics,Clear,2016-06-01,2016-06-27,26,detail
14,cssmlulu,J1,New,ShangHai,Computer Science,Clear,2016-06-01,2016-06-29,28,detail
15,suiniss,F2,New,ShangHai,aerospace,Clear,2016-06-01,2016-06-27,26,detail
16,suiniss,F2,New,ShangHai,aerospace,Clear,2016-06-01,2016-06-27,26,detail
17,AA0060DLK0,J1,New,BeiJing,Structural Biology,Pending,2016-06-01,0000-00-00,987,detail
18,hnhuang,H1,Renewal,GuangZhou,Math,Clear,2016-06-02,2016-06-02,0,detail
19,mayufengabc,F1,Renewal,ShangHai,Computer Science,Clear,2016-06-02,2016-06-27,25,detail
