,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,brick,H4,Renewal,BeiJing,Mechanical Engineering,Clear,2010-03-01,2010-04-20,50,detail
1,G23280496,J1,Renewal,GuangZhou,Electrical Engineering,Clear,2010-03-01,2010-04-25,55,detail
2,wrox,L1,New,BeiJing,CS & nuclear,Clear,2010-03-02,2010-03-15,13,detail
3,zhengw3,H1,New,Ottawa,Environmental Chemistry,Clear,2010-03-02,2010-03-22,20,detail
4,melon2010,J1,New,ShenYang,botany,Clear,2010-03-03,2010-03-19,16,detail
5,andyhan,J1,New,ShenYang,Analytic Chemistry,Clear,2010-03-03,2010-03-22,19,detail
6,testtest,H1,Renewal,BeiJing,Physics,Clear,2010-03-03,2010-03-17,14,detail
7,yzhsjtu,F1,New,ShangHai,EE,Clear,2010-03-04,2010-03-18,14,detail
8,yellowwee,B2,New,ChengDu,CS and vhf Radio,Clear,2010-03-04,2010-03-15,11,detail
9,wokaoni125,J1,New,BeiJing,plant biology,Clear,2010-03-04,2010-03-19,15,detail
10,quickcheck,J1,New,ShangHai,chemistry,Clear,2010-03-04,2010-03-13,9,detail
11,xj,B2,Renewal,Toronto,CS,Clear,2010-03-05,2010-03-30,25,detail
12,shler,H1,Renewal,BeiJing,Nuclear Eng.,Clear,2010-03-05,2010-03-11,6,detail
13,8369,J1,New,BeiJing,epidemiology,Clear,2010-03-08,2010-03-18,10,detail
14,ds,J1,New,BeiJing,epidemiology,Clear,2010-03-08,2010-03-18,10,detail
15,zoujuan,F1,New,BeiJing,chemistry,Clear,2010-03-09,2010-03-15,6,detail
16,idler,J1,New,BeiJing,CS,Clear,2010-03-09,2010-05-04,56,detail
17,G18011755,B1,New,BeiJing,Aaronautics & Astronautic,Clear,2010-03-10,2010-03-24,14,detail
18,brotherband,B2,Renewal,ShangHai,Library,Clear,2010-03-10,2010-04-27,48,detail
19,nano,J1,New,BeiJing,EE,Clear,2010-03-11,2010-05-17,67,detail
20,chaodashuier,B1,New,Others,EE,Clear,2010-03-12,2010-03-27,15,detail
21,soan,H1,New,ShenYang,veterinary medicine,Clear,2010-03-12,2010-03-24,12,detail
22,PYR,B1,New,Others,Telecom,Clear,2010-03-12,2010-03-30,18,detail
23,zobia,B1,New,ChengDu,Computer,Clear,2010-03-15,2010-03-29,14,detail
