,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,kf,H1,New,ShangHai,EE,Clear,2012-07-02,2012-08-10,39,detail
1,zhul,F1,New,ShenYang,Physics,Clear,2012-07-02,2012-08-08,37,detail
2,lovehamei,J1,New,ChengDu,EE,Clear,2012-07-02,2012-08-23,52,detail
3,awwwww,H1,Renewal,ShangHai,biochem,Clear,2012-07-02,2012-07-30,28,detail
4,Tony,J1,New,GuangZhou,Materials Science,Pending,2012-07-02,0000-00-00,2417,detail
5,doremi,F1,Renewal,ChengDu,Reliability Engineering,Pending,2012-07-02,0000-00-00,2417,detail
6,Iris,L1,New,BeiJing,Software Engineering,Clear,2012-07-02,2012-07-24,22,detail
7,Ivy,F1,New,BeiJing,Chemical Engineering,Clear,2012-07-02,2012-07-20,18,detail
8,charle,J1,Renewal,BeiJing,Mechanical engineering,Clear,2012-07-02,2012-07-26,24,detail
9,prionfolk,J1,New,BeiJing,medicine,Clear,2012-07-02,2012-07-23,21,detail
10,gipelttil,H1,New,BeiJing,Genomics,Clear,2012-07-02,2012-07-19,17,detail
11,doyleconan,B1,New,BeiJing,N/A,Clear,2012-07-02,2012-07-20,18,detail
12,zhul,F1,New,ShangHai,Physics,Clear,2012-07-02,2012-08-08,37,detail
13,dicric,F1,Renewal,BeiJing,EE,Clear,2012-07-03,2012-08-09,37,detail
14,xiaokedou,H1,New,ShangHai,biology,Pending,2012-07-03,0000-00-00,2416,detail
15,dicric,F1,Renewal,BeiJing,EE,Clear,2012-07-03,2012-08-09,37,detail
16,14,F1,Renewal,BeiJing,Physiology,Clear,2012-07-03,2012-08-06,34,detail
17,AL,F1,New,BeiJing,EPIDEMIOLOGY,Clear,2012-07-03,2012-08-08,36,detail
18,sqmli,F1,Renewal,Others,Materials,Clear,2012-07-03,2012-07-20,17,detail
19,coffeemate,F1,Renewal,BeiJing,EE,Clear,2012-07-03,2012-07-20,17,detail
20,blueboylh,F1,Renewal,BeiJing,Chem E,Clear,2012-07-03,2012-07-20,17,detail
21,DrSpicy,F1,New,GuangZhou,Chem,Clear,2012-07-03,2012-07-03,0,detail
22,naywang0630,F1,Renewal,ShenYang,Biomedical Engineering,Pending,2012-07-03,0000-00-00,2416,detail
23,ufooo,J1,New,ChengDu,material science and engi,Clear,2012-07-05,2012-08-02,28,detail
