,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,sam,H1,Renewal,ChengDu,CS,Clear,2017-11-01,2017-11-29,28,detail
1,MAXXIEMO,B2,New,ShangHai,EE,Clear,2017-11-01,2017-11-28,27,detail
2,bharat26,B2,Renewal,Mumbai,Chemistry,Pending,2017-11-02,0000-00-00,468,detail
3,zql20050725@126,B2,Renewal,BeiJing,Structure Biology,Clear,2017-11-02,2017-11-06,4,detail
4,zhengqiaoxia,B2,New,BeiJing,cell biology,Pending,2017-11-02,0000-00-00,468,detail
5,WSAP,H1,Renewal,ShangHai,EE,Clear,2017-11-02,2017-12-04,32,detail
6,WAOXC,F1,New,BeiJing,CS,Clear,2017-11-02,2017-11-27,25,detail
7,jzhao16,H1,New,ShangHai,Chemistry,Clear,2017-11-02,2017-12-04,32,detail
8,kangeyian,H1,New,BeiJing,Biostatistics,Clear,2017-11-02,2017-11-27,25,detail
9,Visa2017,J1,New,BeiJing,N/A,Clear,2017-11-02,2017-12-07,35,detail
10,jimmy,B2,Renewal,Others,hospitality,Clear,2017-11-02,2017-12-13,41,detail
11,40yo-man,J1,New,BeiJing,Geophysics,Clear,2017-11-02,2017-11-28,26,detail
12,sunshine,B1,New,ShenYang,biology,Clear,2017-11-02,2017-11-27,25,detail
13,myprincessss,H1,Renewal,ShangHai,optical,Clear,2017-11-02,2017-12-04,32,detail
14,sylvia,B1,New,GuangZhou,Automation,Clear,2017-11-02,2017-12-01,29,detail
15,guanwa,F1,Renewal,ChengDu,CS,Clear,2017-11-03,2017-11-30,27,detail
16,123456,B1,New,ShangHai,Physics,Clear,2017-11-03,2017-12-05,32,detail
17,Maitreya,B2,Renewal,ShangHai,Physics,Clear,2017-11-03,2017-12-08,35,detail
18,nirvanagth,H1,New,BeiJing,Chemical engineering,Clear,2017-11-03,2017-11-28,25,detail
19,EA6574479,F1,New,ChengDu,NE,Clear,2017-11-03,2017-11-30,27,detail
20,muimui,B2,New,BeiJing,CS,Clear,2017-11-03,2017-11-28,25,detail
