,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,scottphy,B1,New,ShangHai,Physcis,Pending,2016-01-04,0000-00-00,1136,detail
1,qiuguo,F1,Renewal,ShenYang,polymer,Clear,2016-01-04,2016-01-26,22,detail
2,marmot,F1,Renewal,ShenYang,polymer chemistry,Clear,2016-01-04,2016-01-27,23,detail
3,koalajiang,H1,New,BeiJing,CS,Clear,2016-01-04,2016-01-28,24,detail
4,AA005LUGV8,F1,Renewal,ShangHai,Chemical Engineering,Clear,2016-01-04,2016-01-26,22,detail
5,AP3344,F1,New,GuangZhou,CS,Clear,2016-01-04,2016-01-26,22,detail
6,tufts,J1,New,BeiJing,Biomedical Engineering,Clear,2016-01-04,2016-01-26,22,detail
7,carolmocks,F1,Renewal,GuangZhou,cell biology,Clear,2016-01-04,2016-01-27,23,detail
8,junran117,B2,New,BeiJing,microelectronics and soli,Clear,2016-01-04,2016-02-23,50,detail
9,zheng,B1,New,GuangZhou,computer,Clear,2016-01-04,2016-01-29,25,detail
10,HarrietHart11,F1,New,ShangHai,biomedical engineering,Clear,2016-01-04,2016-01-22,18,detail
11,a-z,H1,Renewal,BeiJing,SE,Clear,2016-01-04,2016-01-25,21,detail
12,NNDLAMD,B2,Renewal,ShangHai,mba,Clear,2016-01-04,2016-01-25,21,detail
13,Zero,B1,New,BeiJing,Chemical Engineering,Pending,2016-01-04,0000-00-00,1136,detail
14,hukaican,B1,New,ShangHai,Electrical Engineering,Pending,2016-01-04,0000-00-00,1136,detail
15,leo,F1,Renewal,BeiJing,CS,Clear,2016-01-05,2016-01-22,17,detail
16,AA005LKCKU,H1,New,Toronto,Software Engineer,Clear,2016-01-05,2016-01-11,6,detail
17,lxj,F1,Renewal,BeiJing,ECE,Clear,2016-01-05,2016-01-22,17,detail
18,ASDF,H1,New,BeiJing,CS,Clear,2016-01-05,2016-01-27,22,detail
19,tanlongzhi,F1,New,ChengDu,Biology,Clear,2016-01-05,2016-01-26,21,detail
20,snoooowp,F1,Renewal,BeiJing,N/A,Clear,2016-01-05,2016-01-27,22,detail
21,chenehao,B1,New,Others,Physics,Clear,2016-01-06,2016-01-29,23,detail
22,lx,F1,Renewal,ShangHai,CS,Clear,2016-01-06,2016-01-07,1,detail
23,china2016,J1,New,BeiJing,cs,Clear,2016-01-06,2016-01-26,20,detail
24,rtyui,F1,Renewal,HongKong,CS,Clear,2016-01-06,2016-01-29,23,detail
25,gosouthcarolina,J1,New,ShangHai,Computer Science,Clear,2016-01-06,2016-01-28,22,detail
26,Kimi,F1,Renewal,BeiJing,Computer Engineering,Clear,2016-01-06,2016-01-27,21,detail
27,Cliny,B2,Renewal,GuangZhou,N/A,Clear,2016-01-06,2016-01-28,22,detail
28,febo,B1,Renewal,Europe,Physics,Clear,2016-01-06,2016-01-26,20,detail
29,7777777,B2,New,ShenYang,Chemical Engineering,Clear,2016-01-07,2016-01-29,22,detail
30,AA005HW812,H1,New,ChengDu,EE,Clear,2016-01-07,2016-01-26,19,detail
31,andyliu,H1,New,BeiJing,biochemistry,Clear,2016-01-08,2016-02-01,24,detail
32,watwateva,J1,New,Kolkata,molecular and cell biolog,Pending,2016-01-08,0000-00-00,1132,detail
33,AA005M70Q,H1,Renewal,Ottawa,Accounting,Clear,2016-01-08,2016-01-11,3,detail
34,luckzu,H1,New,BeiJing,EE,Clear,2016-01-08,2016-01-29,21,detail
35,ly,F1,Renewal,ShangHai,ME,Clear,2016-01-08,2016-02-04,27,detail
36,fanzuiyu,H1,Renewal,BeiJing,Psych,Pending,2016-01-08,0000-00-00,1132,detail
37,LuckyFeb,F1,Renewal,ShangHai,Textiles and Fiber Engine,Clear,2016-01-08,2016-02-03,26,detail
38,libai,H1,New,BeiJing,CS,Clear,2016-01-08,2016-01-29,21,detail
39,rilakkuma,H1,Renewal,BeiJing,biomedical engineering /,Pending,2016-01-09,0000-00-00,1131,detail
40,DD,F1,Renewal,BeiJing,Bioinformatics,Clear,2016-01-11,2016-01-29,18,detail
41,robearro,H4,Renewal,GuangZhou,Bio,Clear,2016-01-11,2016-01-13,2,detail
42,juli,F1,Renewal,ShenYang,bio,Clear,2016-01-11,2016-01-27,16,detail
