,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,AA0085YTG0,J1,New,BeiJing,Environmental Mineral Mat,Pending,2018-08-01,0000-00-00,204,detail
1,shshiheng,B2,Renewal,BeiJing,CS,Clear,2018-08-01,2018-08-28,27,detail
2,djgood2921,F1,Renewal,ShangHai,Biomedical Engineering,Clear,2018-08-01,2018-08-23,22,detail
3,panda,F1,Renewal,GuangZhou,aviation mgmt,Pending,2018-08-01,0000-00-00,204,detail
4,tony58950005,B2,New,Others,Embedded system,Pending,2018-08-01,0000-00-00,204,detail
5,sn51289,B1,New,BeiJing,Astronomy,Clear,2018-08-01,2018-08-28,27,detail
6,sschobits,F1,Renewal,BeiJing,chemistry,Pending,2018-08-01,0000-00-00,204,detail
7,AA0086I60K,F1,Renewal,ShangHai,Earth Science,Clear,2018-08-01,2018-08-23,22,detail
8,Good_Luck,F1,New,BeiJing,Information Sciencce,Pending,2018-08-01,0000-00-00,204,detail
9,SportGai,J1,New,ShenYang,Mechanical Engineering,Clear,2018-08-01,2018-08-23,22,detail
10,lalala,J1,New,ShenYang,N/A,Clear,2018-08-01,2018-08-23,22,detail
11,babo,H4,Renewal,BeiJing,N/A,Clear,2018-08-01,2018-08-28,27,detail
12,ed,H1,Renewal,BeiJing,CS,Clear,2018-08-01,2018-08-28,27,detail
13,prop1,B2,New,Others,Business,Pending,2018-08-01,0000-00-00,204,detail
14,prop2,B2,New,Others,Economics,Pending,2018-08-01,0000-00-00,204,detail
15,Grubby,F1,Renewal,BeiJing,EE,Pending,2018-08-01,0000-00-00,204,detail
16,å¿«å¿«é€šè¿‡å�§,J1,New,ShenYang,Nuclear engineering,Pending,2018-08-01,0000-00-00,204,detail
17,Patrick,J1,New,BeiJing,Materials Science,Pending,2018-08-01,0000-00-00,204,detail
18,Patrick,J1,New,BeiJing,Materials Science,Reject,2018-08-01,2019-02-14,197,detail
19,pengpeng,J1,New,BeiJing,pharmacy,Clear,2018-08-02,2018-08-28,26,detail
20,A751009885,F1,New,BeiJing,Human Resource Management,Pending,2018-08-02,0000-00-00,203,detail
21,kevin,F1,New,ShangHai,engineering mangement,Clear,2018-08-02,2018-08-03,1,detail
22,qnmlgbchp,F1,Renewal,ShangHai,Mechanical Engineering,Pending,2018-08-02,0000-00-00,203,detail
23,abb,F1,New,ShangHai,DS,Clear,2018-08-02,2018-08-23,21,detail
24,Tony,J1,New,BeiJing,Biology,Clear,2018-08-02,2018-08-31,29,detail
25,A751009885,F1,New,BeiJing,Human Resource Management,Clear,2018-08-02,2018-08-06,4,detail
26,fredove,F1,Renewal,BeiJing,CS,Pending,2018-08-02,0000-00-00,203,detail
27,æ±‚å¥½è¿�,F1,Renewal,BeiJing,Molecular Engineering,Clear,2018-08-02,2018-08-29,27,detail
28,AA00850L72,J1,New,ShangHai,Chemistry,Clear,2018-08-02,2018-08-27,25,detail
29,HELLONT92,J1,New,Others,Biophysics,Clear,2018-08-02,2018-09-06,35,detail
30,AA0084I9UI,F1,New,BeiJing,plant nutrition,Clear,2018-08-02,2018-08-27,25,detail
31,StarZ,F1,Renewal,BeiJing,Physics,Clear,2018-08-02,2018-08-27,25,detail
32,nihao123,B1,New,BeiJing,N/A,Clear,2018-08-02,2018-08-29,27,detail
33,hali potter,J1,New,BeiJing,Material science and engi,Clear,2018-08-02,2018-08-27,25,detail
34,yuyang,H1,New,BeiJing,CS,Clear,2018-08-02,2018-08-30,28,detail
35,hali potter,J1,New,BeiJing,Material science and engi,Clear,2018-08-02,2018-08-27,25,detail
36,ç¥�å¤§å®¶ç­¾è¯�,F1,New,ShangHai,Computer Science,Clear,2018-08-02,2018-08-30,28,detail
37,å¿«ç‚¹issueå‘€,F1,Renewal,BeiJing,CS,Clear,2018-08-02,2018-09-04,33,detail
38,gge,F1,Renewal,BeiJing,cs,Clear,2018-08-02,2018-09-06,35,detail
39,AA0086,J1,New,ShangHai,Materials Science and Eng,Pending,2018-08-02,0000-00-00,203,detail
40,MM9999,J2,New,BeiJing,Chemistry,Clear,2018-08-02,2018-09-13,42,detail
41,HDB,B1,New,Europe,Physics,Clear,2018-08-02,2018-12-18,138,detail
42,AA00****WC,J1,New,ChengDu,Mechanical Engineering,Reject,2018-08-02,2018-12-19,139,detail
43,AA00854PN0,J1,New,BeiJing,Material science,Pending,2018-08-02,0000-00-00,203,detail
44,ysrrr0321,B1,New,BeiJing,Oncology,Clear,2018-08-03,2018-09-14,42,detail
45,frankltz,F1,New,GuangZhou,Data Modeling,Clear,2018-08-03,2018-08-24,21,detail
46,å€’éœ‰è›‹,B2,New,BeiJing,it,Clear,2018-08-03,2018-08-06,3,detail
47,qq1982,J2,New,HongKong,BME,Clear,2018-08-03,2018-08-14,11,detail
48,dianfengshan,B1,New,BeiJing,control science and engin,Clear,2018-08-03,2018-09-04,32,detail
49,WWWB,B2,New,BeiJing,Biology,Pending,2018-08-03,0000-00-00,202,detail
50,AA0086DWUS,B1,New,BeiJing,Atmospheric Sciences,Clear,2018-08-03,2018-09-07,35,detail
51,Jennens,B2,New,BeiJing,High Performance Computin,Clear,2018-08-03,2018-10-10,68,detail
52,avacado skippy,J2,New,BeiJing,N/A,Pending,2018-08-03,0000-00-00,202,detail
53,xiaojing,F1,New,BeiJing,Plant science,Clear,2018-08-03,2018-08-22,19,detail
54,sunnnywang,F1,Renewal,BeiJing,EE,Clear,2018-08-03,2018-08-27,24,detail
55,xiaxia,H1,New,ChengDu,marketing,Pending,2018-08-03,0000-00-00,202,detail
56,AA0085P5F8,J1,New,ShangHai,mechanical engineering,Clear,2018-08-03,2018-08-24,21,detail
57,æ·¡æ·¡,F1,New,BeiJing,CS,Pending,2018-08-03,0000-00-00,202,detail
58,AA00867LQ8,F1,Renewal,ShangHai,illustration,Clear,2018-08-03,2018-08-27,24,detail
59,lubo,B2,New,ShangHai,ECE,Clear,2018-08-03,2018-09-04,32,detail
60,971586668,J1,New,ShangHai,cs,Pending,2018-08-03,0000-00-00,202,detail
61,elephant,B1,New,BeiJing,Public Health,Clear,2018-08-03,2018-09-07,35,detail
62,William.Z,J1,New,BeiJing,Mechanical Engineering,Pending,2018-08-03,0000-00-00,202,detail
63,Chikoo,F1,New,BeiJing,Data science,Clear,2018-08-03,2018-08-30,27,detail
64,AA0086AVFO,F1,New,GuangZhou,Biomedical Engineering,Clear,2018-08-03,2018-08-31,28,detail
65,Franklin Z,J1,New,BeiJing,microbiology,Clear,2018-08-03,2018-08-27,24,detail
66,ciolmx,J1,Renewal,ChengDu,Business Management,Clear,2018-08-03,2018-08-30,27,detail
67,AA0082ZB2O,B1,New,ShangHai,CS,Clear,2018-08-03,2018-09-04,32,detail
68,me,J1,New,BeiJing,chemistry,Pending,2018-08-03,0000-00-00,202,detail
69,jdjbdbs,F1,Renewal,BeiJing,ee,Clear,2018-08-03,2018-08-31,28,detail
70,Bruce5261,H1,Renewal,BeiJing,Aerospace/MBA,Clear,2018-08-03,2018-09-05,33,detail
71,xiaoxi,F1,Renewal,BeiJing,æ��æ–™å·¥ç¨‹,Clear,2018-08-03,2018-09-07,35,detail
72,AA0086BHJ0,J1,New,BeiJing,Mechanical Engineering,Pending,2018-08-03,0000-00-00,202,detail
73,renjiandreamore,B1,New,BeiJing,CS,Pending,2018-08-03,0000-00-00,202,detail
74,ä¸€å®šèƒ½æˆ�åŠŸ,B2,New,BeiJing,Biochemical engineering,Clear,2018-08-03,2018-09-28,56,detail
75,AA00858F3A,J1,New,BeiJing,EE,Pending,2018-08-03,0000-00-00,202,detail
76,bruin1991,H1,New,BeiJing,EE,Clear,2018-08-06,2018-10-19,74,detail
