,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,420683198109180,J1,New,BeiJing,oncology,Clear,2009-12-01,2009-12-15,14,detail
1,pass,F1,New,GuangZhou,accounting,Clear,2009-12-01,2010-01-20,50,detail
2,choubenben,F1,Renewal,BeiJing,chemistry,Clear,2009-12-01,2009-12-10,9,detail
3,tianci5506,J1,New,BeiJing,Nuclear,Clear,2009-12-01,2009-12-19,18,detail
4,lisa,F1,New,BeiJing,EE,Clear,2009-12-01,2009-12-10,9,detail
5,intron,J1,Renewal,BeiJing,genetics,Clear,2009-12-01,2009-12-15,14,detail
6,tobepass,J1,New,ShangHai,EE,Clear,2009-12-02,2009-12-17,15,detail
7,flylunhai,F1,Renewal,ShangHai,EE,Clear,2009-12-02,2009-12-14,12,detail
8,leucothea,J1,New,BeiJing,bioinformatics,Clear,2009-12-02,2009-12-15,13,detail
9,wueb,J1,New,Europe,Immunology,Pending,2009-12-02,0000-00-00,3360,detail
10,henryyishi,F1,New,BeiJing,mechanical engineering,Clear,2009-12-03,2009-12-11,8,detail
11,huangxionghui,F1,New,BeiJing,Mechanical Engineering,Clear,2009-12-03,2009-12-24,21,detail
12,ahche,H1,Renewal,Others,genetics,Clear,2009-12-03,2009-12-18,15,detail
13,zxyang74,F2,New,ShangHai,EE,Clear,2009-12-03,2009-12-17,14,detail
14,sunhuang,J1,Renewal,BeiJing,Robotics,Clear,2009-12-03,2010-01-26,54,detail
15,zw,H1,New,BeiJing,Geography,Clear,2009-12-03,2009-12-18,15,detail
16,lsqbank,J1,New,BeiJing,EE,Clear,2009-12-03,2010-05-12,160,detail
17,TT2009,H1,Renewal,ChengDu,Mechanical Engineering,Pending,2009-12-04,0000-00-00,3358,detail
18,hola,B1,New,BeiJing,N/A,Reject,2009-12-04,2010-07-05,213,detail
19,zequn,F1,New,Others,EE,Clear,2009-12-07,2009-12-17,10,detail
20,beijingfoo,F1,Renewal,BeiJing,CS,Clear,2009-12-07,2009-12-15,8,detail
21,kankan,F1,Renewal,BeiJing,chemistry,Clear,2009-12-07,2009-12-24,17,detail
22,merlin,F1,Renewal,ShangHai,Physics,Clear,2009-12-07,2010-02-19,74,detail
23,houzi,F1,New,ChengDu,Pharmaceutical Engineerin,Clear,2009-12-08,2009-12-24,16,detail
24,¶ä¶ä0201,F1,New,BeiJing,Pathology,Clear,2009-12-08,2009-12-17,9,detail
25,yikouqi,B2,New,ChengDu,Accounting,Clear,2009-12-08,2009-12-29,21,detail
26,quiteyoung,B1,Renewal,BeiJing,EE,Clear,2009-12-08,2009-12-24,16,detail
27,tao,H1,Renewal,BeiJing,EE,Clear,2009-12-08,2009-12-21,13,detail
28,icybird,J1,New,BeiJing,Optics,Clear,2009-12-08,2009-12-24,16,detail
29,stock,J1,New,BeiJing,CS,Clear,2009-12-08,2010-03-19,101,detail
30,goodluck,B1,Renewal,BeiJing,LM,Clear,2009-12-08,2009-12-30,22,detail
31,DQY,F1,Renewal,BeiJing,Esl,Pending,2009-12-08,0000-00-00,3354,detail
32,monica17,F1,Renewal,BeiJing,Chemistry,Clear,2009-12-08,2010-02-05,59,detail
33,R.R.L,J1,New,ShenYang,Electric Machines and Ele,Clear,2009-12-09,2009-12-29,20,detail
34,bayernbeatjuven,F1,New,ShangHai,CS,Clear,2009-12-09,2009-12-25,16,detail
35,binglucy,J1,New,ShangHai,materials science,Clear,2009-12-09,2009-12-23,14,detail
36,micro,J1,New,ShangHai,biochemical engineering,Clear,2009-12-09,2009-12-18,9,detail
37,monastical,F1,Renewal,ShangHai,Applied Math,Clear,2009-12-09,2009-12-24,15,detail
38,sexyleo,F1,Renewal,ShangHai,Aerospace Engineering,Clear,2009-12-09,2010-07-12,215,detail
39,Soloman,B1,New,ShangHai,Singal Processing,Clear,2009-12-10,2009-12-17,7,detail
