,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,1234,H1,Renewal,ShangHai,Mathematics,Clear,2018-11-01,2018-11-08,7,detail
1,wyflxm,B2,Renewal,HongKong,Mechanical Engineering,Clear,2018-11-01,2018-11-02,1,detail
2,opausnews,L1,New,ShangHai,EE,Clear,2018-11-01,2018-11-30,29,detail
3,nidaye,H1,Renewal,ShangHai,N/A,Clear,2018-11-01,2018-11-13,12,detail
4,H1BWait,H1,Renewal,Ottawa,Aerospace Engieering,Pending,2018-11-01,0000-00-00,112,detail
5,è¶…å¨�è“�çŒ«,H1,New,GuangZhou,N/A,Clear,2018-11-01,2018-11-09,8,detail
6,Yvette,B2,Renewal,Europe,Maschinenbau,Pending,2018-11-01,0000-00-00,112,detail
7,shitouji,F1,New,ShangHai,Environmental Engineering,Clear,2018-11-01,2018-11-30,29,detail
8,æ±‚è¿‡,J1,New,ShangHai,N/A,Pending,2018-11-01,0000-00-00,112,detail
9,msmummy,O1,New,ShangHai,CS,Clear,2018-11-02,2018-11-28,26,detail
10,Ria,B2,New,ShangHai,Materials Science,Clear,2018-11-02,2018-12-13,41,detail
11,wangzz,B2,New,GuangZhou,"EE,ECE",Clear,2018-11-02,2018-12-11,39,detail
12,AA008DYM46,J1,New,ChengDu,computer,Pending,2018-11-02,0000-00-00,111,detail
13,E,L1,New,ShangHai,Business,Clear,2018-11-02,2018-11-05,3,detail
14,reporter,B2,New,BeiJing,physics,Clear,2018-11-02,2018-12-18,46,detail
15,robindll,H1,New,BeiJing,Computer Science,Clear,2018-11-02,2018-11-26,24,detail
16,lrt_pass,J1,New,BeiJing,Computational Mathematics,Clear,2018-11-02,2018-12-06,34,detail
17,AA008EMWKC,B1,New,ShangHai,Materials Science,Clear,2018-11-02,2018-12-19,47,detail
18,wy,B2,New,BeiJing,Computer science,Clear,2018-11-02,2019-01-09,68,detail
19,LIULQHæ±‚èµ¶ç´§,F1,New,ChengDu,Aerospace & Mechanical En,Pending,2018-11-02,0000-00-00,111,detail
20,keepcalm,H1,New,ShangHai,Materials Science,Clear,2018-11-05,2018-12-11,36,detail
21,lalala,H1,Renewal,BeiJing,CS,Clear,2018-11-05,2018-12-11,36,detail
22,noooo,H1,New,BeiJing,CE,Clear,2018-11-05,2018-11-28,23,detail
23,ck,J1,New,ShangHai,Nuclear Engineering,Clear,2018-11-05,2018-12-03,28,detail
24,E78932882,B2,New,BeiJing,N/A,Clear,2018-11-05,2018-12-06,31,detail
25,wfhk,H1,Renewal,BeiJing,CS,Clear,2018-11-05,2018-11-28,23,detail
26,hamsterbao,H1,Renewal,BeiJing,CS,Clear,2018-11-05,2018-12-10,35,detail
27,jonnyrocks,H1,New,GuangZhou,telecommunication,Clear,2018-11-05,2018-11-15,10,detail
28,moonsky219,F1,Renewal,ShangHai,Computer Science,Clear,2018-11-05,2018-12-03,28,detail
29,AA008F3JJS,J1,New,BeiJing,SOCIAL MEDICINE,Clear,2018-11-05,2018-12-07,32,detail
30,Mereyct,F1,New,ShangHai,CS,Clear,2018-11-05,2018-12-03,28,detail
31,zihan,J1,New,BeiJing,physics,Clear,2018-11-05,2018-12-17,42,detail
32,Schen,H1,New,ShangHai,Statistics,Clear,2018-11-05,2018-11-16,11,detail
33,Alice,H1,New,BeiJing,EE,Clear,2018-11-05,2018-12-07,32,detail
34,ConnieWaitingFo,H1,New,ShangHai,EE,Clear,2018-11-05,2018-12-11,36,detail
35,blessmepass,F1,Renewal,ShangHai,Chemical Engineering,Pending,2018-11-05,0000-00-00,108,detail
36,ccccese,H1,New,ShenYang,CS,Clear,2018-11-05,2018-11-29,24,detail
37,E19171983,B1,New,BeiJing,Ph.D,Pending,2018-11-05,0000-00-00,108,detail
38,pppppp,H1,New,BeiJing,chemical engineering,Pending,2018-11-05,0000-00-00,108,detail
39,è¿™æ¬¡ä¸€å®šè¦�,J1,New,BeiJing,Applied Physics,Pending,2018-11-05,0000-00-00,108,detail
40,duyzhen123,H1,New,ShangHai,stat,Clear,2018-11-05,2018-11-28,23,detail
41,ç¥�å¤§å®¶ç­¾è¯�,J1,New,ShangHai,Biomedical,Clear,2018-11-05,2018-12-03,28,detail
42,smoring,B2,New,ChengDu,EE,Clear,2018-11-05,2018-12-03,28,detail
43,Hope_Hope,H1,New,HongKong,N/A,Pending,2018-11-05,0000-00-00,108,detail
44,pppppppp,H1,New,BeiJing,chemical engineering,Clear,2018-11-05,2018-12-13,38,detail
45,cedar0620,J1,New,BeiJing,Automation,Clear,2018-11-05,2018-12-12,37,detail
46,lan-check,B1,Renewal,BeiJing,N/A,Pending,2018-11-05,0000-00-00,108,detail
47,XXX,H1,Renewal,ShangHai,CS,Clear,2018-11-05,2018-12-12,37,detail
48,AA008D?Z7S,J1,New,BeiJing,CS,Clear,2018-11-05,2018-12-11,36,detail
49,smilesneak,H1,New,BeiJing,Physics,Clear,2018-11-05,2019-01-31,87,detail
50,USA,J1,New,ShangHai,Materials Science,Pending,2018-11-05,0000-00-00,108,detail
51,KW0301,J1,Renewal,ShangHai,Chemistry,Clear,2018-11-06,2018-12-10,34,detail
52,ibm390x,L1,Renewal,ShangHai,IT Project Management,Clear,2018-11-06,2018-11-07,1,detail
53,shineqi,B1,Renewal,BeiJing,Microelectronics,Clear,2018-11-06,2018-12-19,43,detail
54,biubiu,B2,Renewal,Toronto,Biology,Clear,2018-11-06,2018-12-13,37,detail
55,suiyi,F1,New,ShangHai,environmental toxicology,Pending,2018-11-06,0000-00-00,107,detail
56,cocu32,B2,New,BeiJing,CS,Pending,2018-11-06,0000-00-00,107,detail
57,kinorel,J1,Renewal,ShangHai,Chemistry,Clear,2018-11-06,2018-12-11,35,detail
58,Count4Clear,H1,New,BeiJing,CS,Clear,2018-11-06,2018-12-07,31,detail
59,aiyo462,F1,New,ShangHai,Electrical Engineering,Clear,2018-11-06,2018-12-07,31,detail
60,TTP,H1,Renewal,BeiJing,EE,Clear,2018-11-06,2018-12-27,51,detail
61,jeff1993,B1,New,ChengDu,EE,Clear,2018-11-06,2018-12-10,34,detail
62,leeyidingguo,H1,New,BeiJing,finance,Clear,2018-11-06,2018-11-19,13,detail
63,peanut,H1,New,BeiJing,EE,Clear,2018-11-06,2018-12-07,31,detail
64,ft3303692,H1,Renewal,ShangHai,ME,Clear,2018-11-06,2018-12-11,35,detail
65,614107094,J1,New,BeiJing,Chemistry,Pending,2018-11-06,0000-00-00,107,detail
66,Lan12345,J1,New,ShenYang,Radiology and neurology,Clear,2018-11-06,2018-12-03,27,detail
67,guoguoguo,H1,New,BeiJing,CS,Clear,2018-11-06,2018-12-21,45,detail
68,ClearSoon,H1,New,BeiJing,EE,Clear,2018-11-06,2018-12-06,30,detail
69,analog,H1,Renewal,BeiJing,CS,Clear,2018-11-06,2018-12-11,35,detail
70,ClearSoonYF,H1,New,BeiJing,EE,Pending,2018-11-06,0000-00-00,107,detail
