,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,Cindy,B2,Renewal,BeiJing,N/A,Clear,2013-11-01,2013-12-12,41,detail
1,Dennis,B2,New,BeiJing,N/A,Clear,2013-11-01,2013-12-04,33,detail
2,CINDY,J1,New,GuangZhou,ENVIRONMENTAL CHEMISTRY,Pending,2013-11-01,0000-00-00,1930,detail
3,suzhou,J1,New,ShangHai,nutrition and cancer,Clear,2013-11-01,2013-11-27,26,detail
4,latifrons,B1,New,ShangHai,Computer Science,Clear,2013-11-01,2013-11-29,28,detail
5,ykz2000,J1,New,ShangHai,refrigeration,Clear,2013-11-04,2013-11-05,1,detail
6,H1pending,H1,New,Toronto,industrial systems,Clear,2013-11-04,2014-03-16,132,detail
7,fuzzylogik,H1,New,Ottawa,N/A,Clear,2013-11-04,2013-11-22,18,detail
8,yy,J1,Renewal,ShangHai,Material Science,Pending,2013-11-04,0000-00-00,1927,detail
9,tentacle,J1,New,Europe,physics,Clear,2013-11-04,2013-11-18,14,detail
10,ivywannabe,F1,New,BeiJing,Environmental Engineering,Clear,2013-11-04,2013-11-20,16,detail
11,bobdog,H1,New,ShangHai,Chemical Engineering,Clear,2013-11-04,2013-11-25,21,detail
12,timmy,B2,Renewal,BeiJing,n/a,Clear,2013-11-04,2013-11-22,18,detail
13,MTUresearch,H1,Renewal,Toronto,Civil Engineering,Clear,2013-11-04,2013-11-27,23,detail
14,opmt,J1,New,BeiJing,optical wireless,Clear,2013-11-04,2013-11-20,16,detail
15,kraj40325,H1,New,Toronto,EE,Pending,2013-11-05,0000-00-00,1926,detail
16,tzsyxxwht,B2,New,ShangHai,N/A,Pending,2013-11-05,0000-00-00,1926,detail
17,binshanghe,F1,New,ShangHai,mechanical/material,Clear,2013-11-05,2013-11-26,21,detail
18,murthyh1b,H1,New,Toronto,Computer Science,Clear,2013-11-05,2013-11-26,21,detail
19,flashpaul,J1,New,ShangHai,N/A,Pending,2013-11-06,0000-00-00,1925,detail
20,checkeeabc,L1,New,GuangZhou,N/A,Clear,2013-11-06,2014-01-02,57,detail
21,Bsarathy,H4,New,Toronto,Electrical Engineering,Pending,2013-11-06,0000-00-00,1925,detail
22,tonightbeijing,J1,New,BeiJing,computer science,Clear,2013-11-06,2013-11-20,14,detail
23,yuriisgood,B2,New,GuangZhou,ME,Clear,2013-11-07,2013-11-21,14,detail
24,aaa,H1,Renewal,GuangZhou,cs,Clear,2013-11-07,2013-12-17,40,detail
25,ZMdx123,F1,New,BeiJing,Engineering,Clear,2013-11-07,2013-11-20,13,detail
26,hzhou2,F1,Renewal,ShangHai,Biomedical Engineering,Clear,2013-11-07,2013-11-21,14,detail
27,hymtian,J1,Renewal,BeiJing,Mechannical engineering,Clear,2013-11-07,2014-03-26,139,detail
28,Tyrainy,F1,New,ShangHai,Mathematics science,Clear,2013-11-07,2013-11-26,19,detail
29,cps,H1,Renewal,Toronto,Biological Engineering,Clear,2013-11-07,2013-12-09,32,detail
30,tingting,J1,New,ShangHai,environment science,Clear,2013-11-08,2013-12-04,26,detail
31,63092,B1,New,BeiJing,Atmospheric Science,Pending,2013-11-08,0000-00-00,1923,detail
32,hwchen,F1,New,BeiJing,chem to Geology,Clear,2013-11-08,2013-11-27,19,detail
33,sb_1984,L2,New,Europe,Biotechnology,Clear,2013-11-08,2013-11-26,18,detail
34,zhangbear890507,B2,New,BeiJing,EE,Clear,2013-11-12,2013-11-27,15,detail
35,leon,B2,New,BeiJing,N/A,Clear,2013-11-12,2013-12-18,36,detail
36,timek,J1,Renewal,GuangZhou,biomedical,Clear,2013-11-12,2013-12-02,20,detail
37,mmww,F1,New,GuangZhou,computer engineering,Clear,2013-11-12,2013-11-27,15,detail
