,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,yrx417,B2,New,ChengDu,Computer Science,Clear,2016-04-01,2016-05-06,35,detail
1,ggpaue,H1,New,BeiJing,Computer Science,Clear,2016-04-01,2016-04-21,20,detail
2,awenai,J1,New,HongKong,Bioinformatics,Clear,2016-04-01,2016-04-21,20,detail
3,豆儿,B1,New,BeiJing,BME,Clear,2016-04-01,2016-04-22,21,detail
4,HelloKitty,B2,New,BeiJing,Chem. E.,Clear,2016-04-01,2016-05-09,38,detail
5,29832884,B1,New,GuangZhou,Electrical Engineering,Clear,2016-04-05,2016-04-13,8,detail
6,gyhk,B1,Renewal,Europe,Chemistry,Clear,2016-04-05,2016-04-21,16,detail
7,pwzhao@pku.edu.,J1,Renewal,BeiJing,Physics,Clear,2016-04-05,2016-04-25,20,detail
8,fineabc,H1,Renewal,BeiJing,Chemistry,Clear,2016-04-05,2016-05-04,29,detail
9,G29832884,B1,New,GuangZhou,EE,Reject,2016-04-05,2016-04-13,8,detail
10,regenerating,F1,Renewal,BeiJing,EE,Clear,2016-04-05,2016-04-27,22,detail
11,campsa,B1,New,ShangHai,Atmospheric Sciences,Clear,2016-04-05,2016-04-27,22,detail
12,raistlincl,F1,Renewal,ShangHai,Electrical Engineering,Clear,2016-04-05,2016-04-22,17,detail
13,AA005SJZ8E,H1,New,NewDelhi,Mechanical Engineering,Pending,2016-04-05,0000-00-00,1044,detail
14,cookie,H1,New,ShangHai,Biomedical research,Clear,2016-04-05,2016-04-29,24,detail
15,Shanky,B1,New,Others,Operations Research,Clear,2016-04-06,2016-04-22,16,detail
16,yang,F1,Renewal,BeiJing,engineering,Clear,2016-04-06,2016-04-26,20,detail
17,bornenacca,F1,New,BeiJing,Computer Engineering,Clear,2016-04-06,2016-04-25,19,detail
18,gaofengliangjie,F1,Renewal,ShenYang,chemistry,Pending,2016-04-06,0000-00-00,1043,detail
