,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,pop822,J1,New,BeiJing,computer sciences,Clear,2011-12-01,2011-12-16,15,detail
1,revique,F1,New,BeiJing,EE,Clear,2011-12-01,2011-12-19,18,detail
2,ittstx,J1,New,GuangZhou,Äý¾ÛÌ¬ÎïÀí,Clear,2011-12-01,2011-12-19,18,detail
3,iamrlq,F1,New,BeiJing,EE,Clear,2011-12-01,2011-12-21,20,detail
4,qinggugu,F1,Renewal,BeiJing,CE,Clear,2011-12-01,2011-12-15,14,detail
5,ljz,F1,New,BeiJing,Metallurgical Engg,Clear,2011-12-01,2011-12-19,18,detail
6,rainman27cn,J1,New,BeiJing,EE,Clear,2011-12-01,2011-12-16,15,detail
7,topfrank,F2,New,ShenYang,Chemistry,Clear,2011-12-01,2011-12-20,19,detail
8,Scarlet,B1,Renewal,BeiJing,EE,Clear,2011-12-02,2011-12-23,21,detail
9,Frida,B2,New,BeiJing,N/A,Clear,2011-12-02,2011-12-16,14,detail
10,fluid,J1,New,BeiJing,theromalphysics,Reject,2011-12-02,2012-01-20,49,detail
11,ascentendless,J1,New,BeiJing,Genetic Medicine,Clear,2011-12-02,2011-12-21,19,detail
12,yantsing,F1,New,BeiJing,ECE,Clear,2011-12-02,2011-12-21,19,detail
13,dongdongzai,F1,Renewal,ChengDu,Biochemistry,Clear,2011-12-02,2012-01-19,48,detail
14,kiwi999,J1,New,BeiJing,Computer Science$ Radiolo,Clear,2011-12-05,2011-12-21,16,detail
15,joannachau,F1,New,ShangHai,CS,Clear,2011-12-05,2011-12-24,19,detail
16,didi,F2,New,ShangHai,BME,Clear,2011-12-05,2011-12-22,17,detail
17,argus,B1,New,Mumbai,ee,Clear,2011-12-05,2011-12-27,22,detail
18,123,F1,Renewal,Toronto,Chemistry,Clear,2011-12-05,2011-12-28,23,detail
19,2011336 718 1,H1,Renewal,Chennai,N/A,Clear,2011-12-05,2012-01-17,43,detail
20,d1forever,F1,New,BeiJing,EE,Clear,2011-12-05,2011-12-27,22,detail
21,jackchen129,F1,New,BeiJing,Microbiology,Clear,2011-12-06,2011-12-21,15,detail
22,micky,F1,New,BeiJing,N/A,Pending,2011-12-06,0000-00-00,2626,detail
23,littlesister,H1,New,BeiJing,Biostatistics,Clear,2011-12-06,2011-12-22,16,detail
24,meison,B2,New,Others,Economics,Clear,2011-12-07,2011-12-23,16,detail
25,shinv,L1,Renewal,ChengDu,CS,Clear,2011-12-07,2011-12-21,14,detail
26,laseae,F1,New,BeiJing,CS,Clear,2011-12-07,2012-01-18,42,detail
27,smoha3,B2,New,Toronto,health care,Clear,2011-12-08,2012-01-23,46,detail
28,tybms,F1,Renewal,BeiJing,Physics,Clear,2011-12-08,2011-12-21,13,detail
29,abc,F1,Renewal,BeiJing,cs,Clear,2011-12-08,2011-12-21,13,detail
30,Jiji,F1,Renewal,BeiJing,Biosciences,Clear,2011-12-08,2011-12-23,15,detail
31,phduan,F1,Renewal,BeiJing,Electrical Engineering,Clear,2011-12-09,2011-12-29,20,detail
32,miumiu,B2,New,BeiJing,computor,Pending,2011-12-09,0000-00-00,2623,detail
33,jiehuan,F1,Renewal,ShangHai,Biochem,Clear,2011-12-09,2011-12-27,18,detail
34,gogogo,H1,New,GuangZhou,Telecommunication,Clear,2011-12-09,2011-12-28,19,detail
35,sherryqhd,H1,New,BeiJing,biomedical science,Clear,2011-12-09,2011-12-23,14,detail
36,zmwang,H1,New,Others,Biomedical,Clear,2011-12-12,2011-12-21,9,detail
37,windnorth,H1,New,BeiJing,Mechanical Engineer,Clear,2011-12-12,2011-12-23,11,detail
38,sunbrick,H1,New,BeiJing,Mechanical Engineering,Clear,2011-12-12,2011-12-28,16,detail
39,Sanjuiler,H1,New,ShangHai,Macromolecules,Clear,2011-12-12,2011-12-27,15,detail
40,Phoebe,H1,New,ShenYang,Public health,Pending,2011-12-12,0000-00-00,2620,detail
41,yiming,F1,New,BeiJing,cs,Clear,2011-12-12,2011-12-22,10,detail
42,KissShane,F1,Renewal,BeiJing,ME,Clear,2011-12-13,2012-01-11,29,detail
43,pssuperZoro,F1,Renewal,BeiJing,CS,Clear,2011-12-13,2012-01-04,22,detail
44,dunhill,H1,New,BeiJing,biochemistry,Clear,2011-12-13,2012-01-04,22,detail
45,jiajialuo,F1,Renewal,BeiJing,Computer Engineering,Clear,2011-12-13,2012-01-04,22,detail
46,weiwang,F1,Renewal,BeiJing,Computer Engineering,Clear,2011-12-13,2012-01-04,22,detail
47,byang312,F1,Renewal,Toronto,Chemistry,Clear,2011-12-13,2012-01-04,22,detail
48,kevinlee,F1,Renewal,BeiJing,CS,Clear,2011-12-13,2012-01-05,23,detail
49,hao87fei,F1,New,BeiJing,EE,Clear,2011-12-13,2012-01-05,23,detail
50,CC,F1,Renewal,BeiJing,CS,Clear,2011-12-13,2012-01-11,29,detail
51,bluesinfonia,F1,Renewal,BeiJing,Polymer Science,Clear,2011-12-13,2012-01-11,29,detail
52,TANTE,H1,Renewal,BeiJing,N/A,Clear,2011-12-13,2012-01-05,23,detail
