,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,saisa,H1,Renewal,BeiJing,ME,Pending,2016-02-01,0000-00-00,1108,detail
1,Ranun,F1,Renewal,BeiJing,Chemical Engineering,Clear,2016-02-01,2016-03-04,32,detail
2,memoryss,L1,New,ShangHai,Microelectronics,Clear,2016-02-01,2016-02-22,21,detail
3,cocoonsyd,H1,New,BeiJing,Electrical Engineering,Clear,2016-02-01,2016-02-22,21,detail
4,keirakk,F1,Renewal,BeiJing,EE,Clear,2016-02-01,2016-02-22,21,detail
5,Sunshine,B1,New,BeiJing,IRM,Clear,2016-02-01,2016-02-25,24,detail
6,Kzz,H1,Renewal,BeiJing,Electrical Engineering,Clear,2016-02-01,2016-02-22,21,detail
7,Muthu,B1,New,Others,Genetics,Clear,2016-02-01,2016-02-25,24,detail
8,DerekX,H1,Renewal,ShangHai,ME,Clear,2016-02-01,2016-02-22,21,detail
9,Ronu,B2,New,Europe,N/A,Clear,2016-02-01,2016-02-25,24,detail
10,Jerry.An,H1,Renewal,BeiJing,CS,Clear,2016-02-01,2016-02-22,21,detail
11,climbinglife,H1,New,ShangHai,Chemical and Biological E,Clear,2016-02-01,2016-03-03,31,detail
12,AA005G8SDO,J1,New,BeiJing,Nephrology,Clear,2016-02-01,2016-03-01,29,detail
13,h1buser,H1,Renewal,BeiJing,N/A,Clear,2016-02-01,2016-02-26,25,detail
14,jeremy chen,H1,New,BeiJing,EE,Clear,2016-02-01,2016-02-22,21,detail
15,Maple,H1,Renewal,BeiJing,EE,Clear,2016-02-01,2016-02-26,25,detail
16,wpsword,H1,New,BeiJing,EE,Clear,2016-02-01,2016-03-03,31,detail
17,vvvv,H1,Renewal,BeiJing,EE,Clear,2016-02-01,2016-02-25,24,detail
18,heping,J1,Renewal,BeiJing,Biology,Clear,2016-02-01,2016-02-26,25,detail
19,bliang,H1,Renewal,GuangZhou,CS,Pending,2016-02-01,0000-00-00,1108,detail
20,Nicole,H1,New,BeiJing,MBE,Pending,2016-02-01,0000-00-00,1108,detail
21,TS,H1,New,ShangHai,Chemistry,Clear,2016-02-01,2016-03-03,31,detail
22,goUF,J1,New,ShangHai,EE,Clear,2016-02-01,2016-03-01,29,detail
23,ylll,H1,Renewal,ShangHai,chemistry,Clear,2016-02-01,2016-03-11,39,detail
24,helenehy,H1,New,ShenYang,EE,Clear,2016-02-01,2016-02-26,25,detail
25,AA005,J1,New,BeiJing,Chemical Biology,Clear,2016-02-01,2016-03-01,29,detail
26,jokyjang,H1,New,BeiJing,CS,Pending,2016-02-01,0000-00-00,1108,detail
27,dl123,F1,Renewal,ShenYang,Computer Science,Clear,2016-02-01,2016-02-26,25,detail
28,Lazy_koala,H1,New,BeiJing,CS,Clear,2016-02-01,2016-03-04,32,detail
29,metorange,B1,New,BeiJing,Biochemistry,Pending,2016-02-02,0000-00-00,1107,detail
30,lwx27,F1,Renewal,GuangZhou,Mechanical Engineering,Clear,2016-02-02,2016-02-26,24,detail
31,shabifuwu,F1,Renewal,BeiJing,Electrical Engineering,Clear,2016-02-02,2016-03-01,28,detail
32,Chris,H1,New,BeiJing,Computer Science,Clear,2016-02-02,2016-02-23,21,detail
33,qq66,H1,New,ShangHai,chemistry,Clear,2016-02-02,2016-02-24,22,detail
34,jamesshen,H1,New,BeiJing,EE,Clear,2016-02-02,2016-02-26,24,detail
35,zhyguo,B2,New,BeiJing,Mechanical Engineering,Pending,2016-02-02,0000-00-00,1107,detail
36,zhyguo,B2,New,BeiJing,Mechanical Engineering,Clear,2016-02-02,2016-03-01,28,detail
37,shuling731,L2,New,ShangHai,BME,Clear,2016-02-02,2016-03-04,31,detail
38,buhui,F1,New,ChengDu,Environmental Geosciences,Clear,2016-02-02,2016-03-01,28,detail
39,qaedcrg,F1,Renewal,GuangZhou,Bioinfo,Clear,2016-02-02,2016-02-22,20,detail
40,dtcxzch,H1,New,BeiJing,ECE,Clear,2016-02-02,2016-02-22,20,detail
41,fzhang,J1,New,ShangHai,CS,Clear,2016-02-02,2016-02-26,24,detail
42,qwgyuz,H1,New,HongKong,N/A,Clear,2016-02-02,2016-02-25,23,detail
43,sseeff,F1,Renewal,ShangHai,Materials Science,Clear,2016-02-02,2016-02-29,27,detail
44,wbh,J1,New,BeiJing,Fluid Mechanics,Clear,2016-02-02,2016-03-02,29,detail
45,Jenny,H1,Renewal,BeiJing,EE,Clear,2016-02-02,2016-02-25,23,detail
46,sample,H1,New,BeiJing,EE,Pending,2016-02-02,0000-00-00,1107,detail
47,smiley16,H1,New,ShangHai,Electrical Engineering,Clear,2016-02-02,2016-02-25,23,detail
48,haipiaoxiao,H1,New,BeiJing,CS,Clear,2016-02-02,2016-03-04,31,detail
49,reewen,H1,New,GuangZhou,CS,Clear,2016-02-02,2016-02-26,24,detail
50,zhangwe0117,H1,Renewal,BeiJing,Mechanical Engineering,Clear,2016-02-02,2016-02-29,27,detail
51,1255744664,F1,Renewal,ShangHai,Chemical Engineering,Clear,2016-02-02,2016-03-16,43,detail
52,PeterZhu,L1,New,BeiJing,N/A,Pending,2016-02-02,0000-00-00,1107,detail
53,Richard,H1,New,ChengDu,CS,Pending,2016-02-03,0000-00-00,1106,detail
