,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,gaby,H1,New,BeiJing,Psychology,Clear,2014-03-03,2014-03-21,18,detail
1,anshnamm,B2,Renewal,BeiJing,microelectronic,Clear,2014-03-03,2014-03-06,3,detail
2,wrb302,H1,New,ShangHai,CS,Pending,2014-03-03,0000-00-00,1808,detail
3,citySF,H1,Renewal,ShangHai,CS,Clear,2014-03-04,2014-03-27,23,detail
4,ddsnack,J1,New,BeiJing,Bioin,Clear,2014-03-04,2014-04-02,29,detail
5,Puppycnn,H1,Renewal,BeiJing,Biochemistry,Clear,2014-03-04,2014-04-02,29,detail
6,stone,F1,Renewal,ChengDu,physics,Clear,2014-03-04,2014-03-07,3,detail
7,nanober,F1,New,ShangHai,EE,Pending,2014-03-05,0000-00-00,1806,detail
8,zjuhellocs,J1,New,ShangHai,Computer Science,Clear,2014-03-05,2014-03-27,22,detail
9,zsmcqd,B2,New,ShangHai,N/A,Clear,2014-03-05,2014-03-10,5,detail
10,sponge123,H1,New,ShangHai,Biomedical Engineering,Pending,2014-03-05,0000-00-00,1806,detail
11,anli,B1,New,ShangHai,pathogenic organism,Pending,2014-03-06,0000-00-00,1805,detail
12,dv,J1,Renewal,ShangHai,Biochemistry,Clear,2014-03-06,2014-04-04,29,detail
13,liuyici,H1,New,BeiJing,Biology,Clear,2014-03-06,2014-04-04,29,detail
14,jiangke1990,J1,New,BeiJing,Computational Mathematics,Clear,2014-03-06,2014-04-09,34,detail
15,eboytong,J1,New,GuangZhou,Mechanical,Pending,2014-03-07,0000-00-00,1804,detail
16,jessica7,J2,New,BeiJing,MSE,Clear,2014-03-07,2014-04-10,34,detail
17,fengfengqu,J1,New,BeiJing,Pharmaceutical analysis,Clear,2014-03-07,2014-04-10,34,detail
18,Leo,B2,New,BeiJing,Microelectronics,Clear,2014-03-07,2014-03-25,18,detail
19,Doudou,B1,New,BeiJing,medicine,Clear,2014-03-07,2014-03-10,3,detail
20,mercket,B1,New,GuangZhou,EE,Clear,2014-03-10,2014-04-04,25,detail
21,jackie_lol,B1,New,ChengDu,Communication engineering,Clear,2014-03-10,2014-03-31,21,detail
22,wiam,B2,New,BeiJing,CS,Clear,2014-03-10,2014-04-09,30,detail
23,vivsun,F1,Renewal,ShangHai,CS,Clear,2014-03-10,2014-03-21,11,detail
24,hld,J1,New,Europe,EE internship,Clear,2014-03-10,2014-03-14,4,detail
25,mitironman,H1,New,Others,ME,Clear,2014-03-10,2014-04-08,29,detail
26,rshree,B1,New,Montreal,Chemistry/Pharmaceuticals,Clear,2014-03-10,2014-04-17,38,detail
27,logitech,H1,New,BeiJing,OR,Clear,2014-03-10,2014-04-22,43,detail
28,depress,J1,Renewal,ChengDu,genetics,Pending,2014-03-11,0000-00-00,1800,detail
29,wunargo,B1,New,ShangHai,CS,Clear,2014-03-11,2014-04-09,29,detail
30,xurn,J1,New,BeiJing,HEP,Pending,2014-03-11,0000-00-00,1800,detail
